O*NET-SOC Code,Title,Conflict Situations,Contact With Others,Coordinate or Lead Others in Accomplishing Work Activities,Deal With External Customers or the Public in General,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,Face-to-Face Discussions with Individuals and Within Teams,Public Speaking,Telephone Conversations,Written Letters and Memos,Coordination Combined,Assisting and Caring for Others Combined,Developing and Building Teams Combined,Management of Personnel Resources Combined,"Guiding, Directing, and Motivating Subordinates Combined",Social Perceptiveness Combined,"Communicating with Supervisors, Peers, or Subordinates Combined",Speaking Combined,Selling or Influencing Others Combined,Establishing and Maintaining Interpersonal Relationships Combined,Oral Comprehension Combined,Interpreting the Meaning of Information for Others Combined,Oral Expression Combined,Instructing Combined,Providing Consultation and Advice to Others Combined,Resolving Conflicts and Negotiating with Others Combined,Performing for or Working Directly with the Public Combined,Staffing Organizational Units Combined,Coaching and Developing Others Combined,Training and Teaching Others Combined,Speech Clarity Combined,Speech Recognition Combined,Service Orientation Combined,Active Listening Combined,Coordinating the Work and Activities of Others Combined,Negotiation Combined,Persuasion Combined,Communicating with People Outside the Organization Combined,Work With or Contribute to a Work Group or Team
11-9171.00,Funeral Home Managers,3.28,4.85,4.27,4.72,3.2,2.1,4.75,3.62,5.0,3.82,2.19,3.8998,2.3877999999999995,2.25,3.2778714285714288,2.5428571428571427,3.447742857142857,2.3392857142857144,2.4525714285714284,3.735542857142857,2.7142857142857144,2.6728,2.645714285714285,1.8571428571428568,3.5192,2.8850714285714285,4.172771428571428,1.617142857142857,2.8702428571428573,2.963857142857143,2.31,2.2071428571428573,2.7142857142857144,2.596342857142857,3.6676,1.9842857142857144,2.06,3.477128571428571,4.79
11-9179.01,Fitness and Wellness Coordinators,3.42,4.6,3.88,3.85,3.08,1.5,4.84,3.23,4.68,2.96,2.422142857142857,2.448757142857142,2.48,2.2071428571428573,3.1805714285714286,2.4732142857142856,3.5488,2.645714285714285,2.0474428571428573,3.5029285714285714,2.7142857142857144,1.6178285714285714,2.7142857142857144,2.19,2.658142857142857,2.4190000000000005,2.2060571428571425,2.9008000000000003,3.3370285714285712,3.1149142857142853,2.375,2.375,2.375,2.422142857142857,2.7385,1.8914285714285717,2.0,2.7055285714285717,4.56
11-9179.02,Spa Managers,3.14,5.0,4.43,4.62,3.19,1.15,4.97,1.88,4.9,3.2,2.7142857142857144,3.158042857142857,2.7696,2.596342857142857,2.8326857142857143,2.645714285714285,3.4480857142857144,2.7142857142857144,2.673742857142857,3.3856,2.7142857142857144,1.8926285714285715,2.7142857142857144,2.1607142857142856,2.2998571428571437,3.134428571428572,3.274014285714286,2.12,3.0394,2.188,2.4893714285714283,2.596342857142857,2.4893714285714283,2.375,2.9305857142857143,2.086428571428572,2.4732142857142856,2.407342857142857,4.83
11-9199.01,Regulatory Affairs Managers,2.96,4.17,4.04,2.3,2.36,1.13,4.59,2.43,4.5,3.45,2.25,1.3293142857142857,2.4142857142857146,2.0,2.5876428571428574,2.1635714285714283,3.9137857142857135,2.765714285714286,2.057142857142857,3.5392,2.8363428571428573,3.712657142857143,2.8363428571428573,1.9642857142857144,2.809571428571429,2.8468,1.1408571428571428,1.9437571428571427,2.6128,2.5336,2.4732142857142856,2.524285714285714,1.8057142857142856,2.7142857142857144,2.4603571428571427,1.8571428571428568,1.8571428571428568,3.9721428571428574,4.65
11-9199.02,Compliance Managers,3.43,4.66,4.13,3.93,3.19,2.2,4.78,2.87,4.78,3.82,2.4732142857142856,2.2036,2.4091428571428573,1.6665142857142858,2.3336714285714284,2.2928571428571427,3.981314285714286,2.6950857142857143,1.6521428571428571,3.5240857142857145,2.877142857142857,2.8791,2.894285714285714,2.275,2.8070857142857144,3.04,2.200614285714286,1.4412142857142858,2.696,2.902857142857143,2.354914285714286,2.2928571428571427,1.822857142857143,2.6950857142857143,2.640571428571429,1.9449142857142856,2.4035714285714285,3.0672,4.76
11-9199.08,Loss Prevention Managers,3.95,4.82,3.65,4.0,3.48,2.77,4.67,2.95,4.81,3.62,2.354914285714286,2.158,2.577085714285714,2.4971428571428573,2.8005,2.4035714285714285,3.6852,2.7142857142857144,2.5795,3.6340571428571433,2.7142857142857144,2.0815,2.782857142857143,2.596342857142857,2.6720714285714284,3.1164,1.7813285714285714,1.987742857142857,2.9722857142857144,3.0412000000000003,2.524285714285714,2.524285714285714,2.4035714285714285,2.7142857142857144,2.449,2.2071428571428573,2.524285714285714,2.907142857142857,4.4
11-9199.09,Wind Energy Operations Managers,3.14,4.52,4.1,3.13,2.36,1.23,4.99,3.3,5.0,3.61,2.4522285714285714,2.4634,3.105742857142857,2.571428571428571,3.3218,2.571428571428571,3.6904,2.645714285714285,2.2056,3.0592,2.7142857142857144,2.2689285714285714,2.782857142857143,2.096342857142857,2.9092,3.0690285714285714,2.1375,2.853142857142857,3.6782857142857135,2.9555285714285717,2.7142857142857144,2.607142857142857,1.837942857142857,2.7142857142857144,3.6673,2.1750857142857143,2.4035714285714285,2.64,4.57
11-9199.10,Wind Energy Development Managers,3.09,4.0,3.77,3.79,2.47,1.16,4.2,2.75,4.85,3.4,2.4522285714285714,1.3090142857142857,2.894685714285714,2.1492,2.111885714285714,2.2928571428571427,3.4837857142857143,2.5428571428571427,2.404,3.37,2.821428571428571,2.327242857142857,2.748571428571428,1.8728571428571428,2.4658285714285717,2.9417714285714283,2.78,1.464457142857143,1.7634285714285711,1.7968142857142857,2.4893714285714283,2.5428571428571427,1.837942857142857,2.4732142857142856,3.427314285714286,2.275,2.205357142857143,3.965028571428571,4.35
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,2.59,4.32,3.68,3.95,2.05,1.18,4.35,2.32,4.59,3.91,2.765714285714286,1.3192142857142857,2.600342857142857,1.837942857142857,2.119,2.0028571428571427,3.4141142857142857,2.765714285714286,1.9672,3.5873714285714287,2.877142857142857,2.791428571428572,2.877142857142857,1.8914285714285717,2.517142857142857,2.8687571428571426,2.6506,1.4366,1.9169,1.7359428571428572,2.4732142857142856,2.375,1.8057142857142856,2.645714285714285,3.0577857142857146,2.3392857142857144,2.06,3.716328571428572,4.09
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",3.33,4.88,3.59,2.91,3.03,1.22,4.55,2.0,5.0,3.38,2.4732142857142856,1.4059428571428572,1.6834285714285713,1.837942857142857,1.3485142857142858,2.44,2.6709428571428573,2.7142857142857144,2.719028571428572,3.4592857142857136,2.765714285714286,1.8559,2.894285714285714,1.7734857142857143,2.2281285714285715,2.790228571428571,1.6017142857142856,1.1230142857142855,1.5861142857142858,1.1926428571428571,2.4893714285714283,2.5428571428571427,1.9657142857142855,2.7142857142857144,2.2902142857142858,2.7142857142857144,2.765714285714286,3.081857142857143,4.17
13-1021.00,"Buyers and Purchasing Agents, Farm Products",3.2,4.79,3.83,4.17,2.71,1.22,4.98,2.01,5.0,3.19,1.9449142857142856,1.422014285714286,2.1632285714285717,1.8571428571428568,2.041828571428572,1.9449142857142856,2.997742857142857,2.596342857142857,2.4148000000000005,3.2034,2.4971428571428573,1.8003999999999998,2.7142857142857144,1.6171428571428572,2.390357142857143,2.5366857142857144,2.0354,1.5464285714285717,1.9787857142857144,2.287,2.216428571428572,2.1492,1.7485714285714289,2.327857142857143,2.4115714285714285,2.2308,2.275,3.0104571428571427,4.63
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",3.4,4.83,3.7,3.83,3.2,1.3,4.76,2.4,5.0,3.84,2.023657142857143,1.624,1.7110714285714286,1.78,1.6847,2.125,3.1453714285714285,2.524285714285714,1.9475714285714287,2.7386285714285714,2.7142857142857144,1.4767,2.7142857142857144,1.8914285714285717,1.667,2.6411285714285717,1.4501428571428572,1.3677428571428571,1.9356142857142855,1.649,2.265085714285714,2.2928571428571427,1.9449142857142856,2.524285714285714,1.6918571428571427,2.7142857142857144,2.571428571428571,2.669914285714285,4.27
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",2.9,4.53,3.89,4.15,3.0,1.5,4.53,3.0,4.95,4.11,1.8571428571428568,1.3977142857142857,2.455857142857143,1.9449142857142856,2.7802857142857147,2.1635714285714283,3.565,2.7142857142857144,1.468,3.4992142857142854,2.7142857142857144,2.525714285714286,2.7142857142857144,2.044642857142857,2.5535714285714284,3.2500714285714283,2.1,2.100357142857143,2.9607857142857146,2.5404285714285715,2.216428571428572,2.4732142857142856,1.9842857142857144,2.7142857142857144,2.4657142857142857,2.912857142857143,2.571428571428571,3.552928571428571,4.32
13-1031.00,"Claims Adjusters, Examiners, and Investigators",4.03,4.67,3.18,4.43,4.13,1.39,4.29,1.76,5.0,4.93,2.0028571428571427,1.7433142857142856,1.7271999999999998,1.6875,1.332228571428571,2.1492,3.0569714285714285,2.645714285714285,1.484,3.2188,3.005714285714286,2.209514285714285,3.005714285714286,1.6171428571428572,1.5735714285714284,3.4252,2.3915714285714285,1.2579142857142858,1.4902,1.7574999999999998,2.31,2.2928571428571427,1.9085714285714288,2.821428571428571,1.5889,1.9842857142857144,1.8057142857142856,3.454857142857143,3.87
13-1032.00,"Insurance Appraisers, Auto Damage",3.87,4.96,2.97,4.92,3.6,1.78,4.29,1.77,5.0,3.91,1.7734857142857143,2.087714285714286,1.5239,1.4179428571428572,1.4187857142857143,1.8571428571428568,2.9588,2.4732142857142856,1.7033142857142858,2.6836571428571427,2.7142857142857144,1.826514285714285,2.7142857142857144,1.3571428571428572,2.109057142857143,3.221371428571429,3.5473428571428567,1.1588857142857143,1.4191,1.9202,2.1142857142857143,2.1607142857142856,1.8571428571428568,2.3857142857142857,1.3660714285714284,1.7734857142857143,1.7734857142857143,2.755742857142857,3.77
13-1041.00,Compliance Officers,3.57,4.79,3.56,4.75,4.04,2.45,4.49,2.4,4.49,3.66,1.9449142857142856,1.6131285714285712,1.6574285714285717,1.595,1.4169142857142856,2.2071428571428573,2.895771428571429,2.4893714285714283,1.2663285714285712,2.453642857142857,2.765714285714286,2.1240428571428573,2.765714285714286,1.7734857142857143,2.272,2.3405714285714287,3.1068,1.1275285714285714,1.8056857142857143,1.6424714285714286,2.2071428571428573,2.2928571428571427,1.9449142857142856,2.524285714285714,1.758571428571429,1.9449142857142856,2.0028571428571427,3.0087714285714284,4.4
13-1041.01,Environmental Compliance Inspectors,3.0,4.45,3.3,4.25,2.8,1.42,4.65,2.15,4.95,3.9,1.8571428571428568,1.3367857142857142,1.9114285714285717,1.6063428571428573,1.6942857142857142,2.086428571428572,3.3071428571428574,2.748571428571428,1.4242857142857144,3.086071428571429,3.0357142857142856,2.2871428571428574,3.091428571428572,1.8914285714285717,1.9675,2.464285714285714,2.77,1.3071428571428572,1.977142857142857,2.185,2.354914285714286,2.4035714285714285,1.7734857142857143,2.645714285714285,1.9571428571428573,1.8057142857142856,1.7200000000000002,3.037142857142857,4.0
13-1041.03,Equal Opportunity Representatives and Officers,3.68,4.43,3.24,3.97,3.46,1.94,4.6,2.56,4.86,4.39,1.9842857142857144,1.585357142857143,1.8040857142857143,1.3571428571428572,1.3457142857142856,2.765714285714286,3.764928571428572,2.821428571428571,1.7108571428571429,3.522571428571428,3.265714285714286,3.114442857142857,3.117142857142857,1.9077714285714285,2.1743571428571427,3.7734,2.941942857142857,1.268571428571429,1.7042285714285716,2.047428571428572,2.5428571428571427,2.7142857142857144,2.023657142857143,3.145,1.4588714285714286,2.0342857142857143,2.2857142857142856,3.421342857142857,3.69
13-1041.04,Government Property Inspectors and Investigators,3.98,4.75,3.96,4.44,3.6,2.22,4.59,1.94,4.82,3.67,2.1492,1.2404285714285714,1.8416571428571429,1.7200000000000002,1.9776,2.105,3.2722857142857142,2.765714285714286,1.4008571428571428,3.4235714285714285,2.7142857142857144,2.3690285714285717,2.7142857142857144,1.9842857142857144,2.307428571428572,2.920228571428571,2.620514285714286,1.308,1.6632571428571428,1.598,2.596342857142857,2.5428571428571427,1.9449142857142856,2.8363428571428573,2.2862,1.9285714285714288,2.0,3.4575142857142858,4.36
13-1041.06,Coroners,3.55,4.75,3.85,4.85,4.05,2.85,4.78,3.25,5.0,4.16,2.375,3.1057857142857146,2.1246428571428573,1.5892857142857142,2.988,2.4522285714285714,3.758928571428572,2.782857142857143,1.1882142857142857,3.5142857142857142,3.117142857142857,2.7325000000000004,2.98,1.8914285714285717,2.6089285714285717,2.893214285714285,3.55,2.6290857142857145,2.9131428571428573,3.069642857142857,2.2071428571428573,2.25,1.9449142857142856,2.645714285714285,2.5348571428571427,1.6364285714285711,1.6364285714285711,3.946071428571429,4.25
13-1041.07,Regulatory Affairs Specialists,2.85,4.2,3.55,2.5,2.35,1.26,4.42,2.4,4.42,3.58,2.1750857142857143,1.200357142857143,2.5664285714285717,1.8057142857142856,1.9471428571428573,2.105,3.5875000000000004,2.765714285714286,1.8685714285714288,3.3400000000000003,3.091428571428572,3.1552857142857142,2.98,1.8571428571428568,2.807142857142857,2.9131428571428573,1.1067857142857145,1.7146428571428571,2.186071428571428,2.333928571428572,2.596342857142857,2.524285714285714,1.8571428571428568,2.7142857142857144,2.890000000000001,1.9842857142857144,2.071428571428571,3.4514285714285715,4.45
13-1041.08,Customs Brokers,3.25,4.7,3.35,3.85,3.5,1.4,4.72,2.3,5.0,4.26,1.8914285714285717,1.3457142857142856,2.139685714285714,1.8571428571428568,2.5922285714285715,1.8571428571428568,3.245371428571429,2.571428571428571,1.7584000000000002,2.9857142857142858,2.571428571428571,2.310714285714285,2.524285714285714,1.8571428571428568,2.5701142857142854,2.2559142857142858,1.6155142857142857,2.0418571428571437,2.3091428571428567,2.514828571428572,2.1228571428571428,2.19,1.9642857142857144,2.7142857142857144,2.2074857142857143,1.8914285714285717,1.8057142857142856,3.1988000000000003,4.2
13-1051.00,Cost Estimators,2.45,3.68,3.43,2.77,2.14,1.18,4.45,2.73,4.8,2.95,1.9449142857142856,1.210357142857143,2.331714285714286,1.5357142857142858,2.164185714285714,1.9085714285714288,3.270314285714285,2.645714285714285,1.6496285714285714,3.0142857142857142,2.765714285714286,2.5968571428571425,2.765714285714286,1.6875,2.4510571428571426,2.025142857142857,1.124342857142857,1.3114285714285714,2.378914285714286,2.113671428571428,2.1607142857142856,2.125,1.7200000000000002,2.571428571428571,2.1040714285714284,1.9285714285714288,2.0,2.7451,4.14
13-1071.00,Human Resources Specialists,3.93,4.77,4.06,3.71,3.39,2.19,4.92,3.33,5.0,4.52,2.0,2.3280571428571437,2.0248,1.7734857142857143,1.8529428571428568,2.3192,3.2116857142857147,2.782857142857143,1.3827142857142856,3.3850285714285717,2.765714285714286,1.8312857142857144,2.7142857142857144,1.9449142857142856,2.320857142857143,3.034828571428572,1.8714857142857144,2.0321714285714285,2.4267571428571437,2.274742857142857,2.596342857142857,2.596342857142857,2.105,2.7142857142857144,1.8815285714285717,1.8571428571428568,1.8057142857142856,2.270157142857143,4.72
13-1074.00,Farm Labor Contractors,2.93,4.49,4.42,2.59,2.76,1.38,4.55,2.04,4.55,3.68,1.9657142857142855,1.7079999999999995,1.361042857142857,2.086428571428572,1.4435714285714285,1.8571428571428568,1.6340714285714286,2.2071428571428573,1.5004285714285714,2.1005,2.216428571428572,1.1323714285714286,2.2071428571428573,1.6665142857142858,1.183857142857143,1.6373714285714285,1.2816,1.3409285714285717,1.6185142857142858,1.8021857142857145,2.0608,2.125,1.6063428571428573,2.0608,1.7637142857142858,1.75,1.6665142857142858,1.1022,3.68
13-1075.00,Labor Relations Specialists,4.0,4.48,3.11,2.9,3.58,1.9,4.53,2.57,4.74,3.74,2.2308,1.6620142857142857,2.460828571428572,1.7734857142857143,2.142857142857143,2.571428571428571,3.258571428571428,3.205357142857143,1.612857142857143,3.5628571428571427,3.005714285714286,2.5158571428571426,3.0892857142857144,1.822857142857143,2.326514285714285,4.127028571428571,1.8087142857142855,1.738257142857143,2.1567857142857143,2.1713,2.524285714285714,2.4035714285714285,2.2308,3.172857142857143,2.3922857142857143,2.9522285714285714,2.8020571428571426,2.5708,4.05
13-1081.00,Logisticians,3.08,4.54,3.71,3.96,3.0,1.5,4.61,2.42,5.0,4.0,2.748571428571428,1.3224,3.0064,2.205357142857143,2.7812714285714284,2.354914285714286,3.4037714285714284,2.645714285714285,2.4243428571428574,3.3478857142857144,2.877142857142857,2.313542857142857,2.765714285714286,1.9085714285714288,2.992857142857143,2.762885714285714,1.550028571428571,2.5421428571428573,2.669314285714286,2.436914285714286,2.596342857142857,2.596342857142857,2.086428571428572,2.6950857142857143,2.716428571428572,2.125,2.1635714285714283,3.1750857142857143,4.58
13-1081.01,Logistics Engineers,3.27,4.39,3.83,3.52,2.87,1.91,4.43,2.7,4.52,3.57,2.125,1.423,2.4219,2.0342857142857143,2.4603571428571427,1.9657142857142855,3.407742857142857,2.645714285714285,1.7601428571428572,2.932485714285715,3.091428571428572,2.777285714285714,2.821428571428571,1.9285714285714288,2.3795714285714284,2.3732999999999995,1.2837714285714286,1.7889,2.4427000000000003,2.297142857142857,2.5428571428571427,2.4035714285714285,1.8571428571428568,2.765714285714286,2.3082000000000003,1.8057142857142856,1.8914285714285717,2.916314285714286,4.3
13-1081.02,Logistics Analysts,3.23,4.59,3.64,3.41,3.0,1.55,4.27,2.5,4.82,3.18,1.8914285714285717,1.522571428571429,2.118785714285714,1.822857142857143,2.051428571428572,1.8571428571428568,3.2896,2.327857142857143,1.6332857142857142,3.326328571428571,2.7142857142857144,2.812857142857143,2.7142857142857144,1.7734857142857143,2.328642857142857,2.3603,1.281742857142857,1.4714285714285715,2.4132571428571428,2.2425,2.1607142857142856,2.375,1.822857142857143,2.645714285714285,2.2517428571428573,1.7734857142857143,1.7734857142857143,3.1410285714285715,4.32
13-1111.00,Management Analysts,2.95,4.25,4.11,3.62,2.79,1.5,4.74,2.76,4.89,3.83,2.645714285714285,1.5645142857142855,2.856,1.8914285714285717,2.253428571428572,2.645714285714285,3.998214285714286,2.7142857142857144,3.086071428571429,4.326714285714287,2.894285714285714,3.2742571428571425,3.117142857142857,2.125,4.144428571428572,3.2293571428571437,1.9445714285714284,1.6012857142857142,2.9714285714285715,2.932,2.645714285714285,2.5428571428571427,2.044642857142857,2.8363428571428573,2.7085714285714286,1.9449142857142856,2.3857142857142857,3.6973,4.35
13-1121.00,"Meeting, Convention, and Event Planners",3.53,4.91,4.63,4.7,3.1,1.11,4.91,1.81,4.94,4.03,2.645714285714285,2.174542857142857,2.7952000000000004,2.086428571428572,3.0254714285714286,2.5428571428571427,3.3817857142857144,2.7142857142857144,2.628,3.436928571428571,2.821428571428571,2.4422571428571427,2.821428571428571,1.8914285714285717,2.6069714285714287,3.4894857142857143,3.5813428571428574,1.9117857142857144,2.789542857142857,2.331714285714286,2.422142857142857,2.662857142857143,2.596342857142857,2.7142857142857144,3.063557142857143,2.2308,2.25,3.711557142857143,4.81
13-1131.00,Fundraisers,2.71,4.62,3.81,4.67,2.52,1.1,5.0,3.14,4.95,4.38,2.524285714285714,1.7542857142857142,2.786428571428571,1.7200000000000002,2.28,2.4522285714285714,3.187428571428572,2.9522285714285714,3.192142857142857,4.445328571428572,2.765714285714286,2.5042857142857144,2.894285714285714,1.8571428571428568,3.1128571428571425,2.749,2.9131428571428573,1.7614,2.992714285714285,2.36,2.8363428571428573,2.7142857142857144,2.1607142857142856,2.765714285714286,2.394671428571429,2.596342857142857,2.877142857142857,4.0528,4.4
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.71,4.38,3.14,3.05,2.81,1.1,4.57,2.29,4.81,3.62,1.8914285714285717,1.5580571428571428,1.9905142857142857,1.7734857142857143,1.7714285714285714,2.0342857142857143,3.365157142857143,2.645714285714285,1.5714285714285716,3.128214285714286,2.6950857142857143,2.4059285714285714,2.7142857142857144,1.8057142857142856,2.534057142857143,2.370728571428572,1.2985714285714285,1.5066285714285717,1.8610428571428568,1.8658571428571429,2.2071428571428573,2.1635714285714283,1.8571428571428568,2.645714285714285,1.7914857142857143,1.8914285714285717,1.9657142857142855,2.814571428571428,4.14
