O*NET-SOC Code,Title,Category Flexibility Combined,Mathematical Reasoning Combined,Updating and Using Relevant Knowledge Combined,Selective Attention Combined,Mathematics Combined,Complex Problem Solving Combined,Science Combined,Learning Strategies Combined,Deductive Reasoning Combined,Written Comprehension Combined,Inductive Reasoning Combined,Critical Thinking Combined,Reading Comprehension Combined,Time Management Combined,Active Learning Combined,Visualization Combined,Time Sharing Combined,Information Ordering Combined,Perceptual Speed Combined,Equipment Selection Combined,Flexibility of Closure Combined,"Organizing, Planning, and Prioritizing Work Combined",Speed of Closure Combined,Problem Sensitivity Combined,Memorization Combined,Written Expression Combined,Number Facility Combined,Writing Combined,Scheduling Work and Activities Combined
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,2.4971428571428573,2.524285714285714,3.0312857142857146,1.655,2.4522285714285714,2.8363428571428573,1.9285714285714288,1.8571428571428568,2.98,3.0357142857142856,2.765714285714286,2.821428571428571,2.928571428571429,2.19,2.2471428571428573,2.023657142857143,1.36,2.645714285714285,1.75,1.0135714285714286,1.9285714285714288,3.507514285714285,1.4910714285714284,3.1750857142857143,1.4928571428571429,2.821428571428571,2.096342857142857,2.6950857142857143,3.010214285714285
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",1.8571428571428568,1.5785714285714287,2.807714285714286,1.7385714285714284,1.32,2.1492,1.0549142857142857,1.6364285714285711,2.524285714285714,2.7142857142857144,2.4035714285714285,2.4732142857142856,2.7142857142857144,2.327857142857143,2.25,1.268571428571429,1.51,1.9642857142857144,1.1734857142857142,1.0,1.3392000000000002,3.0513000000000003,1.32,2.5428571428571427,1.2857142857142856,2.4971428571428573,1.4435714285714285,2.4522285714285714,2.6692
13-1021.00,"Buyers and Purchasing Agents, Farm Products",1.9285714285714288,2.023657142857143,2.867114285714286,1.7734857142857143,1.8571428571428568,1.9642857142857144,1.1222285714285714,1.6428571428571428,2.265085714285714,2.4522285714285714,2.1492,2.5428571428571427,2.19,1.9085714285714288,1.9449142857142856,1.3392000000000002,1.6714285714285717,1.9449142857142856,1.4821428571428572,1.0,1.5892857142857142,2.9363,1.4017857142857142,2.0608,1.4928571428571429,2.044642857142857,1.9842857142857144,1.9449142857142856,1.8983428571428576
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",2.205357142857143,2.2928571428571427,2.800342857142857,1.7485714285714289,2.023657142857143,2.0028571428571427,1.0942857142857143,1.8728571428571428,2.571428571428571,2.571428571428571,2.086428571428572,2.571428571428571,2.2471428571428573,1.8914285714285717,2.3192,1.51,1.2857142857142856,1.9842857142857144,1.6364285714285711,1.0,1.7734857142857143,2.717542857142857,1.655,2.31,1.36,2.0342857142857143,2.086428571428572,1.9657142857142855,1.8397
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",2.1492,1.8571428571428568,2.8568571428571428,1.7385714285714284,1.8914285714285717,2.7142857142857144,1.0020571428571428,1.8914285714285717,2.748571428571428,2.782857142857143,2.662857142857143,2.596342857142857,2.8363428571428573,2.125,2.596342857142857,1.3008,1.5785714285714287,2.4971428571428573,1.3785714285714286,1.0,1.5785714285714287,3.5505714285714287,1.5357142857142858,2.2928571428571427,1.6364285714285711,2.7142857142857144,1.9642857142857144,2.7142857142857144,2.526185714285714
13-1031.00,"Claims Adjusters, Examiners, and Investigators",2.2308,1.8914285714285717,2.988085714285714,1.7485714285714289,1.7734857142857143,2.2071428571428573,1.0271428571428571,1.5892857142857142,2.877142857142857,3.1149142857142853,2.877142857142857,2.821428571428571,3.005714285714286,1.8571428571428568,2.125,1.51,1.5508,2.25,1.7485714285714289,1.0065142857142857,2.086428571428572,3.3486714285714285,1.9285714285714288,2.4522285714285714,1.6063428571428573,2.6950857142857143,1.9285714285714288,2.4522285714285714,1.9176571428571427
13-1032.00,"Insurance Appraisers, Auto Damage",1.9449142857142856,1.5785714285714287,2.976,1.9085714285714288,1.6364285714285711,1.7734857142857143,1.0042857142857142,1.24,2.205357142857143,2.4732142857142856,2.125,2.275,2.2928571428571427,1.9642857142857144,1.8057142857142856,1.542142857142857,1.4017857142857142,1.9449142857142856,1.4691999999999998,1.0442857142857145,1.7385714285714284,3.021742857142857,1.3785714285714286,2.422142857142857,1.25,2.4035714285714285,1.625,2.2767857142857144,2.3445714285714283
13-1041.00,Compliance Officers,2.1492,1.28,2.5207,1.8571428571428568,1.3008,1.9257142857142855,1.0,1.7385714285714284,2.44,2.7142857142857144,2.25,2.2928571428571427,2.607142857142857,2.0028571428571427,1.8914285714285717,1.4821428571428572,1.6364285714285711,2.327857142857143,1.655,1.0,1.837942857142857,2.683885714285714,1.5785714285714287,2.2767857142857144,1.4821428571428572,2.607142857142857,1.3785714285714286,2.422142857142857,2.145
13-1041.01,Environmental Compliance Inspectors,2.4971428571428573,1.8571428571428568,2.7225,1.8571428571428568,1.8914285714285717,2.6185714285714288,1.9285714285714288,1.9285714285714288,3.0357142857142856,2.877142857142857,3.0357142857142856,2.821428571428571,3.0357142857142856,1.8571428571428568,2.6185714285714288,1.8571428571428568,1.6875,2.571428571428571,2.3392857142857144,1.0,2.6950857142857143,2.8,1.8057142857142856,3.1750857142857143,1.75,2.954285714285714,1.9842857142857144,2.6950857142857143,2.3114285714285714
13-1041.03,Equal Opportunity Representatives and Officers,2.125,1.75,3.1916571428571427,1.7385714285714284,1.5892857142857142,2.422142857142857,1.0664285714285715,1.9657142857142855,2.877142857142857,3.1149142857142853,2.782857142857143,2.928571428571429,3.117142857142857,1.8571428571428568,2.571428571428571,1.4435714285714285,1.7734857142857143,2.4732142857142856,1.7385714285714284,1.0020571428571428,2.044642857142857,3.460342857142857,1.8914285714285717,2.8363428571428573,1.6665142857142858,3.005714285714286,1.78,2.8020571428571426,2.492585714285714
13-1041.04,Government Property Inspectors and Investigators,2.3392857142857144,1.8571428571428568,2.453085714285714,2.071428571428572,1.837942857142857,2.2071428571428573,1.157142857142857,1.8914285714285717,2.821428571428571,2.7142857142857144,2.894285714285714,2.765714285714286,2.821428571428571,1.9449142857142856,2.2071428571428573,2.044642857142857,1.9449142857142856,2.7142857142857144,2.265085714285714,1.0,2.571428571428571,3.4816428571428566,2.086428571428572,2.821428571428571,1.9449142857142856,2.7142857142857144,1.8571428571428568,2.7142857142857144,2.3471714285714285
13-1041.06,Coroners,2.4971428571428573,1.4,3.773571428571428,1.8571428571428568,1.6063428571428573,2.02,2.205357142857143,1.9449142857142856,2.765714285714286,2.8363428571428573,3.0357142857142856,2.782857142857143,2.928571428571429,1.9085714285714288,2.3192,1.9085714285714288,1.6063428571428573,2.645714285714285,1.9085714285714288,1.1071428571428572,2.4732142857142856,3.24,1.8914285714285717,2.6950857142857143,1.6063428571428573,2.765714285714286,1.4192,2.4971428571428573,2.6278571428571427
13-1041.07,Regulatory Affairs Specialists,2.0,1.8571428571428568,3.3085714285714287,1.7385714285714284,1.6171428571428572,2.524285714285714,1.1408,1.8571428571428568,2.6950857142857143,3.265714285714286,2.596342857142857,2.748571428571428,2.954285714285714,2.1492,2.2471428571428573,1.394285714285714,1.3785714285714286,2.4522285714285714,1.7734857142857143,1.0,1.9722285714285717,3.309285714285714,1.6942857142857144,2.645714285714285,1.6063428571428573,2.8363428571428573,1.6171428571428572,2.765714285714286,2.6392857142857142
13-1041.08,Customs Brokers,2.2308,1.8057142857142856,3.2928571428571427,1.9085714285714288,1.8571428571428568,2.225714285714286,1.0,1.9085714285714288,2.337142857142857,2.645714285714285,2.0028571428571427,2.524285714285714,2.645714285714285,2.0028571428571427,2.1635714285714283,1.32,1.655,2.2071428571428573,1.6875,1.0,1.8571428571428568,2.7752285714285714,1.6665142857142858,2.0028571428571427,1.6875,2.4732142857142856,1.8057142857142856,2.524285714285714,1.9369
13-1051.00,Cost Estimators,2.1357142857142857,2.765714285714286,3.5147857142857144,1.8571428571428568,2.765714285714286,2.2308,1.0206285714285714,1.8057142857142856,2.6185714285714288,2.6950857142857143,2.8363428571428573,2.6185714285714288,2.765714285714286,1.8571428571428568,2.2471428571428573,1.8571428571428568,1.28,2.4971428571428573,1.7385714285714284,1.0020571428571428,1.8571428571428568,2.914814285714286,1.655,2.023657142857143,1.2857142857142856,2.571428571428571,2.748571428571428,2.4285714285714284,2.8987571428571437
13-1071.00,Human Resources Specialists,1.9842857142857144,1.4017857142857142,2.827,1.6391999999999998,1.2857142857142856,1.9449142857142856,1.0020571428571428,1.9285714285714288,2.645714285714285,2.7142857142857144,2.125,2.645714285714285,2.7142857142857144,1.8571428571428568,2.086428571428572,1.302857142857143,1.3392000000000002,2.125,1.2857142857142856,1.0,1.78,3.329542857142857,1.2857142857142856,2.5428571428571427,1.4017857142857142,2.596342857142857,1.4249999999999998,2.645714285714285,2.5829285714285715
13-1074.00,Farm Labor Contractors,1.5785714285714287,1.3008,1.3276,1.6875,1.3392000000000002,1.6875,1.0135714285714286,1.3785714285714286,1.7734857142857143,1.8057142857142856,1.7200000000000002,1.9285714285714288,1.7200000000000002,2.023657142857143,1.4691999999999998,1.22,1.5892857142857142,1.7385714285714284,1.36,1.0042857142857142,1.4017857142857142,1.743942857142857,1.2142857142857144,1.9842857142857144,1.28,1.8057142857142856,1.3392000000000002,1.6875,1.6587428571428573
13-1075.00,Labor Relations Specialists,1.9449142857142856,1.5892857142857142,2.780857142857143,1.7734857142857143,1.5165142857142857,2.4035714285714285,1.0,1.8914285714285717,2.7207142857142856,2.877142857142857,2.571428571428571,2.765714285714286,2.821428571428571,2.0608,2.3857142857142857,1.4179428571428572,1.5785714285714287,2.1492,1.5614285714285714,1.0,1.7200000000000002,3.096,1.75,2.765714285714286,1.7200000000000002,2.877142857142857,1.6875,2.928571428571429,2.654514285714286
13-1081.00,Logisticians,2.06,1.9657142857142855,2.9051714285714287,1.7036571428571428,1.9657142857142855,2.524285714285714,1.0942857142857143,2.0,2.98,2.7142857142857144,2.7142857142857144,2.765714285714286,2.6950857142857143,2.275,2.25,1.9449142857142856,1.5625,2.662857142857143,1.6875,1.0,1.8571428571428568,3.694342857142857,1.7385714285714284,2.765714285714286,1.7200000000000002,2.4522285714285714,2.06,2.275,2.936528571428571
13-1081.01,Logistics Engineers,2.4522285714285714,2.894285714285714,3.2352142857142856,1.822857142857143,2.765714285714286,2.782857142857143,1.6364285714285711,2.06,2.98,3.005714285714286,2.877142857142857,2.8514285714285714,2.928571428571429,2.5428571428571427,2.765714285714286,2.1635714285714283,1.6063428571428573,2.7142857142857144,1.8057142857142856,1.157142857142857,2.044642857142857,3.334085714285714,1.7200000000000002,2.877142857142857,1.655,2.765714285714286,2.6696428571428568,2.8363428571428573,2.793571428571429
13-1081.02,Logistics Analysts,2.205357142857143,2.4522285714285714,3.007142857142857,2.044642857142857,2.071428571428571,2.645714285714285,1.0803571428571428,1.75,2.571428571428571,2.645714285714285,2.571428571428571,2.765714285714286,2.7142857142857144,2.086428571428572,2.1357142857142857,1.7200000000000002,1.595,2.571428571428571,1.9085714285714288,1.0,2.086428571428572,3.104285714285714,1.7200000000000002,2.4522285714285714,1.6875,2.2857142857142856,2.2471428571428573,2.36,2.371728571428571
13-1111.00,Management Analysts,2.205357142857143,1.8914285714285717,3.6012571428571434,1.8571428571428568,1.9285714285714288,2.7142857142857144,1.22,2.071428571428571,2.821428571428571,2.8363428571428573,2.765714285714286,2.8363428571428573,2.8363428571428573,2.044642857142857,2.2471428571428573,1.4192,1.625,2.4522285714285714,1.4906285714285716,1.0020571428571428,1.8571428571428568,3.6837,1.6364285714285711,2.782857142857143,1.6714285714285717,2.821428571428571,1.837942857142857,2.7142857142857144,2.5428571428571427
13-1121.00,"Meeting, Convention, and Event Planners",1.9842857142857144,1.8571428571428568,2.744371428571428,1.872228571428572,1.5357142857142858,2.31,1.0089285714285714,1.5677714285714286,2.596342857142857,2.821428571428571,2.265085714285714,2.596342857142857,2.7142857142857144,2.4732142857142856,2.0608,1.8571428571428568,1.8571428571428568,2.25,1.5785714285714287,1.0942857142857143,1.7734857142857143,3.986971428571429,1.51,2.645714285714285,1.4179428571428572,2.765714285714286,1.7734857142857143,2.2928571428571427,3.5240857142857145
13-1131.00,Fundraisers,1.9449142857142856,1.8571428571428568,3.1214285714285714,1.6875,1.8571428571428568,2.044642857142857,1.0206285714285714,1.8057142857142856,2.6185714285714288,2.7142857142857144,2.5428571428571427,2.645714285714285,2.7142857142857144,2.0342857142857143,2.125,1.3571428571428572,1.5625,2.205357142857143,1.2857142857142856,1.0020571428571428,1.5508,3.467028571428572,1.3392000000000002,2.1142857142857143,1.5165142857142857,2.7142857142857144,1.822857142857143,2.765714285714286,2.5697142857142854
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",1.9285714285714288,2.06,3.063285714285714,1.822857142857143,1.9449142857142856,2.06,1.1734857142857142,1.9077714285714285,2.4522285714285714,2.6950857142857143,2.354914285714286,2.524285714285714,2.645714285714285,1.8571428571428568,2.275,1.2857142857142856,1.2857142857142856,2.2308,1.6364285714285711,1.0,1.8571428571428568,3.2883571428571434,1.6665142857142858,2.4035714285714285,1.3214285714285714,2.36,1.8728571428571428,2.3192,1.641457142857143
13-1151.00,Training and Development Specialists,2.125,1.4542857142857144,3.479714285714285,1.822857142857143,1.4928571428571429,2.044642857142857,1.0992,3.2285714285714286,2.524285714285714,2.765714285714286,2.31,2.645714285714285,2.645714285714285,2.4035714285714285,2.596342857142857,1.4691999999999998,1.6875,2.0028571428571427,1.4628571428571429,1.0020571428571428,1.6063428571428573,3.2961142857142858,1.6063428571428573,2.4732142857142856,1.8914285714285717,2.765714285714286,1.5614285714285714,2.6950857142857143,2.5970714285714283
13-1161.00,Market Research Analysts and Marketing Specialists,2.4732142857142856,2.3192,3.592742857142857,1.7734857142857143,2.086428571428572,2.5428571428571427,1.4017857142857142,1.8571428571428568,2.877142857142857,2.928571428571429,2.894285714285714,2.7142857142857144,2.98,1.8914285714285717,2.4285714285714284,1.5165142857142857,1.4435714285714285,2.596342857142857,1.7200000000000002,1.0,1.9285714285714288,3.703428571428572,1.5892857142857142,2.4522285714285714,1.6875,2.928571428571429,2.1357142857142857,2.765714285714286,2.4175
13-1161.01,Search Marketing Strategists,2.1607142857142856,1.7200000000000002,3.938,1.8571428571428568,1.7200000000000002,2.6950857142857143,1.0089285714285714,1.8057142857142856,2.596342857142857,2.7142857142857144,2.524285714285714,2.524285714285714,2.6950857142857143,2.06,2.524285714285714,1.3392000000000002,1.6063428571428573,2.375,1.5165142857142857,1.0,1.9449142857142856,3.0593142857142857,1.655,2.596342857142857,1.51,2.6950857142857143,1.7200000000000002,2.3392857142857144,2.119771428571428
13-1199.04,Business Continuity Planners,2.2308,1.8057142857142856,3.2167142857142856,1.872228571428572,1.7734857142857143,3.1750857142857143,1.0,2.2471428571428573,3.091428571428572,2.821428571428571,2.9522285714285714,3.0592,2.821428571428571,2.1635714285714283,2.877142857142857,1.78,1.5508,2.7142857142857144,1.6875,1.0020571428571428,2.19,3.516142857142857,1.7200000000000002,3.3563428571428573,1.7734857142857143,3.091428571428572,1.7734857142857143,2.877142857142857,2.638
13-1199.05,Sustainability Specialists,2.044642857142857,1.8571428571428568,3.1103714285714283,1.6364285714285711,1.7734857142857143,2.354914285714286,1.3125,1.9449142857142856,2.571428571428571,2.765714285714286,2.524285714285714,2.645714285714285,2.765714285714286,1.8571428571428568,2.086428571428572,1.5614285714285714,1.5165142857142857,2.1142857142857143,1.7734857142857143,1.0020571428571428,1.837942857142857,3.1368285714285715,1.4435714285714285,2.4522285714285714,1.36,2.765714285714286,1.7734857142857143,2.765714285714286,2.782257142857143
13-1199.06,Online Merchants,1.8914285714285717,1.9657142857142855,2.8321571428571426,1.5508,1.8914285714285717,1.8571428571428568,1.0089285714285714,1.4928571428571429,2.2308,2.422142857142857,2.086428571428572,2.3857142857142857,2.4035714285714285,1.7036571428571428,1.837942857142857,1.51,1.32,1.9842857142857144,1.4249999999999998,1.0267857142857142,1.467857142857143,2.478828571428571,1.36,2.071428571428572,1.4249999999999998,2.2928571428571427,1.9285714285714288,2.105,1.781942857142857
13-1199.07,Security Management Specialists,2.2928571428571427,1.4821428571428572,3.605714285714286,2.02,1.5614285714285714,2.524285714285714,1.0357142857142856,1.9285714285714288,2.894285714285714,2.662857142857143,2.7142857142857144,2.7142857142857144,2.596342857142857,2.1492,2.1635714285714283,1.8571428571428568,1.625,2.645714285714285,1.7485714285714289,1.2036571428571428,2.4732142857142856,3.347142857142857,1.7734857142857143,3.0892857142857144,1.6875,2.662857142857143,1.5165142857142857,2.4035714285714285,2.9474285714285715
13-2011.00,Accountants and Auditors,2.086428571428572,2.275,3.1726,1.7036571428571428,2.205357142857143,2.19,1.0135714285714286,1.75,2.7678571428571432,2.748571428571428,2.7207142857142856,2.6185714285714288,2.748571428571428,1.9449142857142856,2.06,1.3008,1.4435714285714285,2.4522285714285714,1.7857142857142856,1.0178571428571428,1.9657142857142855,3.404671428571428,1.7734857142857143,2.6185714285714288,1.4691999999999998,2.6185714285714288,2.205357142857143,2.2928571428571427,2.497557142857143
