O*NET-SOC Code,Title,E-Mail,Processing Information Combined,Management of Material Resources Combined,"Estimating the Quantifiable Characteristics of Products, Events, or Information Combined","Inspecting Equipment, Structures, or Materials Combined",Systems Analysis Combined,Monitoring and Controlling Resources Combined,"Monitoring Processes, Materials, or Surroundings Combined",Programming Combined,Operations Analysis Combined,Management of Financial Resources Combined,"Judging the Qualities of Objects, Services, or People Combined",Working with Computers Combined,Evaluating Information to Determine Compliance with Standards Combined,"Identifying Objects, Actions, and Events Combined",Analyzing Data or Information Combined,Monitoring Combined,Quality Control Analysis Combined,Operations Monitoring Combined,Performing Administrative Activities Combined,Documenting/Recording Information Combined,Systems Evaluation Combined,Getting Information Combined
13-1071.00,Human Resources Specialists,5.0,2.511542857142857,1.157142857142857,1.3990714285714283,1.0752,1.7385714285714284,1.6152142857142855,2.196742857142857,1.0549142857142857,1.0089285714285714,1.157142857142857,2.059142857142857,2.769928571428572,3.0250000000000004,2.275,2.122,2.071428571428571,1.0803571428571428,1.0357142857142856,2.868657142857143,2.670685714285714,1.5677714285714286,2.671914285714285
13-1074.00,Farm Labor Contractors,3.09,1.7122857142857142,1.2036571428571428,1.4333999999999998,1.702342857142857,1.32,1.7524428571428572,1.7911,1.0271428571428571,1.0178571428571428,1.2363428571428572,1.9177285714285717,1.5302,2.212942857142857,1.6010714285714287,1.477085714285714,1.655,1.147857142857143,1.4691999999999998,1.903857142857143,1.4950714285714286,1.2036571428571428,1.5721857142857143
13-1075.00,Labor Relations Specialists,4.95,2.881,1.1607142857142858,1.3409285714285717,1.084142857142857,1.9842857142857144,1.7405714285714289,1.630242857142857,1.0089285714285714,1.0942857142857143,1.231428571428571,2.292214285714285,2.1484,3.001428571428572,2.2182142857142857,2.589728571428571,2.3192,1.0042857142857142,1.0357142857142856,2.2592857142857143,2.122,1.9842857142857144,3.4150000000000005
13-1081.00,Logisticians,4.92,3.052857142857143,1.7036571428571428,2.086428571428572,1.5464571428571428,2.3857142857142857,2.465942857142857,2.746942857142857,1.22,2.211428571428572,1.5207142857142857,2.02,2.7625,2.579542857142857,2.4571428571428573,2.9039714285714284,2.9008000000000003,1.4017857142857142,1.231428571428571,2.252957142857143,2.662171428571429,2.2471428571428573,3.2936
13-1081.01,Logistics Engineers,4.83,3.210514285714285,1.75,2.5425142857142857,1.6609857142857145,3.4564285714285714,2.3274285714285714,3.167414285714285,1.6875,2.6185714285714288,1.9285714285714288,2.5192,3.187428571428571,2.5975714285714284,2.9493714285714283,3.367128571428572,2.3192,1.7200000000000002,1.5892857142857142,1.9672857142857143,2.325028571428572,3.0592,3.4000000000000004
13-1081.02,Logistics Analysts,5.0,3.4197999999999995,1.5207142857142857,1.8539142857142856,1.339457142857143,2.571428571428571,1.903857142857143,2.698042857142857,1.25,1.4192,1.5357142857142858,2.5555,3.1198571428571427,2.6146000000000003,2.5085714285714285,3.508642857142857,2.571428571428571,1.4017857142857142,1.32,1.9742857142857144,2.497328571428572,2.524285714285714,3.3618
13-1111.00,Management Analysts,5.0,3.3805000000000005,1.4017857142857142,2.422,1.3057142857142856,2.524285714285714,2.3828571428571435,2.846742857142857,1.157142857142857,2.1085714285714285,1.2678571428571428,2.5785714285714283,2.9693000000000005,2.8642857142857143,3.04,3.7297142857142864,2.6950857142857143,1.0942857142857143,1.12,2.2952285714285714,3.034785714285714,2.596342857142857,3.896571428571429
13-1121.00,"Meeting, Convention, and Event Planners",4.88,2.8361,1.7734857142857143,2.031228571428572,1.785485714285714,2.0028571428571427,2.8255428571428567,2.3082857142857143,1.0206285714285714,1.655,1.8914285714285717,2.835314285714285,2.8277,1.9421714285714289,2.7167142857142856,2.3110857142857144,2.3392857142857144,1.289285714285714,1.231428571428571,3.017357142857142,2.326857142857143,2.023657142857143,3.2152
13-1131.00,Fundraisers,5.0,2.7344,1.36,1.8257142857142856,1.0864285714285715,1.9085714285714288,1.9165,1.5822142857142858,1.0357142857142856,1.1785714285714286,1.8914285714285717,2.4059285714285714,2.7914000000000003,2.101,2.095,3.0814285714285714,2.06,1.0442857142857145,1.0664285714285715,2.0860000000000003,2.5485714285714285,1.9449142857142856,3.485714285714286
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",4.95,3.135,1.1607142857142858,1.5797714285714286,1.1273,2.096342857142857,1.8063714285714283,1.8476285714285716,1.0885714285714283,1.6171428571428572,1.2857142857142856,2.0860000000000003,2.6269,3.35,1.9858,3.3908857142857145,2.06,1.0271428571428571,1.0357142857142856,2.6190857142857142,2.5158571428571426,2.096342857142857,3.1800571428571427
13-1151.00,Training and Development Specialists,5.0,2.6243142857142856,1.4017857142857142,1.7831,1.2896285714285716,1.9449142857142856,1.886242857142857,2.2584285714285715,1.0535714285714286,2.06,1.5142857142857142,2.062428571428572,2.698057142857143,2.4076000000000004,2.612714285714285,2.743428571428572,2.6950857142857143,1.1257142857142857,1.16,1.9996,2.4171,2.2308,3.3891142857142857
13-1161.00,Market Research Analysts and Marketing Specialists,5.0,4.0732,1.147857142857143,2.331714285714286,1.1727571428571428,2.1750857142857143,2.423757142857143,2.2992142857142857,1.32,1.837942857142857,1.1735714285714285,2.5466,3.2175714285714285,1.936,2.8814285714285712,4.3588000000000005,2.1635714285714283,1.077942857142857,1.1734857142857142,2.167414285714286,2.7466,2.1750857142857143,3.950142857142857
13-1161.01,Search Marketing Strategists,4.91,3.440971428571429,1.268571428571429,2.0234571428571426,1.1802285714285714,2.275,1.9742857142857144,2.0912,1.5300000000000002,1.36,1.32,1.7601428571428572,3.095557142857143,2.1448857142857145,2.975714285714286,3.5393571428571438,2.275,1.1885714285714286,1.3008,2.0696,2.1455714285714285,2.275,3.6149714285714287
13-1199.04,Business Continuity Planners,4.96,3.024528571428572,1.4435714285714285,2.0045,1.2999999999999998,2.821428571428571,1.5323571428571428,2.362057142857143,1.1785714285714286,1.837942857142857,1.6685714285714286,2.2176857142857145,3.15,3.0142857142857142,2.9596428571428577,3.0827142857142857,2.4522285714285714,1.4249999999999998,1.268571428571429,2.2328714285714284,3.212371428571428,2.821428571428571,3.585
13-1199.05,Sustainability Specialists,5.0,3.1888,1.22,2.2272,1.6944714285714286,1.9842857142857144,2.343857142857143,2.8532,1.0442857142857145,1.3785714285714286,1.2857142857142856,2.2623714285714285,2.5771428571428574,2.8685714285714288,2.7087142857142856,3.370485714285714,2.25,1.3392000000000002,1.32,2.080214285714286,2.5867,2.1635714285714283,3.606714285714285
13-1199.06,Online Merchants,5.0,3.0051142857142854,1.7200000000000002,1.9486,1.3677142857142857,1.5508,1.9408,1.8676857142857144,1.345,1.2142857142857144,1.9077714285714285,2.403828571428571,3.399914285714286,1.6473142857142855,2.991142857142857,2.395428571428572,2.096342857142857,1.0992,1.1734857142857142,2.2561142857142857,2.4692857142857143,1.6942857142857144,3.100842857142857
13-1199.07,Security Management Specialists,4.95,3.1,1.6665142857142858,2.2021428571428574,2.56,2.354914285714286,2.491428571428571,2.7285714285714286,1.289285714285714,1.9842857142857144,1.6665142857142858,2.4571428571428573,2.862142857142857,3.4642857142857144,3.08,3.091428571428571,2.4522285714285714,1.8571428571428568,1.5207142857142857,2.5172857142857143,2.821428571428571,2.354914285714286,3.434285714285714
13-2011.00,Accountants and Auditors,4.98,3.4152857142857145,1.1885714285714286,1.862228571428572,1.3403714285714283,1.837942857142857,2.2451714285714286,2.6019428571428573,1.25,1.077942857142857,1.4464285714285716,2.0229142857142857,3.153785714285714,3.4192,2.647914285714286,3.329614285714286,2.3192,1.1408,1.147857142857143,2.730114285714286,3.1114857142857137,1.8728571428571428,3.4467142857142856
13-2022.00,Appraisers of Personal and Business Property,4.73,3.5785714285714287,1.25,2.708342857142857,2.8944,1.51,1.7842857142857145,1.9617142857142855,1.0992,1.0442857142857145,1.2036571428571428,3.5037571428571423,2.704685714285714,3.0032,3.6540714285714286,3.6071428571428577,1.7734857142857143,1.32,1.1734857142857142,2.632257142857143,3.0979428571428573,1.5614285714285714,3.713828571428572
13-2023.00,Appraisers and Assessors of Real Estate,5.0,3.416628571428572,1.0992,1.872228571428572,2.4208142857142856,1.5892857142857142,1.3595428571428572,1.793928571428571,1.0885714285714283,1.1071428571428572,1.1107142857142858,2.4163428571428573,2.8002285714285717,2.595028571428572,2.7111714285714283,3.3563428571428573,1.7734857142857143,1.28,1.1734857142857142,2.2615285714285718,2.9175,1.4821428571428572,3.5650285714285714
13-2031.00,Budget Analysts,5.0,3.378514285714286,1.302857142857143,1.6386714285714286,1.0761714285714286,2.096342857142857,1.8142857142857145,2.2561,1.0942857142857143,1.4464285714285716,2.3192,1.571642857142857,2.894114285714286,2.5079857142857143,2.485314285714286,3.0511,1.9449142857142856,1.0042857142857142,1.1106285714285715,1.7399714285714287,2.599342857142857,1.8571428571428568,3.3744714285714283
13-2041.00,Credit Analysts,5.0,3.5257142857142862,1.0942857142857143,1.5142857142857142,1.1067857142857145,1.75,1.1928571428571428,1.8589285714285717,1.0885714285714283,1.51,1.268571428571429,1.933214285714286,2.5525,2.4732142857142856,2.4207142857142854,3.92,1.8571428571428568,1.0664285714285715,1.1071428571428572,1.6835714285714285,2.228857142857142,1.78,3.5315714285714286
13-2052.00,Personal Financial Advisors,4.85,3.6988,1.1885714285714286,2.0162285714285715,1.0039428571428572,2.2308,1.6911999999999998,1.846,1.0549142857142857,1.51,1.7734857142857143,2.075657142857142,3.0065142857142857,2.894285714285714,2.2512,3.965028571428571,2.1357142857142857,1.0942857142857143,1.0549142857142857,2.395342857142857,2.8717714285714284,2.19,3.919057142857143
13-2053.00,Insurance Underwriters,5.0,3.101571428571429,1.1428571428571428,1.575842857142857,1.0398571428571428,1.75,1.2714285714285714,1.8971428571428568,1.0535714285714286,1.22,1.16,2.293685714285714,2.3981000000000003,2.74,2.610557142857143,3.3372999999999995,1.8571428571428568,1.0020571428571428,1.1106285714285715,2.069757142857142,2.5362857142857145,1.75,3.584
13-2061.00,Financial Examiners,4.96,3.169257142857143,1.0549142857142857,1.4979142857142858,1.1290714285714285,2.4522285714285714,1.3224,2.5016142857142856,1.0885714285714283,1.8057142857142856,1.0803571428571428,2.756571428571428,2.4037428571428574,3.831357142857144,3.154057142857143,3.755657142857143,2.748571428571428,1.268571428571429,1.1339285714285714,1.905614285714286,2.9456,2.4971428571428573,3.801428571428572
13-2071.00,Credit Counselors,4.84,2.651885714285714,1.0042857142857142,1.1659428571428572,1.048,1.8057142857142856,1.2290285714285714,1.48,1.0535714285714286,1.1257142857142857,1.0664285714285715,1.3545142857142856,2.4334857142857143,2.096457142857143,2.552,2.4854857142857143,1.8571428571428568,1.0089285714285714,1.0,2.411885714285714,2.956514285714285,1.7857142857142856,3.298742857142857
13-2072.00,Loan Officers,5.0,3.183542857142857,1.16,1.685,1.3549428571428572,1.5508,1.3944285714285714,2.0547142857142857,1.077942857142857,1.147857142857143,1.2000000000000002,2.5926857142857145,2.5135428571428573,3.2984142857142857,2.3908000000000005,3.188857142857143,1.8057142857142856,1.0442857142857145,1.1106285714285715,2.1131714285714285,2.6182,1.4017857142857142,3.305
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",4.9,3.3240000000000003,1.0664285714285715,1.9724,1.4337142857142855,1.4821428571428572,1.0750285714285714,2.604414285714286,1.0664285714285715,1.1071428571428572,1.1408,1.8397714285714284,2.7449714285714286,3.3182,2.9917857142857143,2.484342857142857,2.0028571428571427,1.16,1.0942857142857143,1.9250285714285715,2.5385714285714283,1.5357142857142858,3.3664
13-2082.00,Tax Preparers,4.43,3.4485142857142863,1.0357142857142856,1.6945714285714286,1.3893,1.542142857142857,1.4617,1.9174285714285717,1.0357142857142856,1.1071428571428572,1.0803571428571428,1.5086285714285714,3.044714285714286,3.086071428571429,2.6056857142857144,2.985842857142857,1.8571428571428568,1.0664285714285715,1.0020571428571428,2.2352,3.0736000000000003,1.2857142857142856,3.8152
13-2099.01,Financial Quantitative Analysts,4.95,4.075,1.268571428571429,2.626428571428572,1.1942857142857144,2.205357142857143,1.4285714285714288,1.64,1.6063428571428573,1.268571428571429,1.8057142857142856,1.862142857142857,3.6811428571428566,2.010357142857143,2.625,4.137142857142857,1.8914285714285717,1.147857142857143,1.1785714285714286,1.1767857142857143,2.225714285714286,2.2471428571428573,3.735357142857143
13-2099.04,"Fraud Examiners, Investigators and Analysts",4.76,3.5152,1.268571428571429,2.1136,1.535542857142857,1.78,2.176685714285714,2.5626285714285717,1.1071428571428572,1.0135714285714286,1.268571428571429,2.5181714285714287,2.829485714285714,3.3976,2.9184,3.811771428571429,1.9842857142857144,1.0,1.2036571428571428,2.28,3.0617142857142863,1.6665142857142858,3.7984
15-1211.00,Computer Systems Analysts,5.0,3.4353,1.25,2.049714285714286,2.0516,2.571428571428571,1.6362857142857146,2.982485714285714,2.2857142857142856,2.071428571428571,1.32,2.5085714285714285,4.394285714285715,2.692228571428572,2.517085714285714,2.8630000000000004,2.36,2.0,1.8914285714285717,1.4494285714285715,2.258,2.6185714285714288,2.887314285714285
15-1211.01,Health Informatics Specialists,5.0,3.689200000000001,1.2857142857142856,2.1395,1.6616428571428572,2.571428571428571,1.8507,3.0,1.837942857142857,1.7200000000000002,1.3392000000000002,2.370728571428572,3.4064,3.379085714285714,3.3223571428571432,3.8188,2.4971428571428573,1.75,1.5614285714285714,2.2793142857142854,3.0948285714285717,2.6696428571428568,3.647642857142857
15-1212.00,Information Security Analysts,4.96,3.299842857142857,1.1071428571428572,1.9560857142857144,1.4805714285714286,2.1492,1.6150857142857142,2.977257142857143,1.5207142857142857,1.5357142857142858,1.12,2.0852714285714287,3.780285714285714,3.3088,3.4721999999999995,3.1296,2.3192,1.8914285714285717,1.8914285714285717,2.138242857142857,2.9392000000000005,1.9657142857142855,3.35
15-1221.00,Computer and Information Research Scientists,5.0,3.983257142857143,1.467857142857143,3.148571428571429,1.6441428571428571,2.7207142857142856,1.6598714285714284,2.074785714285714,2.684285714285714,2.1750857142857143,1.6171428571428572,2.658257142857143,4.402857142857143,2.6002,3.657457142857143,4.066685714285714,2.211428571428572,1.5165142857142857,1.6364285714285711,1.4314285714285713,3.445657142857143,2.826514285714286,3.777057142857143
15-1231.00,Computer Network Support Specialists,4.92,2.5823285714285715,1.231428571428571,1.5288857142857144,1.7656,2.023657142857143,1.5010857142857144,2.517857142857143,1.3125,1.2363428571428572,1.0535714285714286,1.9136285714285717,4.176928571428571,2.2946285714285715,2.2402,2.4716,2.1635714285714283,1.837942857142857,1.8914285714285717,1.6110142857142855,2.070142857142857,1.9285714285714288,2.991428571428571
15-1232.00,Computer User Support Specialists,5.0,2.9867285714285714,1.1257142857142857,1.7494428571428569,2.2531857142857143,1.8571428571428568,1.7813714285714286,2.7087142857142856,1.3571428571428572,1.5165142857142857,1.0549142857142857,2.0912,4.0078000000000005,2.343685714285714,2.5811714285714285,2.406157142857143,1.9085714285714288,1.8057142857142856,1.822857142857143,2.0486,2.667014285714286,1.8057142857142856,3.4445714285714284
15-1241.00,Computer Network Architects,5.0,2.995,1.4691999999999998,1.9,2.4107142857142856,2.524285714285714,2.068928571428572,2.9175000000000004,2.4893714285714283,1.8728571428571428,1.5614285714285714,2.1942857142857144,4.107142857142857,3.1825,3.0439285714285718,2.8642857142857143,2.023657142857143,2.1635714285714283,1.8571428571428568,2.010357142857143,2.843571428571429,2.596342857142857,3.404285714285715
15-1241.01,Telecommunications Engineering Specialists,5.0,3.176,1.4691999999999998,2.3617,1.9342142857142857,1.9842857142857144,2.215,2.862157142857143,1.394285714285714,1.4017857142857142,1.3785714285714286,2.364,3.321657142857143,2.71,2.8876,2.898571428571429,1.9449142857142856,1.8571428571428568,1.9085714285714288,2.0535,2.407314285714285,1.9842857142857144,3.3310000000000004
15-1242.00,Database Administrators,4.92,3.139942857142857,1.2036571428571428,2.0782857142857143,1.3762142857142856,2.1750857142857143,1.7679428571428573,2.6283142857142856,2.3192,1.9842857142857144,1.147857142857143,1.8448,4.2555000000000005,2.8150000000000004,2.9904,3.224285714285714,2.2471428571428573,1.5357142857142858,1.7200000000000002,1.4096714285714285,2.640571428571429,2.211428571428572,3.0904000000000003
15-1243.00,Database Architects,4.95,3.8054,1.1785714285714286,2.7192857142857143,1.4928571428571429,2.4732142857142856,1.4335,2.8396428571428567,2.4008000000000003,2.023657142857143,1.1785714285714286,2.3480714285714286,4.169142857142857,2.8932857142857147,3.347142857142857,3.921857142857143,2.096342857142857,1.268571428571429,1.3392000000000002,1.6230714285714285,3.0837142857142856,2.205357142857143,3.481885714285714
15-1243.01,Data Warehousing Specialists,5.0,3.833714285714286,1.2036571428571428,1.8431285714285717,1.1062,2.25,1.5002,1.9163,2.4732142857142856,1.845,1.147857142857143,1.8182714285714283,4.298114285714285,2.3428571428571425,3.0783571428571426,4.042857142857143,1.837942857142857,1.4435714285714285,1.4821428571428572,1.6601142857142857,2.005714285714286,2.125,3.4696
15-1244.00,Network and Computer Systems Administrators,4.89,2.872,1.6875,1.629,1.636,2.596342857142857,1.8955,2.349571428571428,2.4522285714285714,1.9842857142857144,1.268571428571429,1.793,4.3582,1.963728571428572,2.8594571428571425,2.4281999999999995,2.524285714285714,2.205357142857143,2.275,1.402114285714286,2.407314285714285,2.6185714285714288,2.974457142857143
