O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_GPT_v1_non_overlap,GPT_V1_NoOverlap_Scaled,GPT_V1_doubleweighed
17-2011.00,Aerospace Engineers,2.830771742543171,2.1584250000000003,3.325608571428572,1.7854632653061224,3.450031746031746,2.164,2.441587074829932,2.5760295181841966,2.3398044602304875,2.457916989207342
17-2021.00,Agricultural Engineers,2.7432194662480374,2.3690857142857142,3.3852957142857143,1.4619387755102045,3.0610574603174605,2.43,2.457358503401361,2.5653316206174783,2.2920392847630335,2.4286854526902557
17-2031.00,Bioengineers and Biomedical Engineers,2.7581811616954477,2.0918642857142857,3.33361,1.6229346938775513,3.422674285714286,2.4520000000000004,2.4917326530612236,2.600722327315542,2.4500556898377344,2.525389008576638
17-2041.00,Chemical Engineers,2.794136577708007,2.723257142857143,3.122652857142857,1.2172857142857145,3.266113333333333,2.3120000000000003,2.5512537414965983,2.5966079764521193,2.4316854736620392,2.5141467250570795
17-2051.00,Civil Engineers,2.773112715855573,2.813689285714286,2.8520142857142856,1.3396040816326535,3.2640101587301587,2.5919999999999996,2.282761904761905,2.607597946493982,2.480754727144589,2.5441763368192856
17-2051.01,Transportation Engineers,2.8005138147566715,2.6412428571428572,2.98303,1.3525204081632651,3.3583238095238093,2.5,2.1053904761904763,2.5693756844583984,2.310095675540609,2.4397356799995036
17-2051.02,Water/Wastewater Engineers,2.7917979591836732,2.533032142857143,2.969982857142857,1.658757142857143,3.3419358730158724,2.2979999999999996,2.2476095238095235,2.5596303248299317,2.266583498522264,2.413106911676098
17-2061.00,Computer Hardware Engineers,2.8916806907378327,2.3441428571428573,3.396172857142857,1.6906204081632654,3.5719038095238096,2.636,2.5639176870748295,2.7416260832025117,3.0791786162810357,2.9104023497417737
17-2071.00,Electrical Engineers,2.7894161695447406,2.498989285714286,3.1899414285714287,1.2099673469387757,3.2554050793650795,2.984,2.3935367346938783,2.6773929679487183,2.792383383686577,2.7348881758176473
17-2072.00,"Electronics Engineers, Except Computer",2.908877708006279,2.5290857142857144,3.0022614285714284,1.841014285714285,3.4705149206349204,1.996,2.763582993197279,2.6343367718472,2.6001412399453354,2.617239005896268
17-2072.01,Radio Frequency Identification Device Specialists,2.956689638932496,2.6266499999999997,2.8802128571428574,1.5689795918367344,3.437365714285714,2.608,2.3627496598639453,2.6740374968602825,2.777401499226052,2.7257194980431674
17-2081.00,Environmental Engineers,2.7508971742543173,2.664982142857143,3.0399385714285714,1.3753061224489795,3.2426682539682536,2.418,2.224101360544218,2.5575218091313445,2.2571691606403768,2.4073454848858606
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2.8860241758241756,2.8843071428571427,2.855442857142857,1.0661306122448981,3.010161269841269,2.506,2.2066204081632654,2.541424296441653,2.1852951766713424,2.3633597365564976
17-2111.02,Fire-Prevention and Protection Engineers,2.7904962323390894,2.600071428571429,2.980408571428571,1.407371428571429,3.326735873015873,2.088,2.2999605442176874,2.5089676117216113,2.040378922699375,2.2746732672104932
17-2112.00,Industrial Engineers,2.9449726844583983,2.6812857142857145,2.753145714285714,1.3632183673469385,3.271666349206349,2.5460000000000003,2.419155102040816,2.6183983856619566,2.5289777418787,2.5736880637703283
17-2112.01,Human Factors Engineers and Ergonomists,2.8324481946624807,2.3537607142857144,3.041981428571429,1.611071428571428,3.3520174603174606,2.2980000000000005,2.3478061224489797,2.5578101594714813,2.258456619648733,2.408133389560107
17-2112.02,Validation Engineers,2.9094555729984304,3.0264285714285712,3.1657699999999993,1.3026530612244898,3.381001904761905,2.6380000000000003,2.379813605442177,2.7289472543171116,3.0225687560111982,2.8757580051641547
17-2112.03,Manufacturing Engineers,2.6750485086342235,2.313307142857143,2.9443671428571427,1.4747265306122448,3.1195034920634925,2.6199999999999997,2.3782095238095233,2.538819667451596,2.1736657364040557,2.356242701927826
17-2121.00,Marine Engineers and Naval Architects,2.75208759811617,2.649457142857143,2.8806871428571434,1.3445428571428573,2.8494495238095237,2.6439999999999997,2.5845367346938772,2.576652649921507,2.3425866888493676,2.4596196693854373
17-2131.00,Materials Engineers,2.7621747252747246,2.402407142857143,3.1386571428571424,1.6080306122448982,3.2466580952380952,2.3419999999999996,2.3454040816326533,2.5565653822605965,2.252898798448353,2.4047320903544747
17-2141.00,Mechanical Engineers,2.8420648351648357,2.4173714285714287,2.81276,1.4008367346938768,3.367536507936508,2.534,2.569765986394558,2.6076704871794876,2.48107861495059,2.544374551065039
17-2141.01,Fuel Cell Engineers,2.816996860282574,2.4883928571428573,3.0647928571428573,1.9188163265306124,3.3112184126984125,2.29,2.5850544217687075,2.6366103011512294,2.610292349119833,2.623451325135531
17-2141.02,Automotive Engineers,2.781802197802197,2.3006,3.278845714285714,1.458179591836735,3.260990476190476,2.4299999999999997,2.3515557823129263,2.5639447990580844,2.2858472479900716,2.424896023524078
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",2.7483478806907384,2.6329928571428574,3.1663685714285714,1.4001061224489795,3.124738412698413,2.562,2.4092965986394557,2.6063538317634745,2.4751998638610573,2.540776847812266
17-2161.00,Nuclear Engineers,2.7563772370486657,2.452032142857143,3.214245714285714,1.1984285714285718,3.258912698412698,2.394,2.5000537414965986,2.5651738015436942,2.2913346364240113,2.4282542189838527
17-2171.00,Petroleum Engineers,2.8529149136577705,2.5339357142857146,3.0774785714285717,1.5072224489795922,3.418968888888889,2.4040000000000004,2.334095918367347,2.610257417320775,2.492629031408592,2.5514432243646836
17-2199.03,"Energy Engineers, Except Wind and Solar",2.836004238618524,2.568725,3.02042,1.6331061224489796,3.312436825396826,2.254,2.2870265306122453,2.566781501439037,2.29851287561738,2.4326471885282084
17-2199.05,Mechatronics Engineers,2.9186406593406593,2.436,2.792194285714286,1.3963428571428573,3.3970838095238096,2.4560000000000004,2.5544326530612245,2.605977282574569,2.473518604719434,2.5397479436470016
17-2199.06,Microsystems Engineers,2.8479985871271594,2.5583714285714287,2.9148300000000003,1.6153122448979595,3.2976568253968255,2.402,2.532140136054422,2.618839271062271,2.530946256568221,2.574892763815246
17-2199.07,Photonics Engineers,2.8559086342229207,2.1254785714285713,3.1678042857142854,1.8009632653061223,3.3589447619047617,2.266,2.5717482993197276,2.586888795133438,2.3882901805035885,2.4875894878185134
17-2199.08,Robotics Engineers,2.6143529042386184,2.06235,3.17701,1.1996142857142855,3.091513333333333,2.746,2.431931292517007,2.5168845580847723,2.0757273946626196,2.296305976373696
17-2199.09,Nanosystems Engineers,2.7242067503924643,2.118175,3.2300128571428575,1.4613673469387756,3.223184126984127,2.406,2.389110884353742,2.5185395346677137,2.0831167201245364,2.300828127396125
17-2199.10,Wind Energy Engineers,3.0268472527472525,2.9195142857142855,2.8626957142857146,1.7933857142857144,3.5011619047619047,2.274,2.616795238095238,2.730055945054945,3.027518963030987,2.878787454042966
17-2199.11,Solar Energy Systems Engineers,2.8743288854003146,2.857321428571429,2.682578571428571,1.1784244897959182,3.0137974603174595,2.3920000000000003,2.434075510204082,2.5414287987964412,2.1853152792910517,2.3633720390437465
17-3011.00,Architectural and Civil Drafters,3.142554474097331,2.8716642857142856,2.61593,1.7372979591836737,3.422767619047619,3.028,2.6190761904761897,2.849332181318681,3.5600769089921958,3.2047045451554386
17-3012.00,Electrical and Electronics Drafters,3.1813505494505487,3.1074642857142853,2.5955399999999997,1.693265306122449,3.4184060317460316,2.972,2.6679585034013606,2.8795574361590788,3.69503002403151,3.2872937300952945
17-3013.00,Mechanical Drafters,3.183487441130297,2.861992857142857,2.5259957142857146,1.7316428571428575,3.418083492063492,2.814,2.841351700680272,2.8343011807953955,3.492964808416497,3.1636329946059463
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,2.946497802197802,3.1590678571428574,2.8823842857142856,1.017477551020408,2.925297777777778,2.776,2.5860006802721087,2.6877158012820512,2.8384739302087194,2.7630948657453853
17-3022.00,Civil Engineering Technologists and Technicians,3.0970361067503918,3.1692428571428573,2.65252,1.6418367346938783,3.1413079365079364,2.872,2.5227047619047616,2.7933794228152795,3.310252743904128,3.0518160833597037
17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,2.9706010989010982,3.020375,2.699537142857143,1.334561224489796,3.0341479365079365,2.6,2.613606802721088,2.669219462454212,2.7558893976772243,2.712554430065718
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,2.866503767660911,3.1311285714285715,2.549175714285714,1.3133551020408163,2.7233758730158732,3.05,2.565089795918367,2.6891677828362113,2.8449569006501,2.7670623417431557
17-3024.01,Robotics Technicians,2.787772213500785,2.895885714285714,2.742887142857143,1.23,2.677799682539683,2.9379999999999997,2.686738095238095,2.6421180701203557,2.634884055069886,2.638501062595121
17-3025.00,Environmental Engineering Technologists and Technicians,2.9932607535321822,3.224325,2.4522257142857145,1.4858285714285713,2.8941403174603177,2.72,2.611044897959184,2.696221073914181,2.8764492274237625,2.7863351506689717
17-3026.00,Industrial Engineering Technologists and Technicians,2.9499370486656202,2.6454714285714287,2.425474285714286,1.32269387755102,3.067740952380952,2.8880000000000003,2.537974149659864,2.63258535321821,2.5923213091964232,2.6124533312073166
17-3026.01,Nanotechnology Engineering Technologists and Technicians,2.7934525902668756,2.7993,3.06959,1.4862142857142855,3.210081904761905,2.7800000000000002,2.523278911564626,2.7104974395604393,2.9401919493818163,2.825344694471128
17-3027.00,Mechanical Engineering Technologists and Technicians,2.8628620094191515,2.9047285714285715,2.749614285714286,1.3026000000000004,2.868535555555556,2.944,2.4994700680272115,2.664360859236002,2.734196159936147,2.6992785095860743
17-3027.01,Automotive Engineering Technicians,2.9364244897959173,3.0904964285714285,2.6186757142857147,1.4968326530612246,2.7779549206349197,2.846,2.6172353741496597,2.6940675187074827,2.8668337920837565,2.7804506553956196
17-3029.01,Non-Destructive Testing Specialists,2.792472056514914,3.165178571428571,2.9604614285714286,0.9192551020408164,2.5362336507936503,3.3480000000000003,2.3258816326530614,2.6805365397697543,2.8064191564811747,2.7434778481254645
17-3029.08,Photonics Technicians,3.034745839874412,3.1894214285714284,2.5282685714285713,1.6022734693877552,2.895761587301587,3.064,2.789309523809524,2.8122399610151754,3.3944633947268965,3.1033516778710357
17-3031.00,Surveying and Mapping Technicians,3.213233437990581,3.316767857142857,2.559524285714286,1.5635428571428571,3.1002866666666673,3.122,2.767847619047619,2.896427051412873,3.770351378310762,3.3333892148618176
19-1011.00,Animal Scientists,2.759151177394034,2.5484999999999998,3.27177,1.3926061224489792,3.20138126984127,2.4779999999999998,2.2195585034013607,2.5713262548403972,2.318804801420411,2.445065528130404
19-1012.00,Food Scientists and Technologists,2.823449136577708,2.62955,2.8805514285714287,1.414685714285714,3.135940952380953,2.776,2.356294557823129,2.626508911302983,2.565190528359489,2.595849719831236
19-1013.00,Soil and Plant Scientists,2.7526660910518053,2.4965928571428577,3.15748,1.6163265306122452,3.0837079365079365,2.418,2.3370469387755115,2.561482726582941,2.274854310073497,2.418168518328219
19-1021.00,Biochemists and Biophysicists,2.59848649921507,1.9863178571428572,3.736414285714286,1.2585306122448978,3.2618511111111115,2.8660000000000005,2.4443768707482993,2.6163493405285188,2.5198289348604064,2.5680891376944626
19-1022.00,Microbiologists,2.8032208791208784,2.6516714285714285,2.9890957142857144,1.200071428571428,3.04937492063492,3.1380000000000003,2.486608843537415,2.6951481250654106,2.8716586048075428,2.7834033649364764
19-1023.00,Zoologists and Wildlife Biologists,2.8105854003139714,2.7974428571428573,2.809798571428572,1.413969387755102,3.0855799999999998,2.44,2.195184353741497,2.5436956875981163,2.1954367392042666,2.3695662134011917
19-1029.01,Bioinformatics Scientists,2.8439150706436416,2.1563035714285714,3.3632042857142856,1.9175612244897957,3.598508571428571,2.386,2.4261510204081636,2.65900828610675,2.7102973898155103,2.68465283796113
19-1029.02,Molecular and Cellular Biologists,2.7308193092621673,2.2499142857142855,3.199471428571428,1.728367346938775,3.2445038095238097,2.68,2.4395877551020413,2.6285076514913657,2.574114728204977,2.6013111898481713
19-1029.03,Geneticists,2.8480679748822606,2.429542857142857,3.3110399999999998,1.6536734693877553,3.419628253968254,2.394,2.449189795918368,2.6472356792255365,2.657733731406598,2.652484705316067
19-1029.04,Biologists,2.7355919937205644,2.6228999999999996,3.405092857142857,1.725685714285714,3.153361904761905,2.5199999999999996,2.3893612244897957,2.652260125588697,2.6801674442615226,2.6662137849251097
19-1031.00,Conservation Scientists,2.9205221350078503,2.9652214285714282,2.927187142857143,1.7533510204081635,3.1088790476190473,2.3480000000000003,2.3849891156462593,2.6445955753532187,2.6459458988977236,2.645270737125471
19-1031.02,Range Managers,2.8434839874411297,2.879607142857143,2.6440357142857147,1.540408163265306,2.989802222222222,2.462,2.0481489795918373,2.5250007375719523,2.1119654250711903,2.3184830813215713
19-1031.03,Park Naturalists,2.960382260596546,2.727,2.6101614285714287,2.0988897959183674,3.142311111111111,2.08,1.8845870748299327,2.494047189429618,1.9737605442394095,2.2339038668345137
19-1032.00,Foresters,2.77897786499215,2.915764285714286,2.7724214285714286,1.2544673469387755,2.977002222222222,2.27,2.3113428571428574,2.5041519620617474,2.01887746883345,2.261514715447599
19-1041.00,Epidemiologists,2.769204709576138,2.454264285714286,3.4564014285714286,1.6364244897959184,3.590893968253968,2.354,2.1037857142857144,2.617804893511251,2.526327851417493,2.5720663724643718
19-1042.00,"Medical Scientists, Except Epidemiologists",2.8460572998430136,2.3343821428571427,3.134461428571428,1.4023918367346941,3.349285714285714,3.0300000000000002,2.44214693877551,2.7054661408948193,2.9177276415966915,2.811596891245755
19-2011.00,Astronomers,2.9076894819466252,2.297689285714286,3.5408171428571427,2.1273775510204085,3.6099698412698413,1.998,2.629782993197279,2.68318920970696,2.8182630953689465,2.750726152537953
19-2012.00,Physicists,2.7359113029827316,1.9727500000000004,3.5735842857142863,1.939314285714285,3.6333390476190477,1.938,2.5111020408163265,2.566855215855573,2.298842004029609,2.432848609942591
19-2021.00,Atmospheric and Space Scientists,2.984625588697017,2.8013214285714287,3.2389857142857146,1.9153061224489791,3.6020136507936504,2.69,2.410722448979592,2.8232316512297233,3.4435403286297923,3.133385989929758
19-2031.00,Chemists,2.8579178963893255,2.9132928571428574,2.911167142857143,1.2455612244897956,3.2946625396825397,2.75,2.61498231292517,2.7178011776556783,2.972802500147676,2.845301838901677
19-2032.00,Materials Scientists,2.8968400313971743,2.5912678571428573,3.1342871428571426,1.5978244897959186,3.335136825396826,2.2359999999999998,2.5333605442176874,2.623901951988488,2.553550683397731,2.5887263176931095
19-2041.00,"Environmental Scientists and Specialists, Including Health",2.897859654631084,2.9016928571428573,3.1170585714285712,1.7010857142857145,3.4320479365079364,2.374,2.248525170068027,2.678633271323914,2.7979212296025278,2.738277250463221
