O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Claude_v1_non_overlap,Claude_V1_NoOverlap_Scaled,Claude_V1_doubleweighed
17-1012.00,Landscape Architects,2.5816999999999997,2.849657142857143,1.908261607142858,1.8610000000000002,3.405108503401361,1.824692857142857,2.325605194805194,2.416175358302412,2.4103651289707972,2.413270243636605
17-1021.00,Cartographers and Photogrammetrists,2.816893406593407,3.160047619047619,1.8034541666666668,1.9952800000000002,3.3690727891156467,2.0595293650793653,2.5816653679653676,2.580931167090846,3.4305169923321976,3.0057240797115217
17-1022.00,Surveyors,2.668270879120879,3.1386833333333337,2.105890178571429,1.3649999999999998,2.7073489795918366,2.2049293650793644,2.3029974025974025,2.4106699800695335,2.376276365096059,2.3934731725827962
17-1022.01,Geodetic Surveyors,2.491397252747253,3.0258690476190475,2.041313690476191,2.103435714285714,2.933419387755102,2.123253174603175,2.6004593073593063,2.4967973247189317,2.909568464334148,2.70318289452654
17-2011.00,Aerospace Engineers,2.139660989010989,2.8796047619047616,2.012130357142857,1.937668571428572,3.4002812925170067,1.885304761904762,2.4727658008658007,2.405887771882879,2.346665399458649,2.376276585670764
17-2021.00,Agricultural Engineers,2.3058379120879127,2.895104761904762,2.165820238095238,1.7521785714285714,2.921720068027211,2.04395873015873,2.4510978354978357,2.386655713611785,2.2275823745516163,2.3071190440817007
17-2031.00,Bioengineers and Biomedical Engineers,2.0875489010989012,2.756466666666667,2.0863931547619043,1.8536742857142858,3.388399659863946,2.0229277777777783,2.4656995670995667,2.4033095188125366,2.330701108467828,2.367005313640182
17-2041.00,Chemical Engineers,2.1948609890109885,2.907038095238095,2.0060857142857147,1.6040199999999998,3.1867081632653065,1.966907936507936,2.537916883116883,2.3783707783248493,2.176282865096086,2.2773268217104676
17-2051.00,Civil Engineers,2.34157032967033,2.987697619047619,2.035246130952381,1.6112285714285717,3.2392605442176867,2.1227031746031746,2.3107813852813854,2.421084586891283,2.440762592522658,2.4309235897069703
17-2051.01,Transportation Engineers,2.351684615384616,3.0532690476190476,2.008999107142858,1.6022857142857143,3.3145812925170066,2.049815873015873,2.167175757575757,2.404098263710496,2.335584939777249,2.3698416017438726
17-2051.02,Water/Wastewater Engineers,2.280598901098902,2.9973785714285714,1.9959619047619046,1.7628428571428572,3.299109183673469,1.961609523809524,2.267830735930736,2.3949399897721326,2.2788778027597445,2.3369088962659386
17-2061.00,Computer Hardware Engineers,2.318136813186813,2.8785190476190476,2.0000107142857138,1.8584,3.5378710884353746,1.9928746031746032,2.5437900432900435,2.4761635409431837,2.781806092119062,2.6289848165311227
17-2071.00,Electrical Engineers,2.327493956043956,2.9539833333333334,2.044325,1.446662857142857,3.162833673469388,2.2173174603174606,2.4162307359307356,2.4216435325943895,2.4442235296801087,2.432933531137249
17-2072.00,"Electronics Engineers, Except Computer",2.379306593406594,2.9764,2.018657142857143,2.222184285714286,3.4488353741496596,1.8646825396825397,2.744958874458874,2.52944577709592,3.111724490110575,2.8205851336032475
17-2072.01,Radio Frequency Identification Device Specialists,2.6037500000000007,3.049671428571428,1.8940372023809522,1.6097828571428572,3.367849659863946,1.947711111111111,2.4374190476190476,2.4587277485827665,2.673845370148385,2.566286559365576
17-2081.00,Environmental Engineers,2.443252197802198,3.071297619047619,2.058864880952381,1.5252857142857144,3.1072806122448977,1.9930158730158725,2.2043740259740257,2.380948902387295,2.192246357282624,2.2865976298349597
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2.689913186813187,3.124076190476191,1.9761247023809518,1.4411200000000002,2.882310544217687,2.0139071428571427,2.251335497835498,2.386651211710908,2.2275544992214407,2.3071028554661743
17-2111.02,Fire-Prevention and Protection Engineers,2.345837912087912,2.937176190476191,2.0408976190476187,1.7482799999999998,3.26807074829932,1.924025396825397,2.308611255411255,2.3926772572110426,2.2648671839205097,2.328772220565776
17-2112.00,Industrial Engineers,2.5764269230769226,3.0708261904761907,1.9003142857142865,1.4915599999999998,3.188656462585034,1.9617119047619047,2.5242619047619046,2.4355555316588173,2.5303652680080297,2.4829603998334235
17-2112.01,Human Factors Engineers and Ergonomists,2.3068917582417585,3.0026690476190483,1.9146999999999996,1.7353571428571426,3.2573826530612244,1.9018603174603177,2.2927415584415582,2.3743305303823163,2.1512660447646716,2.262798287573494
17-2112.02,Validation Engineers,2.508882967032967,3.274523809523809,2.0340297619047623,1.8059642857142855,3.3178380952380953,2.005646031746032,2.4153432900432903,2.5126168353868352,3.0075213280541213,2.760069081720478
17-2112.03,Manufacturing Engineers,2.2427868131868136,2.8078,2.204488690476191,1.6543999999999999,3.0754268707482995,2.1394984126984133,2.4011320346320346,2.3928604093723735,2.266001244200597,2.329430826786485
17-2121.00,Marine Engineers and Naval Architects,2.382980769230769,2.85822380952381,2.100612797619047,1.8090971428571425,2.7345581632653064,2.165106349206349,2.5356151515151515,2.4006989479191443,2.3145367086757016,2.357617828297423
17-2131.00,Materials Engineers,2.3184093406593407,2.808940476190476,2.078972916666667,1.6874499999999997,3.181761224489796,1.9653920634920634,2.33355367965368,2.366120412514073,2.1004297974523816,2.2332751049832273
17-2141.00,Mechanical Engineers,2.322370879120878,2.9185,1.9842892857142862,1.6260571428571424,3.318998299319728,2.0312746031746034,2.6081077922077918,2.442486109089323,2.5732787260031884,2.5078824175462557
17-2141.01,Fuel Cell Engineers,2.3305450549450555,2.931204761904762,2.03773125,1.9694500000000001,3.2610326530612244,1.9698468253968255,2.556185281385281,2.4565326527738134,2.6602535514669814,2.558393102120397
17-2141.02,Automotive Engineers,2.191135164835165,2.9616190476190476,2.0873092261904764,1.7385714285714284,3.2113520408163265,2.000877777777778,2.362041125541125,2.391685727853496,2.2587277310592295,2.3252067294563625
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",2.2426379120879116,2.958766666666667,2.0591720238095235,1.6908285714285718,3.039749659863946,2.0977150793650794,2.3674943722943724,2.38584036703376,2.2225338282395057,2.3041870976366328
17-2161.00,Nuclear Engineers,2.2363950549450555,2.9350309523809526,2.119426785714286,1.7220357142857141,3.1964537414965983,2.058881746031746,2.4433844155844153,2.4176122238674025,2.4192620600975587,2.418437141982481
17-2171.00,Petroleum Engineers,2.400802197802198,2.9638738095238093,1.9532351190476185,1.4955142857142851,3.369836394557823,1.9424079365079363,2.345534632034632,2.395363582865547,2.2815006497885175,2.3384321163270325
17-2199.03,"Energy Engineers, Except Wind and Solar",2.3877247252747256,3.0237928571428574,1.9562666666666668,1.7304500000000003,3.2259785714285716,1.9473674603174602,2.3130380952380953,2.4007252960927965,2.314699853991458,2.357712575042127
17-2199.05,Mechatronics Engineers,2.4308401098901102,3.0562476190476193,1.9322303571428574,1.6796514285714288,3.358148299319728,2.0284753968253972,2.6153380952380942,2.485969376460841,2.842522867137289,2.664246121799065
17-2199.06,Microsystems Engineers,2.374659340659341,2.9389880952380953,2.0003604166666666,1.8717057142857145,3.234247619047619,2.0172301587301593,2.5611108225108232,2.4570035264596517,2.6631691553024286,2.56008634088104
17-2199.07,Photonics Engineers,2.247897252747253,2.8014190476190475,2.0416916666666673,2.015492857142857,3.321441836734694,1.9260380952380953,2.6032753246753253,2.4370310906950197,2.539501785326303,2.4882664380106614
17-2199.08,Robotics Engineers,2.110842857142857,2.625509523809524,2.285206547619048,1.4579999999999997,3.053615986394558,2.2353396825396827,2.445471428571428,2.3567045606575965,2.042127763143812,2.199416161900704
17-2199.09,Nanosystems Engineers,2.1737208791208786,2.6335738095238095,2.127077380952381,1.660174285714286,3.186516666666667,2.0352031746031742,2.377858008658008,2.341516206182706,1.9480829568763145,2.1447995815295102
17-2199.10,Wind Energy Engineers,2.5628945054945054,3.276119047619048,1.84184255952381,2.0198399999999994,3.4650272108843536,1.7950777777777778,2.6024610389610388,2.5311590819517784,3.1223331063048256,2.826746094128302
17-2199.11,Solar Energy Systems Engineers,2.5937005494505496,3.1841809523809523,1.9419619047619054,1.443682857142857,2.8533823129251705,1.9395515873015876,2.469660173160172,2.3916133918383204,2.2582798335240106,2.3249466126811655
17-3011.00,Architectural and Civil Drafters,2.794021428571429,3.1491,1.7540547619047617,1.9591985714285718,3.3827170068027206,2.013919047619047,2.7147259740259737,2.5801938042671613,3.4259513138041573,3.003072559035659
17-3012.00,Electrical and Electronics Drafters,2.849308241758242,3.357802380952381,1.739902083333333,1.9326699999999999,3.3766098639455784,2.0144563492063496,2.7947874458874455,2.62692466805615,3.7153042545070996,3.1711144612816247
17-3013.00,Mechanical Drafters,2.8656258241758246,3.1412095238095237,1.7515806547619048,2.0641200000000004,3.379752721088435,1.9573396825396823,2.902504761904762,2.6164019266309086,3.6501484681856873,3.133275197408298
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,2.7112076923076924,3.1936928571428576,2.0137705357142863,1.4308171428571428,2.837146598639456,2.123455555555556,2.663387445887445,2.479965068064872,2.805344776462441,2.6426549222636564
17-3022.00,Civil Engineering Technologists and Technicians,2.8255417582417586,3.3020690476190477,1.8083252976190478,1.943257142857143,3.0715136054421768,2.060688888888889,2.625149783549784,2.560937151053312,3.3067159994157045,2.9338265752345083
17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,2.7576934065934062,3.1372738095238093,1.9789964285714285,1.7443085714285713,2.929374489795918,1.9986476190476188,2.670974458874459,2.4963574485276627,2.906844793955111,2.701601121241387
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,2.803525274725275,3.2500380952380956,2.1338255952380965,1.451678571428571,2.617116666666667,2.231555555555556,2.6973012987012983,2.510058728077478,2.9916817776460984,2.7508702528617883
17-3024.01,Robotics Technicians,2.594985164835165,3.11572380952381,2.2090961309523816,1.676694285714285,2.5711523809523813,2.2624444444444443,2.7129012987012984,2.490282328657454,2.8692282455534954,2.6797552871054746
17-3025.00,Environmental Engineering Technologists and Technicians,2.7661445054945055,3.274921428571428,1.9032925595238102,1.7871928571428568,2.79937925170068,2.0559373015873015,2.696381818181818,2.5107600525763916,2.9960243103898527,2.753392181483122
17-3026.00,Industrial Engineering Technologists and Technicians,2.663614835164835,3.0749571428571434,1.8998428571428567,1.532962857142857,2.9580574829931967,2.0697,2.639738095238095,2.4576757048665616,2.667331218293489,2.5625034615800253
17-3026.01,Nanotechnology Engineering Technologists and Technicians,2.488215934065934,2.9904119047619044,2.1587312500000007,1.8001371428571429,3.190271768707483,2.2170666666666667,2.50148354978355,2.514857646216879,3.021396209677535,2.7681269279472067
17-3027.00,Mechanical Engineering Technologists and Technicians,2.687060989010989,3.0328999999999997,2.050882142857143,1.53788,2.759978911564626,2.16375,2.534706926406927,2.4438232383330956,2.5815580995780607,2.512690668955578
17-3027.01,Automotive Engineering Technicians,2.845271978021978,3.146923809523809,2.033549702380953,1.793631428571429,2.6176724489795915,2.102957142857143,2.7070922077922077,2.5008536083143045,2.9346845758604836,2.7177690920873943
17-3029.01,Non-Destructive Testing Specialists,2.754562637362638,3.1903571428571427,2.2141782738095235,1.3462800000000001,2.371360884353742,2.3273142857142854,2.3997380952380944,2.4289114984955518,2.489226064106308,2.45906878130093
17-3029.08,Photonics Technicians,2.9135467032967033,3.393066666666667,1.9827366071428578,1.9531485714285717,2.7833476190476185,2.1052920634920635,2.8467112554112557,2.6051477672188925,3.5804638131852826,3.0928057902020876
17-3031.00,Surveying and Mapping Technicians,3.018554945054945,3.3866547619047616,1.7322505952380958,1.8971557142857143,3.015572448979592,2.064802380952381,2.846517748917749,2.6159960928714145,3.647635585216598,3.1318158390440063
19-1011.00,Animal Scientists,2.317566483516484,2.9387904761904764,2.0102735119047623,1.5342214285714286,3.08113537414966,2.020730952380952,2.176275757575757,2.335660898238666,1.9118274624352196,2.123744180336943
19-1012.00,Food Scientists and Technologists,2.514505494505495,2.8662619047619047,1.9993883928571428,1.741211428571428,3.023771768707483,2.1357380952380955,2.354471861471861,2.4150592556074875,2.403454330181347,2.4092567928944173
19-1013.00,Soil and Plant Scientists,2.2918076923076924,2.7852285714285716,1.9902187500000004,1.7315200000000006,2.9164602040816328,2.040134126984127,2.3370099567099563,2.3297766640760034,1.8753928596759106,2.102584761875957
19-1021.00,Biochemists and Biophysicists,1.9334258241758246,2.51717380952381,2.246908630952381,1.4346799999999993,3.2139476190476195,2.2222222222222223,2.3571281385281377,2.315854616230991,1.789188900280866,2.0525217582559288
19-1022.00,Microbiologists,2.3665631868131873,2.871457142857143,2.0345904761904765,1.5708285714285717,2.974937755102041,2.273246825396826,2.4885974025974025,2.420424592946736,2.436675974531534,2.428550283739135
19-1023.00,Zoologists and Wildlife Biologists,2.543835714285714,3.0613904761904758,1.9548937499999999,1.5999514285714285,2.932990136054422,2.0435515873015877,2.2251051948051948,2.378693063517831,2.178278423508088,2.2784857435129595
19-1029.01,Bioinformatics Scientists,2.2184829670329673,2.6847833333333333,1.9220250000000005,1.7928799999999994,3.6058823129251696,2.0686960317460312,2.408880086580086,2.4229340113299394,2.4522140478680896,2.4375740295990145
19-1029.02,Molecular and Cellular Biologists,2.133998351648352,2.703811904761905,2.0749738095238097,1.832548571428572,3.1920268707482995,2.138024603174603,2.437206926406926,2.388413766764981,2.238468067828899,2.31344091729694
19-1029.03,Geneticists,2.2559824175824184,2.822447619047619,1.956138988095238,1.8171142857142861,3.3826819727891158,2.0376825396825398,2.4376627705627696,2.419678052314749,2.4320534679116044,2.425865760113177
19-1029.04,Biologists,2.2594423076923085,2.8726476190476187,2.0728866071428573,1.6263199999999998,3.0465414965986395,2.0270261904761906,2.3552398268398274,2.355406586336283,2.034090833021466,2.1947487096788745
19-1031.00,Conservation Scientists,2.68812967032967,3.1107428571428573,1.9225229166666669,2.0763885714285717,2.955198299319728,1.9804912698412696,2.3747337662337653,2.4653100917316806,2.714602595511357,2.5899563436215187
19-1031.02,Range Managers,2.64963956043956,3.099380952380952,1.9759747023809533,1.6346200000000004,2.805470068027211,1.9142031746031745,2.1969632034632034,2.3566181728053692,2.0415928580071157,2.1991055154062424
19-1031.03,Park Naturalists,2.87678956043956,3.0904547619047618,1.8213377976190472,2.09946,3.002932653061224,1.8547912698412696,1.9644593073593075,2.4032334761448864,2.3302302597028035,2.366731867923845
