O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Gemini_v1_non_overlap
45-4023.00,Log Graders and Scalers,3.192398522167488,3.573377142857143,2.030539130434782,1.7382157142857144,2.954045102040816,3.3385714285714285,2.8875545787545787,2.93569607205934
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,2.990222167487685,3.13916,2.146639130434782,1.1058642857142855,2.8058269387755095,3.184285714285714,2.313709523809524,2.6494452789829577
47-1011.03,Solar Energy Installation Managers,2.9341926108374388,3.1762685714285714,2.166069565217391,1.354358571428572,2.7369730612244885,3.2128571428571426,2.3862886446886447,2.6796726754628963
47-2011.00,Boilermakers,3.1780487684729066,3.428,1.9015782608695648,1.6679742857142856,2.6125591836734694,3.1457142857142855,2.890554945054945,2.8024725463814404
47-2021.00,Brickmasons and Blockmasons,3.216741871921182,3.400502857142857,1.9014720496894413,1.794062857142857,2.5085095918367344,3.204285714285714,2.7704391941391933,2.794839660796368
47-2022.00,Stonemasons,3.221011822660098,3.2218685714285713,1.9205074534161488,1.403937142857143,2.584050408163266,3.2128571428571426,2.6631018315018307,2.728520783261823
47-2031.00,Carpenters,3.062670443349754,3.0949885714285714,1.959249068322981,1.5476199999999998,2.6471504081632644,3.3000000000000003,2.6696989010989007,2.7318631554383717
47-2041.00,Carpet Installers,3.327804433497537,3.4669314285714288,1.5940416149068324,1.7160057142857141,2.905859183673468,2.9857142857142853,2.9526311355311354,2.8261315172531467
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",3.412211330049261,3.45534,1.5408745341614907,1.8118342857142857,3.094607551020408,2.607142857142857,2.8948857142857136,2.7852561427194567
47-2043.00,Floor Sanders and Finishers,3.456543349753695,3.436325714285714,1.6837981366459625,1.6325428571428575,2.694982040816325,3.4857142857142853,2.8647296703296705,2.89666407279955
47-2044.00,Tile and Stone Setters,3.290655172413793,3.211542857142857,1.6911838509316766,2.048635714285714,2.881235306122448,3.062857142857143,3.085458241758242,2.8568871217087684
47-2051.00,Cement Masons and Concrete Finishers,3.331883743842364,3.531428571428571,1.8659105590062113,1.730194285714286,2.550001836734693,3.818571428571428,2.841472527472528,2.961542772108059
47-2053.00,Terrazzo Workers and Finishers,3.4375862068965515,3.486788571428572,1.5708565217391308,2.0567385714285713,2.7980283673469386,3.3528571428571428,3.0099684981684978,2.943186684464283
47-2061.00,Construction Laborers,3.390839408866995,3.45668,1.8180254658385089,1.8633357142857139,2.6614846938775507,2.8985714285714286,2.7981553113553113,2.7939243158416867
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",3.4273389162561574,3.6829,1.7405875776397517,1.9437957142857143,2.578735918367346,3.3528571428571428,2.907336996336996,2.92845653240805
47-2072.00,Pile Driver Operators,3.415476354679803,3.5079885714285717,1.898608695652174,1.4930642857142855,2.4909514285714276,3.251428571428572,2.961373992673993,2.8458215645254294
47-2073.00,Operating Engineers and Other Construction Equipment Operators,3.280625615763547,3.4164885714285713,2.04143602484472,1.1551057142857148,2.560845510204081,3.2514285714285713,2.70061978021978,2.7637268098411547
47-2081.00,Drywall and Ceiling Tile Installers,3.426572413793103,3.505651428571429,1.4268416149068326,2.056231428571429,2.832736734693878,3.29,3.0632904761904762,2.930544962335159
47-2082.00,Tapers,3.60541527093596,3.811185714285714,1.3223931677018632,2.1112914285714286,2.959839183673469,3.0185714285714282,3.1908663003662996,2.9821787157308313
47-2111.00,Electricians,2.8796472906403943,3.0652857142857144,2.0950813664596275,1.3438371428571427,2.301302857142856,3.311428571428571,2.473752014652014,2.614175746725538
47-2121.00,Glaziers,3.347518719211823,3.325685714285714,1.7386043478260869,1.6997457142857137,2.656590204081633,3.1900000000000004,2.806979487179487,2.8023511249249786
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",3.4614394088669957,3.5845857142857143,1.5199260869565214,2.0732000000000004,2.678571632653061,2.9128571428571424,3.04361978021978,2.8571165176709132
47-2132.00,"Insulation Workers, Mechanical",3.368487684729064,3.5658057142857142,1.6368316770186337,1.909385714285714,2.752037142857143,3.0014285714285713,2.919198534798535,2.845736814916717
47-2141.00,"Painters, Construction and Maintenance",3.41245960591133,3.5187057142857148,1.8113813664596277,1.696927142857143,2.8789381632653055,3.2428571428571433,2.6976285714285715,2.875562087736744
47-2142.00,Paperhangers,3.529376354679803,3.7769085714285717,1.371639751552795,1.9994257142857141,2.9029293877551012,3.0342857142857143,3.1681234432234433,2.9505643530040313
47-2151.00,Pipelayers,3.441829556650246,3.597454285714286,1.612714906832298,1.73583,2.807511020408162,2.8714285714285714,2.8758457875457863,2.817536302516716
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",3.1548704433497536,3.279937142857143,1.8299521739130427,1.548942857142857,2.5113463265306115,3.162857142857143,2.8886238095238097,2.7456775900162165
47-2152.04,Solar Thermal Installers and Technicians,3.122060591133005,3.076434285714286,1.9466919254658388,1.566097142857143,2.7327983673469385,2.9699999999999998,2.6419355311355313,2.6812632231317624
47-2161.00,Plasterers and Stucco Masons,3.4325349753694585,3.436997142857143,1.723636024844721,2.035234285714286,2.8016222448979575,3.1585714285714284,2.9479289377289373,2.900463811898211
47-2171.00,Reinforcing Iron and Rebar Workers,3.443687684729064,3.604457142857143,1.5602043478260865,1.902907142857143,2.619869387755102,3.41,2.924204395604395,2.9171439407101785
47-2181.00,Roofers,3.3381403940886702,3.4460428571428574,1.7786099378881992,1.7703642857142854,2.5651753061224483,3.37,2.6902424908424902,2.8348375795897187
47-2211.00,Sheet Metal Workers,3.183166502463054,3.3630914285714284,1.924786335403726,1.9011242857142858,2.7311989795918357,3.6114285714285717,2.735538827838828,2.9068261371672874
47-2221.00,Structural Iron and Steel Workers,3.2249315270935965,3.3831314285714287,1.6685602484472053,1.7215957142857143,2.25735612244898,3.1799999999999997,2.8562692307692306,2.7332688426057774
47-2231.00,Solar Photovoltaic Installers,3.1874901477832513,3.3734314285714286,1.986835403726708,1.5210942857142853,2.4692189795918362,3.15,2.697980586080585,2.7400111402481646
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",3.4314,3.449222857142857,1.668607453416149,1.866647142857143,2.560735102040815,3.515714285714286,3.015668131868133,2.925222230427957
47-3012.00,Helpers--Carpenters,3.4003610837438423,3.4205514285714287,1.5796062111801243,1.7523542857142855,2.612386122448979,3.255714285714286,3.0267996336996337,2.8533536471018808
47-3013.00,Helpers--Electricians,3.2849300492610833,3.1352828571428573,2.0927024844720497,1.959142857142857,2.5087004081632647,3.032857142857143,2.6659695970695965,2.7509883994784396
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",3.619442364532019,3.780251428571429,1.3247732919254656,2.15273,2.940923265306122,2.9842857142857144,3.111757142857143,2.962463602239696
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",3.485083251231527,3.3438685714285716,1.7149018633540378,2.096711428571429,2.709928775510203,2.9385714285714286,2.9850890109890114,2.847471056280729
47-3016.00,Helpers--Roofers,3.3921374384236453,3.2491914285714283,1.756746583850932,1.9725000000000001,2.6522406122448974,3.138571428571429,2.8126937728937733,2.81657843191944
47-4011.00,Construction and Building Inspectors,2.859234975369459,3.371894285714286,2.1974670807453416,1.774817142857143,3.062525714285713,2.8514285714285714,2.393841758241758,2.720638646687645
47-4011.01,Energy Auditors,2.8192931034482758,3.1600800000000002,2.347527950310558,1.7129628571428568,3.076713469387755,2.6714285714285713,2.587856776556776,2.6869262974399764
47-4021.00,Elevator and Escalator Installers and Repairers,3.1219822660098524,3.249517142857143,2.086970186335404,1.273642857142856,2.4030485714285716,3.4400000000000004,2.8045014652014655,2.760918721172381
47-4031.00,Fence Erectors,3.444696551724138,3.5538514285714284,1.5279931677018637,1.64398,2.5992679591836727,3.5242857142857145,2.794508058608059,2.8809030593404246
47-4041.00,Hazardous Materials Removal Workers,3.0999847290640394,3.3641885714285715,1.972637888198758,1.9514271428571428,2.6669169387755085,3.1471428571428572,2.6435769230769224,2.7880351488859176
47-4051.00,Highway Maintenance Workers,3.3017300492610837,3.502888571428571,1.8848055900621117,1.729577142857143,2.561565102040817,3.471428571428571,2.4777677655677652,2.8323167108223757
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,3.250127586206897,3.43142,1.8479478260869562,1.570487142857143,2.4890422448979588,3.3842857142857143,2.7944750915750913,2.813460378153545
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,3.302043842364532,3.6124714285714288,1.6549540372670806,1.8453242857142853,2.565691020408163,2.9371428571428573,2.8261443223443226,2.783408995779975
47-4091.00,Segmental Pavers,3.319833497536946,3.4205285714285716,1.6969459627329189,1.7995157142857137,2.882688775510204,3.14,2.4183787545787547,2.783860607560035
47-4099.03,Weatherization Installers and Technicians,3.1548448275862073,3.274197142857143,2.0955478260869564,1.846885714285714,2.6345428571428564,2.8142857142857136,2.5774,2.703248221032341
47-5011.00,"Derrick Operators, Oil and Gas",3.2306073891625617,3.6699200000000003,1.7196204968944095,1.7018342857142854,2.230027959183673,3.312857142857143,2.8184725274725273,2.7970710882051124
47-5012.00,"Rotary Drill Operators, Oil and Gas",3.111149261083744,3.352802857142857,2.0145975155279503,1.2060714285714291,2.4444365306122444,3.8299999999999996,2.5463373626373627,2.806275796131369
47-5013.00,"Service Unit Operators, Oil and Gas",3.0785837438423647,3.273982857142857,2.1613813664596275,1.2358814285714281,2.303734693877551,3.7942857142857145,2.410919413919414,2.7586665286775767
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",3.234930049261084,3.4303399999999997,1.8605683229813665,1.651512857142857,2.531372244897958,3.3971428571428572,2.801852747252746,2.830410945652762
47-5023.00,"Earth Drillers, Except Oil and Gas",3.2587487684729064,3.4158285714285714,1.8974167701863354,1.6315657142857134,2.584662244897959,2.9757142857142855,2.9504498168498166,2.77949451583745
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",2.92731921182266,3.2486428571428574,2.319655900621118,1.3108371428571433,2.543428163265306,3.505714285714286,2.55819597069597,2.7558300919297025
47-5041.00,Continuous Mining Machine Operators,3.294866995073892,3.5576285714285714,1.6984360248447203,1.4650000000000007,2.5319816326530606,3.4257142857142857,2.9857373626373622,2.8570186438962617
47-5043.00,"Roof Bolters, Mining",3.3232935960591137,3.6742685714285717,1.8397937888198757,1.8469328571428574,2.338955102040816,3.8514285714285714,2.9208234432234415,2.977559485794779
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",3.4589635467980298,3.7675885714285715,1.553257142857143,2.0972971428571423,2.65847693877551,3.18,3.0848886446886445,2.9465430838250417
47-5051.00,"Rock Splitters, Quarry",3.507323645320197,3.7460914285714284,1.456260248447205,2.483657142857143,2.7669946938775514,2.712857142857143,3.361533333333333,2.9438546328672395
47-5071.00,"Roustabouts, Oil and Gas",3.360938916256157,3.4928171428571426,1.8484080745341616,1.6486457142857143,2.550995714285713,3.2585714285714285,2.8643600732600736,2.8417864415951364
47-5081.00,Helpers--Extraction Workers,3.2549817733990145,3.3126971428571426,2.126480124223602,1.4010057142857137,2.2580297959183664,3.325714285714286,2.6191706959706957,2.734623352215572
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",2.7876133004926107,3.03484,2.372953416149068,1.3992085714285714,2.8612332653061214,3.0214285714285714,2.3237157509157504,2.6326122605506503
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",3.168313793103448,3.3596085714285713,1.8736683229813662,1.8929428571428577,3.118052857142857,3.1314285714285712,2.862467032967033,2.879213170494423
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",3.032971428571429,2.990677142857143,2.270904347826087,1.754028571428571,2.8173546938775504,2.7457142857142856,2.6541146520146524,2.675903836666439
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3.0268620689655172,3.2891485714285715,2.0255304347826084,1.7965085714285713,2.608904897959183,2.9857142857142853,2.702495604395604,2.7234584291763064
49-2091.00,Avionics Technicians,2.9394236453201974,3.1593685714285713,2.2544993788819876,1.7431685714285718,2.840355102040815,3.06,2.75557619047619,2.765975321420922
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",3.045290147783252,3.164077142857143,2.0933869565217385,1.7185657142857145,2.5688844897959178,3.317142857142857,2.796815018315018,2.7808838583220163
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3.2215310344827586,3.2855171428571426,2.04177701863354,1.7644728571428572,2.671138163265305,3.2328571428571427,2.9029498168498167,2.8393668397673215
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.9544802955665026,3.038137142857143,2.2356708074534164,1.8128342857142856,2.7957540816326527,2.9914285714285715,2.8148340659340656,2.7436170615010393
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",3.0747364532019708,3.2232971428571426,2.26015403726708,1.494748571428572,2.5280665306122447,3.4071428571428575,2.780601465201465,2.79792407107906
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",3.0903266009852217,2.9978114285714286,1.9278018633540372,1.784331428571428,2.737208163265306,3.3614285714285717,2.710363736263737,2.7738555328411145
49-2097.00,Audiovisual Equipment Installers and Repairers,3.109333497536946,3.2537114285714286,2.0611639751552797,2.044361428571429,2.8480232653061224,2.858571428571428,2.7324373626373624,2.773792659194735
49-2098.00,Security and Fire Alarm Systems Installers,3.1895724137931034,3.3885371428571434,1.9298869565217394,1.4366200000000005,2.8209330612244896,2.8285714285714287,2.7022201465201467,2.717554396025692
49-3011.00,Aircraft Mechanics and Service Technicians,2.733690147783251,3.1639142857142857,2.4216254658385097,1.4424614285714283,2.320636530612245,3.1271428571428577,2.739048717948718,2.6554307131783403
49-3021.00,Automotive Body and Related Repairers,3.236300985221675,3.2577942857142856,1.7672763975155281,1.7465771428571428,2.719143469387756,3.3600000000000003,3.0531062271062264,2.863337099151759
49-3022.00,Automotive Glass Installers and Repairers,3.442805418719212,3.6384114285714286,1.4900211180124225,2.3324814285714286,2.8675320408163256,2.8999999999999995,3.0256849816849813,2.9084153351271773
49-3023.00,Automotive Service Technicians and Mechanics,3.0897438423645323,3.381717142857143,1.9720788819875776,1.664647142857143,2.578740612244898,3.218571428571429,2.8372732600732604,2.790508116829733
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,3.186793596059114,3.35044,2.0335472049689436,1.4607171428571428,2.355739183673469,3.25,2.993121611721611,2.7823405935007375
49-3041.00,Farm Equipment Mechanics and Service Technicians,3.034088669950739,3.2947485714285714,1.959370186335404,1.7381728571428567,2.370478163265306,3.2314285714285718,2.8569230769230765,2.7494757908686944
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",3.015173891625616,3.0775914285714285,2.064447826086956,1.579922857142857,2.2992681632653063,3.1814285714285715,2.785334798534798,2.6773280249082676
49-3043.00,Rail Car Repairers,3.2392054187192123,3.4381714285714287,1.7762770186335408,1.9759985714285717,2.387752244897958,2.8657142857142857,3.011038461538461,2.759795549208127
49-3051.00,Motorboat Mechanics and Service Technicians,3.2271586206896554,3.5626085714285716,1.8017335403726704,1.6849157142857143,2.5420871428571434,2.837142857142857,2.9318600732600735,2.755650658129727
49-3052.00,Motorcycle Mechanics,3.1236871921182265,3.032017142857143,2.1289291925465843,1.2750857142857144,2.5778379591836735,3.3628571428571425,2.703100732600732,2.728469373268625
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,3.2614059113300495,3.5018942857142856,1.8179509316770188,1.9938771428571433,2.786073469387755,2.5742857142857143,3.0631608058608064,2.7879201211544937
49-3091.00,Bicycle Repairers,3.170949261083744,3.5190914285714285,1.7811540372670807,1.6348485714285714,3.0145169387755097,2.8771428571428577,2.6368073260073257,2.768233575463838
49-3092.00,Recreational Vehicle Service Technicians,3.2679857142857145,3.446817142857143,1.8347211180124223,2.164684285714286,2.72104,2.4928571428571433,3.0123315018315013,2.7657381227902538
49-3093.00,Tire Repairers and Changers,3.483785221674877,3.6261942857142855,1.8082509316770181,1.7548428571428571,2.734438163265306,3.47,2.8110205128205124,2.9486251064032345
49-9011.00,Mechanical Door Repairers,3.2763197044334977,3.421057142857143,1.715412422360248,1.94841,2.5709951020408166,3.0028571428571427,2.797087179487178,2.7767725401302483
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",3.168095073891626,3.2227085714285715,2.135283229813665,1.5979371428571425,2.601847551020408,3.115714285714286,2.7034637362637364,2.750882134300589
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.0750467980295566,3.3089571428571425,1.952403105590062,1.5286328571428571,2.5676965306122455,3.1014285714285714,2.7262249084249084,2.720078117547584
49-9031.00,Home Appliance Repairers,3.1821221674876847,3.4864628571428575,1.8554677018633539,1.8670400000000003,2.770267551020408,2.98,2.738033333333333,2.794783656533978
49-9041.00,Industrial Machinery Mechanics,3.125168472906404,3.174057142857143,1.9932658385093163,2.1480357142857147,2.5682785714285714,3.0485714285714285,3.0148366300366303,2.8061955635781013
49-9043.00,"Maintenance Workers, Machinery",3.2761172413793105,3.3344857142857145,1.834444099378882,1.6593085714285722,2.644122040816326,3.2514285714285713,2.9819549450549454,2.8351629725969048
49-9044.00,Millwrights,3.0340566502463058,3.045717142857143,2.231850310559006,1.4168114285714282,2.2167269387755106,3.61,2.5093098901098894,2.7077377672113707
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",3.3839108374384237,3.5988314285714287,1.5628124223602484,2.016544285714286,2.4729114285714284,3.3414285714285716,3.0600699633699637,2.9035799337858545
49-9051.00,Electrical Power-Line Installers and Repairers,3.22711921182266,3.4855742857142857,1.8562763975155279,1.2566928571428568,2.2969436734693875,3.2028571428571424,2.707835164835165,2.709489204413492
49-9052.00,Telecommunications Line Installers and Repairers,3.2664147783251236,3.4310628571428574,1.852145962732919,1.7778114285714288,2.5234406122448974,3.391428571428571,2.688420146520147,2.8276822125511027
49-9061.00,Camera and Photographic Equipment Repairers,3.176747783251232,3.3142314285714285,1.7387559006211182,2.2518771428571434,3.342226530612244,2.6685714285714286,3.174418315018315,2.8839211986800946
49-9062.00,Medical Equipment Repairers,3.026162561576355,3.3880514285714285,2.1753633540372674,1.7529814285714287,2.8674755102040814,2.9899999999999998,2.8706058608058607,2.8136787824345286
49-9063.00,Musical Instrument Repairers and Tuners,3.1374546798029557,3.2654514285714287,1.9625006211180125,2.044511428571428,3.047648775510204,3.025714285714286,3.063887179487179,2.8830103716175666
49-9064.00,Watch and Clock Repairers,3.333329064039409,3.2551742857142854,2.0045316770186337,2.2144014285714286,3.260183469387755,2.62,3.1458501831501833,2.8950738609027513
49-9071.00,"Maintenance and Repair Workers, General",3.0701004926108375,3.1377542857142857,2.1339683229813664,1.4832785714285714,2.5225965306122453,3.197142857142857,2.6733413919413915,2.7117221660013793
49-9081.00,Wind Turbine Service Technicians,3.0379507389162566,3.270237142857143,2.2723751552795033,1.3568085714285716,2.129771428571428,3.6457142857142855,2.652004395604395,2.7555557857060475
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",3.3773113300492614,3.723254285714286,1.7134161490683226,2.250847142857143,3.0435671428571434,3.011428571428571,3.1326109890109888,2.9902236056230125
49-9092.00,Commercial Divers,3.0097251231527093,3.2859885714285717,2.014205590062112,1.446688571428571,2.5297636734693882,3.115714285714286,2.584800732600733,2.6807739883896358
49-9094.00,Locksmiths and Safe Repairers,3.160931527093596,3.230788571428571,2.0834683229813664,1.8400614285714285,2.762227346938775,3.0242857142857145,2.5905289377289376,2.7588815754909044
49-9095.00,Manufactured Building and Mobile Home Installers,2.8793137931034485,2.9738342857142857,2.178577639751553,1.3695214285714288,2.3360763265306113,3.2157142857142857,2.2711018315018308,2.567001699502682
49-9096.00,Riggers,3.316214778325123,3.4091714285714287,1.9085950310559006,1.5510357142857147,2.509112448979591,3.681428571428572,2.7676578754578753,2.882572268519979
49-9097.00,Signal and Track Switch Repairers,3.103792118226601,3.6510685714285716,1.7120670807453415,1.6343985714285707,2.604853061224489,2.958571428571428,2.9799542124542118,2.777311045431758
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3.3683581280788175,3.5820028571428573,1.7486472049689439,1.7161771428571426,2.608569999999999,2.8842857142857143,2.99594652014652,2.8065712034449803
49-9099.01,Geothermal Technicians,2.9964990147783257,3.230568571428571,2.17771801242236,1.5350028571428576,2.501766122448979,3.2028571428571433,2.724276190476191,2.7298100003977606
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.9356950738916257,3.11298,2.2405422360248446,1.3809171428571423,2.9519565306122444,3.4357142857142855,2.3269926739926743,2.7484324368055373
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3.1399231527093603,3.1064342857142857,2.0122869565217387,1.9379742857142856,2.8834197959183667,3.244285714285714,2.973154578754579,2.859323039045234
51-2021.00,"Coil Winders, Tapers, and Finishers",3.497676354679802,3.7422057142857144,1.695366459627329,1.9358028571428574,3.100487346938775,3.4585714285714286,3.1262043956043954,3.074817289117607
51-2022.00,Electrical and Electronic Equipment Assemblers,3.3362965517241374,3.5135457142857143,1.7130074534161495,1.9172399999999996,3.0678289795918365,3.2728571428571427,3.039948717948718,2.9612391684456045
51-2023.00,Electromechanical Equipment Assemblers,3.3467581280788172,3.6076885714285716,1.8896360248447208,2.306411428571429,3.176534693877551,3.1957142857142857,3.190947252747253,3.0570368994043013
51-2031.00,Engine and Other Machine Assemblers,3.338372906403941,3.564434285714286,1.6771888198757765,1.9984799999999998,2.800803673469387,3.247142857142857,3.0617036630036627,2.9317926327048407
51-2041.00,Structural Metal Fabricators and Fitters,3.3998068965517243,3.470177142857143,1.7101316770186332,2.094921428571429,2.8851565306122433,3.255714285714286,3.0095183150183153,2.946347000457777
51-2051.00,Fiberglass Laminators and Fabricators,3.2973453201970444,3.491222857142857,1.709370186335404,2.2693942857142853,2.797350408163266,3.27,3.020253479853479,2.942802257008466
51-2061.00,Timing Device Assemblers and Adjusters,3.382425123152709,3.512457142857143,1.6029167701863354,2.304744285714285,3.294724897959183,2.2342857142857144,3.157497802197802,2.839688993372231
51-2092.00,Team Assemblers,3.3523556650246302,3.621834285714286,1.8278993788819875,2.0431800000000004,3.1029051020408156,3.4400000000000004,2.983448351648352,3.0341894485524117
51-3011.00,Bakers,3.3955285714285717,3.5769571428571427,1.5767298136645962,1.9577657142857143,3.2950804081632654,3.4042857142857144,3.0482018315018315,3.0316718887447958
51-3021.00,Butchers and Meat Cutters,3.36361921182266,3.6498685714285717,1.7637925465838513,1.7496171428571428,3.108276938775509,3.457142857142857,2.6710999999999996,2.9616992486766818
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",3.4463384236453205,3.690185714285714,1.7431521739130438,2.0640057142857144,3.033665510204081,3.9871428571428567,2.865731135531135,3.1335324777983855
51-3023.00,Slaughterers and Meat Packers,3.717139901477833,3.891262857142857,1.4171726708074532,2.2778885714285715,3.143717755102041,3.3157142857142854,3.2325586080586084,3.1303508496336607
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",3.3453586206896544,3.63564,1.8810944099378886,1.9851428571428569,3.018635918367346,3.531428571428571,2.888257875457875,3.02609330317102
51-3092.00,Food Batchmakers,3.3471758620689656,3.670245714285714,1.890632298136646,2.0184200000000003,3.130391224489795,3.7471428571428573,3.109751282051282,3.1289684136765996
51-3093.00,Food Cooking Machine Operators and Tenders,3.4010719211822664,3.778717142857143,1.8951136645962734,1.7637171428571428,3.054040612244897,3.3057142857142856,3.121418315018315,3.0303131365835916
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",3.320950738916256,3.5942685714285716,1.8531757763975152,1.8447785714285714,2.8351389795918363,3.5885714285714285,3.1009890109890117,3.015211815635746
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",3.348886699507389,3.5227514285714285,1.6750900621118014,1.7900142857142853,2.8344326530612243,3.651428571428571,2.9812267399267394,2.97989077722834
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",3.204170935960591,3.432431428571429,2.076805590062112,1.6858285714285715,2.710712653061224,3.698571428571429,2.8863516483516487,2.951027701755088
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",3.422089655172414,3.691277142857143,1.5916099378881985,2.5358142857142854,2.9015120408163257,3.7857142857142856,3.3229736263736265,3.170563149286032
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.2850620689655172,3.307248571428571,1.8726645962732917,1.7444114285714285,2.986984081632653,3.5414285714285714,3.1160494505494505,2.974294942656615
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.2875532019704434,3.67936,1.8989490683229813,1.95466,2.9326551020408163,3.7499999999999996,3.0943553113553115,3.0844494491372836
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.3304147783251237,3.197797142857143,2.102509937888198,2.390014285714286,3.090215306122448,3.19,2.9926450549450547,2.978913264697714
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",3.321651724137931,3.4271628571428567,1.8311950310559006,2.268514285714286,2.889335918367347,3.4771428571428564,3.1570091575091572,3.0246734516791838
51-4041.00,Machinists,3.1926428571428573,3.2352314285714288,1.8945720496894407,1.874275714285714,2.969404693877551,3.894285714285714,3.0771941391941398,3.026912887072555
51-4051.00,Metal-Refining Furnace Operators and Tenders,3.25744039408867,3.632157142857143,1.9110291925465837,1.795175714285714,2.6870097959183683,3.56,3.1001278388278397,2.984130766437033
51-4052.00,"Pourers and Casters, Metal",3.4444418719211827,3.7825599999999997,1.6446677018633542,2.4788657142857144,2.9759920408163256,2.971428571428571,3.24510402930403,3.0238537472068514
51-4061.00,"Model Makers, Metal and Plastic",3.2248113300492616,3.1297542857142853,1.8009378881987577,2.326462857142857,3.0563275510204075,3.458571428571428,3.3513798534798536,3.018795313288018
51-4062.00,"Patternmakers, Metal and Plastic",3.2754817733990147,3.1131542857142853,1.8142465838509316,1.9422999999999995,3.0161277551020413,3.434285714285714,3.0335758241758244,2.9282627470009106
51-4071.00,Foundry Mold and Coremakers,3.5339950738916253,3.798182857142857,1.6244546583850934,1.9388442857142856,2.8017577551020407,3.5100000000000002,3.2333787545787542,3.0634270605172294
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3.3277837438423647,3.7140171428571427,1.6546111801242236,2.102024285714286,2.8211087755102042,3.5057142857142862,3.163794871794872,3.0308120838273953
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.1754339901477833,3.279185714285714,2.2750515527950306,1.966174285714286,2.987059591836734,3.508571428571429,2.9101930402930396,2.978617720049708
51-4111.00,Tool and Die Makers,3.1717330049261085,2.8812114285714285,1.8670254658385097,1.6301785714285715,3.018858571428571,3.208571428571428,3.1136432234432236,2.8192516236963936
51-4121.00,"Welders, Cutters, Solderers, and Brazers",3.490807389162561,3.664862857142857,1.5084372670807453,2.186414285714286,3.0127622448979583,3.238571428571429,3.3090608058608058,3.0388234355534163
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",3.365156157635468,3.398225714285714,1.7839236024844711,1.789872857142857,2.8479302040816328,3.617142857142857,3.080220146520145,2.984538050769748
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",3.2561433497536942,3.750365714285714,1.7423776397515531,2.069654285714286,2.743002448979591,3.628571428571429,3.0564153846153843,3.0278065129060274
