O*NET-SOC Code,Title,"Determine Tasks, Priorities and Goals",Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Performing General Physical Activities Combined,Operations Monitoring Combined,"Guiding, Directing, and Motivating Subordinates Combined",Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Assisting and Caring for Others Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Fluency of Ideas Combined,Speaking Combined,Visual Color Discrimination Combined,Written Expression Combined,Operations Analysis Combined,Making Decisions and Solving Problems Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,"Monitoring Processes, Materials, or Surroundings Combined",Controlling Machines and Processes Combined,Flexibility of Closure Combined,Night Vision Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Reading Comprehension Combined,Active Learning Combined,Monitoring Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,"Judging the Qualities of Objects, Services, or People Combined","Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined,Monitoring and Controlling Resources Combined
15-2041.01,Biostatisticians,4.12,2.87,1.0,4.17,1.05,3.35,2.62,3.92,3.25,3.0,4.103771428571428,3.321428571428572,1.5779285714285716,1.0,2.1750857142857143,3.1750857142857143,1.0144857142857142,1.0842857142857143,1.0664285714285715,2.2028,1.0,1.1339285714285714,1.3373857142857142,1.0,3.6477714285714287,1.0271428571428571,2.98,2.645714285714285,2.5711714285714287,2.928571428571429,1.0442857142857145,1.3058714285714286,1.0,2.3192,1.0,1.8571428571428568,1.039928571428571,2.2052285714285715,2.4971428571428573,2.928571428571429,1.0992,3.0077714285714285,1.9657142857142855,3.4871000000000003,3.321428571428572,2.9380571428571427,1.0,1.3783857142857143,1.0602571428571428,1.8571428571428568,1.0,1.0,2.6185714285714288,1.0144857142857142,1.0,2.877142857142857,1.9140714285714289,1.7734857142857143,2.0,1.78,1.7734857142857143,1.0664285714285715,1.0,1.1071428571428572,1.22,2.4971428571428573,2.7733,3.2877142857142854,3.468228571428571,3.1942857142857144,1.0,3.1942857142857144,3.091428571428572,2.0342857142857143,2.5016142857142856,1.0305,3.091428571428572,1.0,2.524285714285714,2.1357142857142857,2.6950857142857143,1.1339285714285714,2.748571428571428,2.1286,3.2285714285714286,1.0020571428571428,1.4349142857142858,1.7165714285714286,3.1123142857142856,3.282057142857143,1.4089285714285715
15-2051.01,Business Intelligence Analysts,4.27,3.23,1.0,4.24,1.18,3.32,2.71,4.21,3.05,3.29,4.245100000000001,2.877142857142857,1.2867142857142857,1.0,2.1357142857142857,2.7678571428571432,1.0,1.0011571428571429,1.12,1.8184,1.0,1.2142857142857144,1.5136428571428573,1.0,2.3857142857142857,1.0549142857142857,1.0664285714285715,2.125,2.716,2.275,1.0,1.1732285714285715,1.0,1.8571428571428568,1.0,1.7200000000000002,1.000357142857143,2.0777142857142854,2.3192,2.645714285714285,1.077942857142857,2.765714285714286,1.2036571428571428,2.8491142857142853,2.3392857142857144,2.6732285714285715,1.0,1.8272,1.0006428571428572,2.0028571428571427,1.0,1.0,2.096342857142857,1.0006428571428572,1.0,2.4971428571428573,1.8427571428571428,1.3214285714285714,1.9085714285714288,1.32,1.75,1.0664285714285715,1.0,1.1339285714285714,1.3392000000000002,2.4971428571428573,2.998357142857143,3.7182857142857135,3.3354285714285714,3.0357142857142856,1.0,2.821428571428571,2.6950857142857143,1.9842857142857144,2.966328571428572,1.0029571428571429,2.748571428571428,1.0,2.1492,2.1357142857142857,2.25,1.22,2.645714285714285,1.897642857142857,2.98,1.0206285714285714,1.604285714285714,2.0259428571428573,3.0312857142857146,3.0357142857142856,1.3332285714285714
15-2051.02,Clinical Data Managers,4.1,3.05,1.0,4.3,1.05,3.35,2.9,4.5,3.4,2.85,3.185714285714285,2.596342857142857,1.3189285714285717,1.0,2.086428571428572,2.894285714285714,1.0142857142857142,1.04,1.32,2.083571428571428,1.0,1.5357142857142858,1.4917857142857145,1.0,2.3857142857142857,1.0942857142857143,1.4435714285714285,2.596342857142857,3.0,2.2928571428571427,1.1885714285714286,1.3075,1.0,1.8728571428571428,1.0,1.6364285714285711,1.0125,2.21,2.06,2.645714285714285,1.0942857142857143,2.6950857142857143,1.845,3.0540000000000003,2.2308,2.025,1.0,2.065,1.03,1.9842857142857144,1.0,1.0,1.9842857142857144,1.0225,1.0,2.1635714285714283,2.541428571428572,1.6063428571428573,2.19,1.9657142857142855,1.8571428571428568,1.1106285714285715,1.0,1.1885714285714286,1.3125,2.2471428571428573,2.396428571428572,2.4107142857142856,3.1128571428571425,2.821428571428571,1.0549142857142857,2.748571428571428,2.4971428571428573,2.542057142857143,2.9171428571428573,1.1339285714285714,2.821428571428571,1.0,2.327857142857143,2.023657142857143,2.327857142857143,1.157142857142857,2.596342857142857,2.7095,2.821428571428571,1.1339285714285714,1.7842857142857145,2.2375,3.43,2.765714285714286,1.4725
15-2099.01,Bioinformatics Technicians,3.9,2.66,1.02,4.29,1.34,3.35,3.36,2.63,3.62,2.19,4.373257142857144,2.524285714285714,1.1399714285714286,1.0065142857142857,2.125,2.4732142857142856,1.0410142857142857,1.082142857142857,1.5785714285714287,1.354857142857143,1.0,1.4017857142857142,1.2406857142857142,1.0,2.3192,1.0135714285714286,2.023657142857143,2.3192,2.2991571428571427,2.2071428571428573,1.0042857142857142,1.2192142857142856,1.0,1.7200000000000002,1.0,1.7200000000000002,1.4636,1.9658285714285717,2.125,2.2308,1.51,2.542057142857143,1.3392000000000002,3.6414,2.542057142857143,2.0276,1.0,3.0355000000000003,1.1434857142857142,2.2308,1.0,1.0,2.023657142857143,1.0082285714285717,1.0,2.25,1.5578571428571428,1.7734857142857143,1.8571428571428568,1.5508,2.1607142857142856,1.1885714285714286,1.0,1.0885714285714283,1.6875,2.3192,3.580014285714286,3.3190857142857144,3.901857142857143,2.7207142857142856,1.0065142857142857,2.6696428571428568,2.3857142857142857,2.125,3.4705000000000004,1.670057142857143,2.3392857142857144,1.0065142857142857,2.19,2.0,2.105,1.0885714285714283,2.2928571428571427,1.6837999999999995,2.928571428571429,1.0042857142857142,1.4200000000000002,2.6403428571428567,2.853485714285714,2.564285714285714,1.2511142857142856
17-1011.00,"Architects, Except Landscape and Naval",3.86,3.4,1.0,4.3,2.43,4.1,3.15,4.9,3.75,3.65,2.681985714285714,2.765714285714286,2.0885714285714285,1.0,2.2928571428571427,3.142857142857143,1.019542857142857,1.422014285714286,1.3571428571428572,2.728,1.0,1.9842857142857144,2.02,1.0,2.4714285714285715,1.0442857142857145,1.8057142857142856,2.98,3.236428571428571,2.6696428571428568,1.0089285714285714,1.8078571428571428,1.0,2.0028571428571427,1.0,1.8914285714285717,1.0975,2.6900000000000004,2.877142857142857,2.7142857142857144,1.7734857142857143,2.765714285714286,2.877142857142857,3.622857142857143,2.2471428571428573,2.6697571428571427,1.0,2.132542857142857,1.143,2.4522285714285714,1.0,1.0,2.4008000000000003,1.1654714285714285,1.0,2.7678571428571432,3.092142857142857,1.7734857142857143,2.0342857142857143,2.0,1.9449142857142856,1.3008,1.0,1.75,1.6875,2.821428571428571,3.7442285714285712,2.477142857142857,3.386428571428571,3.091428571428572,1.1885714285714286,3.0357142857142856,2.542057142857143,2.7207142857142856,2.388571428571429,3.6994857142857143,2.928571428571429,1.0,2.2928571428571427,2.275,2.2928571428571427,1.845,2.748571428571428,3.135,2.877142857142857,1.22,2.1342,2.284828571428571,3.3205714285714283,3.091428571428572,2.257142857142857
17-1012.00,Landscape Architects,3.75,3.3,1.15,4.7,2.47,3.4,2.95,4.6,3.6,3.8,2.329642857142857,2.607142857142857,1.8135714285714288,1.0,2.023657142857143,2.7142857142857144,1.035,1.33,1.25,2.281428571428571,1.0,1.5614285714285714,1.9364285714285716,1.0,2.06,1.0549142857142857,1.6875,2.645714285714285,2.967857142857143,2.645714285714285,1.0,1.56,1.0,1.8057142857142856,1.0,1.3392000000000002,1.0642857142857145,2.44,2.765714285714286,2.782857142857143,1.872228571428572,2.7142857142857144,2.4732142857142856,3.357142857142857,1.9285714285714288,2.0395000000000003,1.0,2.602857142857143,1.13,1.7734857142857143,1.0,1.0,1.9285714285714288,1.210357142857143,1.0,2.4732142857142856,2.765857142857143,1.4928571428571429,2.3392857142857144,1.9285714285714288,1.8057142857142856,1.2142857142857144,1.0,1.8057142857142856,1.6875,2.645714285714285,3.7,1.7464285714285712,3.1492857142857145,3.0335714285714284,1.1071428571428572,2.782857142857143,2.3857142857142857,2.096342857142857,2.2617142857142856,3.6117857142857135,2.596342857142857,1.0,2.645714285714285,2.1750857142857143,2.5428571428571427,1.8057142857142856,2.8363428571428573,2.4000000000000004,2.782857142857143,1.231428571428571,1.872142857142857,2.1945714285714284,3.218928571428571,2.9732142857142856,1.6884285714285716
17-1021.00,Cartographers and Photogrammetrists,3.97,3.37,1.12,4.96,1.52,2.73,3.15,4.67,3.14,3.18,2.8436000000000003,2.4971428571428573,1.0152,1.0135714285714286,1.7734857142857143,2.3857142857142857,1.1781,1.1136714285714286,1.22,1.4134857142857142,1.0535714285714286,1.3392000000000002,1.0553714285714286,1.0,1.837942857142857,1.0336571428571428,1.1885714285714286,2.023657142857143,3.0827714285714283,1.9449142857142856,1.0714285714285714,1.3051,1.0,1.8057142857142856,1.0,1.7200000000000002,1.5565285714285713,2.1472,1.8571428571428568,1.9449142857142856,1.8057142857142856,2.3857142857142857,1.0664285714285715,2.9182,1.8571428571428568,1.8084,1.0020571428571428,2.5193142857142856,1.6111142857142855,2.19,1.0,1.0,1.837942857142857,1.2395142857142856,1.0,1.9449142857142856,2.296,1.6171428571428572,1.8914285714285717,1.3785714285714286,1.822857142857143,1.3571428571428572,1.0,1.0549142857142857,1.6063428571428573,2.096342857142857,2.8426571428571425,2.2155571428571426,3.4533571428571426,2.6950857142857143,1.147857142857143,2.765714285714286,2.086428571428572,1.9449142857142856,3.0689428571428574,1.975857142857143,2.3392857142857144,1.0271428571428571,1.9449142857142856,1.6875,1.9085714285714288,1.0664285714285715,2.19,2.550442857142857,2.765714285714286,1.0206285714285714,1.7960857142857145,1.9898571428571428,2.690971428571429,2.4285714285714284,1.3590285714285713
17-1022.00,Surveyors,3.65,3.95,1.7,3.74,2.95,3.3,3.35,4.75,3.9,4.2,3.5500000000000003,2.6950857142857143,2.3178571428571426,1.1734857142857142,1.8571428571428568,2.765714285714286,1.474,2.8707142857142856,1.6875,2.745714285714286,1.4928571428571429,1.5614285714285714,1.72,1.147857142857143,2.765714285714286,1.2857142857142856,1.6364285714285711,2.265085714285714,2.9399999999999995,1.9842857142857144,1.3392000000000002,1.6514285714285717,1.32,2.06,1.0549142857142857,1.8914285714285717,1.7842857142857145,2.5,1.8571428571428568,2.4522285714285714,1.7734857142857143,2.6950857142857143,1.1885714285714286,3.366228571428572,2.765714285714286,2.604571428571428,1.1607142857142858,2.393214285714285,1.7641714285714287,2.096342857142857,1.0357142857142856,1.0,2.6185714285714288,1.92,1.0664285714285715,2.0028571428571427,2.8200000000000003,1.6364285714285711,2.06,1.94,1.8571428571428568,1.2857142857142856,1.0,1.2036571428571428,1.6875,2.1357142857142857,2.6372714285714283,2.5814285714285714,3.510214285714286,2.6185714285714288,1.2036571428571428,2.6950857142857143,2.086428571428572,1.9657142857142855,2.8,2.3028571428571425,2.571428571428571,1.2036571428571428,2.265085714285714,1.7200000000000002,2.354914285714286,1.147857142857143,2.3857142857142857,3.16,2.765714285714286,1.7200000000000002,2.320428571428572,2.010357142857143,3.185714285714285,2.6185714285714288,2.430357142857143
17-1022.01,Geodetic Surveyors,3.85,3.33,1.92,4.0,3.3,2.44,2.96,4.46,2.92,3.33,3.764114285714286,2.765714285714286,1.602142857142857,1.1885714285714286,1.9842857142857144,2.6950857142857143,1.5519142857142858,2.246371428571429,1.6875,1.915342857142857,1.1734857142857142,1.8057142857142856,1.3128571428571427,1.1339285714285714,3.1750857142857143,1.1071428571428572,2.06,2.4285714285714284,2.3603,2.524285714285714,1.268571428571429,1.2537142857142856,1.197142857142857,1.9285714285714288,1.0549142857142857,1.8914285714285717,1.7419571428571428,2.1456428571428567,1.9449142857142856,2.3192,1.6063428571428573,2.765714285714286,1.22,3.3788285714285715,3.0357142857142856,2.4200714285714287,1.1607142857142858,2.693542857142857,2.253142857142857,2.765714285714286,1.0992,1.0,2.748571428571428,1.6448571428571428,1.0089285714285714,2.4035714285714285,2.0899428571428573,1.8571428571428568,1.837942857142857,1.78,1.8571428571428568,1.22,1.0,1.1607142857142858,1.655,2.524285714285714,2.607814285714286,2.729285714285714,3.4886,3.091428571428572,1.2036571428571428,2.877142857142857,2.4008000000000003,2.3192,2.954285714285714,2.025828571428572,2.6950857142857143,1.1885714285714286,1.8571428571428568,1.9842857142857144,1.9449142857142856,1.1607142857142858,2.645714285714285,2.5732,3.091428571428572,1.6875,1.9342857142857144,2.1700857142857144,2.8907,2.98,1.9593571428571428
17-2011.00,Aerospace Engineers,4.07,2.98,1.01,4.79,2.69,2.82,2.99,4.4,3.31,2.85,3.945028571428572,2.821428571428571,1.3076285714285714,1.0,2.36,3.0357142857142856,1.2551428571428571,1.2530142857142856,1.8057142857142856,1.7296,1.0,2.2471428571428573,1.4546285714285714,1.0,2.954285714285714,1.0089285714285714,3.1942857142857144,2.765714285714286,2.6825714285714284,2.748571428571428,1.0135714285714286,1.1828285714285716,1.0,2.275,1.0,1.655,1.3825857142857143,2.0433142857142856,2.4285714285714284,2.748571428571428,1.8571428571428568,2.954285714285714,3.057142857142857,3.911657142857143,2.954285714285714,2.803571428571429,1.0,3.168614285714286,1.6312428571428572,1.9842857142857144,1.0,1.0,2.275,1.2319428571428572,1.0,2.524285714285714,2.0851428571428574,1.6063428571428573,2.125,1.75,1.8914285714285717,1.655,1.0,1.1071428571428572,1.6875,2.4285714285714284,3.908714285714286,3.165771428571428,3.8809999999999993,3.0077714285714285,1.3571428571428572,3.142857142857143,2.4522285714285714,2.524285714285714,3.652671428571429,2.673,3.0592,1.0,2.19,2.3857142857142857,2.1677714285714287,1.1734857142857142,2.6950857142857143,2.3039,3.282057142857143,1.0221428571428572,1.495957142857143,2.7871428571428574,3.268128571428571,2.954285714285714,1.5208000000000002
17-2021.00,Agricultural Engineers,3.95,2.95,2.75,4.5,3.35,3.05,2.85,4.2,3.3,3.55,4.068214285714285,2.877142857142857,1.6460714285714286,1.1408,2.571428571428571,2.928571428571429,1.872142857142857,1.8125714285714287,1.9449142857142856,2.215357142857143,1.0942857142857143,1.5614285714285714,1.5014285714285711,1.1257142857142857,2.6185714285714288,1.0357142857142856,2.1492,2.748571428571428,2.890000000000001,2.6950857142857143,1.22,1.402857142857143,1.0664285714285715,1.8057142857142856,1.0803571428571428,1.4249999999999998,1.8367857142857145,3.128214285714286,2.3392857142857144,2.7142857142857144,1.7200000000000002,2.821428571428571,1.9285714285714288,3.95,2.4008000000000003,2.5510857142857137,1.1106285714285715,2.954285714285714,2.044642857142857,1.8571428571428568,1.0442857142857145,1.0,2.2471428571428573,1.8457142857142856,1.0,2.645714285714285,2.382142857142857,1.4464285714285716,1.9657142857142855,1.8571428571428568,1.8571428571428568,1.6063428571428573,1.0,1.302857142857143,1.7734857142857143,2.6185714285714288,3.8285714285714287,3.0082857142857145,4.006428571428572,2.821428571428571,1.36,2.98,2.2471428571428573,2.205357142857143,3.2285714285714286,3.2125000000000004,2.645714285714285,1.157142857142857,2.2071428571428573,2.645714285714285,2.1677714285714287,1.4017857142857142,2.765714285714286,3.2875,3.0357142857142856,1.5508,1.95,3.1415714285714285,3.605714285714286,2.98,2.3514285714285714
17-2031.00,Bioengineers and Biomedical Engineers,4.0,2.78,1.17,4.57,1.57,3.61,2.83,3.91,3.22,3.39,4.073657142857144,3.117142857142857,1.789485714285714,1.5614285714285714,2.4522285714285714,3.0357142857142856,1.453128571428571,1.3316714285714286,1.837942857142857,2.4988714285714284,1.0549142857142857,2.096342857142857,1.3927857142857143,1.0089285714285714,2.8514285714285714,1.1071428571428572,2.9008000000000003,3.0357142857142856,2.5876428571428574,2.8514285714285714,1.7200000000000002,1.759,1.0,2.2471428571428573,1.0,1.6875,2.3585000000000003,2.633257142857143,2.571428571428571,2.821428571428571,1.75,3.0357142857142856,2.571428571428571,3.7452142857142863,2.571428571428571,2.5147142857142857,1.0020571428571428,2.743428571428572,1.9296571428571432,2.2308,1.0,1.4017857142857142,2.2308,1.146942857142857,1.0,2.9008000000000003,2.3510285714285715,1.6875,1.9842857142857144,1.8914285714285717,1.9449142857142856,1.32,1.0,1.4464285714285716,1.5207142857142857,2.6393714285714287,3.896742857142857,2.9499714285714287,3.976714285714285,3.091428571428572,1.8057142857142856,3.142857142857143,2.8150000000000004,2.6185714285714288,3.396957142857143,2.2293142857142856,2.9008000000000003,1.3808,2.25,2.4285714285714284,2.1492,1.32,2.765714285714286,2.4852142857142856,3.091428571428572,1.302857142857143,1.9282,2.5493428571428574,2.987114285714286,3.0357142857142856,2.1435285714285714
17-2041.00,Chemical Engineers,4.0,3.3,1.26,4.78,2.96,3.39,2.74,4.52,2.91,3.39,3.5248,3.091428571428572,1.5162857142857142,1.0,2.6950857142857143,3.142857142857143,1.3525,1.2600571428571428,2.071428571428571,2.066871428571429,1.0,2.1085714285714285,1.5497142857142856,1.0357142857142856,2.866071428571429,1.0942857142857143,3.282057142857143,2.98,2.6272,2.877142857142857,1.2665142857142857,1.3164571428571428,1.0,1.94,1.0,1.8571428571428568,1.2169857142857143,2.3098,2.4285714285714284,2.4285714285714284,1.9077714285714285,2.2857142857142856,2.7292,3.896571428571429,2.645714285714285,2.8938571428571427,1.0,3.407714285714285,1.7805142857142855,2.2928571428571427,1.0,1.0,2.4971428571428573,1.1290714285714285,1.0,2.9008000000000003,2.2036,1.6364285714285711,2.071428571428571,1.845,1.9285714285714288,1.6063428571428573,1.0,1.5892857142857142,1.4542857142857144,3.142857142857143,2.6934857142857145,2.950942857142857,3.0236857142857145,3.142857142857143,1.9722285714285717,2.877142857142857,2.954285714285714,2.1750857142857143,2.985042857142857,2.661928571428571,3.2285714285714286,1.0,2.1357142857142857,2.6950857142857143,1.9449142857142856,1.5165142857142857,2.2857142857142856,2.3485714285714288,3.142857142857143,1.268571428571429,1.4148714285714286,2.388285714285714,3.013428571428572,2.877142857142857,1.577842857142857
17-2051.00,Civil Engineers,4.0,4.0,1.43,4.4,2.75,3.33,2.76,4.9,3.48,4.0,2.951285714285714,2.7142857142857144,2.2414285714285715,1.1434857142857142,2.6185714285714288,3.091428571428572,1.0356285714285711,1.2928571428571427,1.3392000000000002,2.613785714285714,1.0,1.4464285714285716,1.705857142857143,1.0,2.954285714285714,1.0271428571428571,2.571428571428571,3.0357142857142856,2.7479142857142858,2.6950857142857143,1.0089285714285714,1.1606857142857143,1.0042857142857142,1.9722285714285717,1.0,1.9722285714285717,1.1009714285714285,2.0477142857142856,2.571428571428571,2.596342857142857,1.6063428571428573,2.7142857142857144,2.684285714285714,3.858571428571429,2.954285714285714,2.6500000000000004,1.0,2.314285714285714,1.0651428571428572,2.4035714285714285,1.0,1.0,2.571428571428571,1.0969,1.0,2.36,3.360428571428572,1.6665142857142858,2.571428571428571,2.0,1.8914285714285717,1.6063428571428573,1.0,1.8057142857142856,1.6364285714285711,2.6185714285714288,2.7659571428571423,2.230057142857143,3.242857142857143,3.142857142857143,1.0442857142857145,3.057142857142857,2.4850000000000003,2.2471428571428573,2.5869714285714287,3.328085714285714,2.9008000000000003,1.062857142857143,2.4971428571428573,2.211428571428572,2.4035714285714285,1.9077714285714285,2.7142857142857144,3.2395714285714283,3.142857142857143,1.0271428571428571,1.744,2.251428571428572,3.267285714285715,3.142857142857143,2.4371714285714283
17-2051.01,Transportation Engineers,3.86,3.5,1.32,4.45,2.32,3.18,2.95,4.86,3.82,3.36,3.265285714285714,2.877142857142857,1.9672,1.0,2.4732142857142856,3.0357142857142856,1.0714285714285714,1.3332285714285714,1.2857142857142856,2.619485714285714,1.0,1.6063428571428573,1.7239428571428572,1.0,2.9008000000000003,1.0942857142857143,1.9285714285714288,2.98,3.1785714285714284,2.8020571428571426,1.0,1.3601714285714286,1.0,1.9085714285714288,1.0,1.78,1.228,2.297142857142857,2.571428571428571,2.765714285714286,1.5207142857142857,2.765714285714286,2.3192,3.962142857142856,2.748571428571428,3.006,1.0,2.0,1.0918714285714286,1.9842857142857144,1.0,1.0,2.645714285714285,1.3602142857142856,1.0,2.748571428571428,2.7813714285714286,1.6875,2.596342857142857,2.2471428571428573,1.8571428571428568,1.3392000000000002,1.0,1.8057142857142856,1.4821428571428572,2.7142857142857144,2.7764571428571427,2.5968571428571425,3.257,3.0357142857142856,1.2857142857142856,2.877142857142857,2.2471428571428573,2.205357142857143,2.9325428571428573,2.948885714285714,2.7142857142857144,1.0,2.571428571428571,2.524285714285714,2.4035714285714285,1.9375,2.571428571428571,3.1830000000000003,3.0357142857142856,1.1785714285714286,1.8477,2.372114285714286,3.257,3.0357142857142856,2.261285714285714
17-2051.02,Water/Wastewater Engineers,3.83,3.3,1.23,4.35,2.35,3.61,2.87,4.74,3.39,3.96,3.4608571428571424,2.765714285714286,1.9884285714285717,1.0,2.6950857142857143,3.091428571428572,1.105,1.2373857142857143,1.8057142857142856,2.879928571428572,1.0,1.7822285714285715,1.6609857142857145,1.0,2.8514285714285714,1.0042857142857142,2.4714285714285715,2.8020571428571426,3.0411571428571427,2.954285714285714,1.1071428571428572,1.2428571428571429,1.0,2.1357142857142857,1.0,1.75,1.1289714285714283,2.5015714285714283,2.645714285714285,2.571428571428571,1.3808,2.765714285714286,2.2471428571428573,3.860285714285714,2.8514285714285714,3.0304,1.0,2.611757142857143,1.186157142857143,2.1635714285714283,1.0,1.0,2.571428571428571,1.2757857142857143,1.0,2.765714285714286,2.7856,1.5677714285714286,2.524285714285714,2.1635714285714283,1.9449142857142856,1.32,1.0,1.44,1.7734857142857143,2.571428571428571,2.8285,2.5640285714285715,3.3793,3.091428571428572,1.36,2.877142857142857,2.2857142857142856,2.4971428571428573,2.6107428571428573,3.0664,2.765714285714286,1.0,2.044642857142857,2.6950857142857143,2.105,1.4910714285714284,2.645714285714285,3.0336,2.98,1.32,1.9428571428571428,2.236542857142857,3.5622000000000003,3.0357142857142856,1.960457142857143
