O*NET-SOC Code,Title,Complex Problem Solving ,Critical Thinking ,Systems Analysis ,Deductive Reasoning ,Inductive Reasoning ,Mathematical Reasoning ,Judgment and Decision Making ,Making Decisions and Solving Problems ,Systems Evaluation ,Operations Analysis ,Analyzing Data or Information ,Troubleshooting ,Active Learning ,Learning Strategies ,Oral Comprehension ,Reading Comprehension ,Written Comprehension ,Fluency of Ideas ,Visualization ,Science ,Working with Computers ,Programming ,Technology Design ,Updating and Using Relevant Knowledge ,"Determine Tasks, Priorities and Goals",Written Expression 
13-1041.00,Compliance Officers,1.9257142857142855,2.2928571428571427,1.6875,2.44,2.25,1.28,2.216428571428572,2.921885714285714,1.6063428571428573,1.0135714285714286,2.782,1.077942857142857,1.8914285714285717,1.7385714285714284,2.765714285714286,2.607142857142857,2.7142857142857144,1.7857142857142856,1.4821428571428572,1.0,2.630885714285714,1.0664285714285715,1.0271428571428571,2.5207,3.33,2.607142857142857
13-1041.01,Environmental Compliance Inspectors,2.6185714285714288,2.821428571428571,2.086428571428572,3.0357142857142856,3.0357142857142856,1.8571428571428568,2.3192,2.685714285714286,2.275,1.5357142857142858,2.5517857142857143,1.2857142857142856,2.6185714285714288,1.9285714285714288,3.0357142857142856,3.0357142857142856,2.877142857142857,1.9842857142857144,1.8571428571428568,1.9285714285714288,2.563428571428572,1.0992,1.0942857142857143,2.7225,4.0,2.954285714285714
13-1041.03,Equal Opportunity Representatives and Officers,2.422142857142857,2.928571428571429,2.044642857142857,2.877142857142857,2.782857142857143,1.75,2.4035714285714285,3.3616428571428574,2.125,1.268571428571429,3.5316428571428573,1.0,2.571428571428571,1.9657142857142855,3.265714285714286,3.117142857142857,3.1149142857142853,2.071428571428571,1.4435714285714285,1.0664285714285715,2.68,1.1885714285714286,1.0942857142857143,3.1916571428571427,4.54,3.005714285714286
13-1041.04,Government Property Inspectors and Investigators,2.2071428571428573,2.765714285714286,2.086428571428572,2.821428571428571,2.894285714285714,1.8571428571428568,2.7142857142857144,3.196071428571429,2.1492,1.1339285714285714,2.2243000000000004,1.12,2.2071428571428573,1.8914285714285717,2.7142857142857144,2.821428571428571,2.7142857142857144,2.086428571428572,2.044642857142857,1.157142857142857,2.9419714285714287,1.1339285714285714,1.0664285714285715,2.453085714285714,4.0,2.7142857142857144
13-1041.06,Coroners,2.02,2.782857142857143,1.6364285714285711,2.765714285714286,3.0357142857142856,1.4,2.3392857142857144,3.815714285714286,1.4017857142857142,1.0442857142857145,3.0814285714285714,1.0357142857142856,2.3192,1.9449142857142856,3.117142857142857,2.928571428571429,2.8363428571428573,2.044642857142857,1.9085714285714288,2.205357142857143,2.717857142857143,1.0357142857142856,1.0442857142857145,3.773571428571428,4.0,2.765714285714286
13-1041.07,Regulatory Affairs Specialists,2.524285714285714,2.748571428571428,2.571428571428571,2.6950857142857143,2.596342857142857,1.8571428571428568,2.6950857142857143,3.2494,2.2471428571428573,1.6063428571428573,3.1567857142857143,1.0,2.2471428571428573,1.8571428571428568,3.091428571428572,2.954285714285714,3.265714285714286,2.096342857142857,1.394285714285714,1.1408,2.564642857142857,1.1734857142857142,1.1257142857142857,3.3085714285714287,3.9,2.8363428571428573
13-1041.08,Customs Brokers,2.225714285714286,2.524285714285714,1.8571428571428568,2.337142857142857,2.0028571428571427,1.8057142857142856,1.9642857142857144,2.7952857142857144,1.8057142857142856,1.0664285714285715,2.7121142857142857,1.0,2.1635714285714283,1.9085714285714288,2.571428571428571,2.645714285714285,2.645714285714285,1.8571428571428568,1.32,1.0,3.191057142857143,1.1734857142857142,1.0942857142857143,3.2928571428571427,3.5,2.4732142857142856
13-1051.00,Cost Estimators,2.2308,2.6185714285714288,2.0,2.6185714285714288,2.8363428571428573,2.765714285714286,2.4035714285714285,3.4141142857142857,1.8914285714285717,1.5357142857142858,3.9427,1.0,2.2471428571428573,1.8057142857142856,2.765714285714286,2.765714285714286,2.6950857142857143,2.0,1.8571428571428568,1.0206285714285714,3.2236,1.062857142857143,1.0535714285714286,3.5147857142857144,3.86,2.571428571428571
13-1071.00,Human Resources Specialists,1.9449142857142856,2.645714285714285,1.7385714285714284,2.645714285714285,2.125,1.4017857142857142,2.125,2.9413428571428573,1.5677714285714286,1.0089285714285714,2.122,1.0,2.086428571428572,1.9285714285714288,2.765714285714286,2.7142857142857144,2.7142857142857144,1.75,1.302857142857143,1.0020571428571428,2.769928571428572,1.0549142857142857,1.0803571428571428,2.827,4.48,2.596342857142857
13-1074.00,Farm Labor Contractors,1.6875,1.9285714285714288,1.32,1.7734857142857143,1.7200000000000002,1.3008,1.7857142857142856,1.8426285714285715,1.2036571428571428,1.0178571428571428,1.477085714285714,1.12,1.4691999999999998,1.3785714285714286,2.216428571428572,1.7200000000000002,1.8057142857142856,1.3392000000000002,1.22,1.0135714285714286,1.5302,1.0271428571428571,1.0,1.3276,4.97,1.8057142857142856
13-1075.00,Labor Relations Specialists,2.4035714285714285,2.765714285714286,1.9842857142857144,2.7207142857142856,2.571428571428571,1.5892857142857142,2.4971428571428573,3.498571428571428,1.9842857142857144,1.0942857142857143,2.589728571428571,1.0,2.3857142857142857,1.8914285714285717,3.005714285714286,2.821428571428571,2.877142857142857,2.3857142857142857,1.4179428571428572,1.0,2.1484,1.0089285714285714,1.0206285714285714,2.780857142857143,4.1,2.877142857142857
13-1081.00,Logisticians,2.524285714285714,2.765714285714286,2.3857142857142857,2.98,2.7142857142857144,1.9657142857142855,2.4971428571428573,3.435657142857143,2.2471428571428573,2.211428571428572,2.9039714285714284,1.0,2.25,2.0,2.877142857142857,2.6950857142857143,2.7142857142857144,2.275,1.9449142857142856,1.0942857142857143,2.7625,1.22,1.0803571428571428,2.9051714285714287,3.88,2.4522285714285714
13-1081.01,Logistics Engineers,2.782857142857143,2.8514285714285714,3.4564285714285714,2.98,2.877142857142857,2.894285714285714,2.821428571428571,3.1954714285714285,3.0592,2.6185714285714288,3.367128571428572,1.32,2.765714285714286,2.06,3.091428571428572,2.928571428571429,3.005714285714286,2.765714285714286,2.1635714285714283,1.6364285714285711,3.187428571428571,1.6875,1.6063428571428573,3.2352142857142856,3.96,2.765714285714286
13-1081.02,Logistics Analysts,2.645714285714285,2.765714285714286,2.571428571428571,2.571428571428571,2.571428571428571,2.4522285714285714,2.4971428571428573,3.186228571428571,2.524285714285714,1.4192,3.508642857142857,1.0357142857142856,2.1357142857142857,1.75,2.7142857142857144,2.7142857142857144,2.645714285714285,2.1357142857142857,1.7200000000000002,1.0803571428571428,3.1198571428571427,1.25,1.22,3.007142857142857,4.09,2.2857142857142856
13-1111.00,Management Analysts,2.7142857142857144,2.8363428571428573,2.524285714285714,2.821428571428571,2.765714285714286,1.8914285714285717,2.765714285714286,4.102857142857143,2.596342857142857,2.1085714285714285,3.7297142857142864,1.0089285714285714,2.2471428571428573,2.071428571428571,2.894285714285714,2.8363428571428573,2.8363428571428573,2.571428571428571,1.4192,1.22,2.9693000000000005,1.157142857142857,1.2208,3.6012571428571434,4.35,2.821428571428571
13-1121.00,"Meeting, Convention, and Event Planners",2.31,2.596342857142857,2.0028571428571427,2.596342857142857,2.265085714285714,1.8571428571428568,2.265085714285714,3.0953142857142857,2.023657142857143,1.655,2.3110857142857144,1.0803571428571428,2.0608,1.5677714285714286,2.821428571428571,2.7142857142857144,2.821428571428571,2.4732142857142856,1.8571428571428568,1.0089285714285714,2.8277,1.0206285714285714,1.0803571428571428,2.744371428571428,4.73,2.765714285714286
13-1131.00,Fundraisers,2.044642857142857,2.645714285714285,1.9085714285714288,2.6185714285714288,2.5428571428571427,1.8571428571428568,2.275,3.5257142857142862,1.9449142857142856,1.1785714285714286,3.0814285714285714,1.0,2.125,1.8057142857142856,2.765714285714286,2.7142857142857144,2.7142857142857144,2.571428571428571,1.3571428571428572,1.0206285714285714,2.7914000000000003,1.0357142857142856,1.0803571428571428,3.1214285714285714,4.38,2.7142857142857144
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.06,2.524285714285714,2.096342857142857,2.4522285714285714,2.354914285714286,2.06,2.1357142857142857,3.200357142857143,2.096342857142857,1.6171428571428572,3.3908857142857145,1.0,2.275,1.9077714285714285,2.6950857142857143,2.645714285714285,2.6950857142857143,1.8914285714285717,1.2857142857142856,1.1734857142857142,2.6269,1.0885714285714283,1.0357142857142856,3.063285714285714,4.0,2.36
13-1151.00,Training and Development Specialists,2.044642857142857,2.645714285714285,1.9449142857142856,2.524285714285714,2.31,1.4542857142857144,2.645714285714285,3.061328571428572,2.2308,2.06,2.743428571428572,1.0,2.596342857142857,3.2285714285714286,2.765714285714286,2.645714285714285,2.765714285714286,2.524285714285714,1.4691999999999998,1.0992,2.698057142857143,1.0535714285714286,1.157142857142857,3.479714285714285,4.26,2.765714285714286
13-1161.00,Market Research Analysts and Marketing Specialists,2.5428571428571427,2.7142857142857144,2.1750857142857143,2.877142857142857,2.894285714285714,2.3192,2.542057142857143,3.7335,2.1750857142857143,1.837942857142857,4.3588000000000005,1.0,2.4285714285714284,1.8571428571428568,2.928571428571429,2.98,2.928571428571429,2.7142857142857144,1.5165142857142857,1.4017857142857142,3.2175714285714285,1.32,1.0664285714285715,3.592742857142857,4.26,2.928571428571429
13-1161.01,Search Marketing Strategists,2.6950857142857143,2.524285714285714,2.275,2.596342857142857,2.524285714285714,1.7200000000000002,2.4732142857142856,3.5992,2.275,1.36,3.5393571428571438,1.0042857142857142,2.524285714285714,1.8057142857142856,2.7142857142857144,2.6950857142857143,2.7142857142857144,2.596342857142857,1.3392000000000002,1.0089285714285714,3.095557142857143,1.5300000000000002,1.4435714285714285,3.938,4.22,2.6950857142857143
13-1199.04,Business Continuity Planners,3.1750857142857143,3.0592,2.821428571428571,3.091428571428572,2.9522285714285714,1.8057142857142856,2.894285714285714,3.3788285714285715,2.821428571428571,1.837942857142857,3.0827142857142857,1.0089285714285714,2.877142857142857,2.2471428571428573,2.821428571428571,2.821428571428571,2.821428571428571,2.6950857142857143,1.78,1.0,3.15,1.1785714285714286,1.0664285714285715,3.2167142857142856,3.91,3.091428571428572
13-1199.05,Sustainability Specialists,2.354914285714286,2.645714285714285,1.9842857142857144,2.571428571428571,2.524285714285714,1.8571428571428568,2.354914285714286,3.2680285714285717,2.1635714285714283,1.3785714285714286,3.370485714285714,1.0803571428571428,2.086428571428572,1.9449142857142856,2.645714285714285,2.765714285714286,2.765714285714286,2.19,1.5614285714285714,1.3125,2.5771428571428574,1.0442857142857145,1.12,3.1103714285714283,4.17,2.765714285714286
13-1199.06,Online Merchants,1.8571428571428568,2.3857142857142857,1.5508,2.2308,2.086428571428572,1.9657142857142855,2.044642857142857,3.078028571428572,1.6942857142857144,1.2142857142857144,2.395428571428572,1.0020571428571428,1.837942857142857,1.4928571428571429,2.3192,2.4035714285714285,2.422142857142857,1.9657142857142855,1.51,1.0089285714285714,3.399914285714286,1.345,1.12,2.8321571428571426,4.34,2.2928571428571427
13-1199.07,Security Management Specialists,2.524285714285714,2.7142857142857144,2.354914285714286,2.894285714285714,2.7142857142857144,1.4821428571428572,2.596342857142857,3.5842857142857136,2.354914285714286,1.9842857142857144,3.091428571428571,1.3008,2.1635714285714283,1.9285714285714288,2.782857142857143,2.596342857142857,2.662857142857143,2.4971428571428573,1.8571428571428568,1.0357142857142856,2.862142857142857,1.289285714285714,1.3706285714285715,3.605714285714286,4.15,2.662857142857143
13-2011.00,Accountants and Auditors,2.19,2.6185714285714288,1.837942857142857,2.7678571428571432,2.7207142857142856,2.275,2.2928571428571427,3.273342857142857,1.8728571428571428,1.077942857142857,3.329614285714286,1.0,2.06,1.75,2.765714285714286,2.748571428571428,2.748571428571428,1.837942857142857,1.3008,1.0135714285714286,3.153785714285714,1.25,1.0942857142857143,3.1726,4.17,2.6185714285714288
13-2022.00,Appraisers of Personal and Business Property,1.7857142857142856,2.31,1.51,2.4732142857142856,2.422142857142857,1.9642857142857144,1.9285714285714288,3.4020571428571427,1.5614285714285714,1.0442857142857145,3.6071428571428577,1.0992,1.9085714285714288,1.6171428571428572,2.662857142857143,2.596342857142857,2.645714285714285,1.6665142857142858,1.5892857142857142,1.0336571428571428,2.704685714285714,1.0992,1.0089285714285714,3.666242857142857,4.35,2.354914285714286
13-2023.00,Appraisers and Assessors of Real Estate,1.9085714285714288,2.25,1.5892857142857142,2.2928571428571427,2.25,1.822857142857143,1.822857142857143,2.7728571428571427,1.4821428571428572,1.1071428571428572,3.3563428571428573,1.0885714285714283,1.8125,1.4928571428571429,2.4732142857142856,2.4035714285714285,2.354914285714286,1.5892857142857142,1.6665142857142858,1.0065142857142857,2.8002285714285717,1.0885714285714283,1.0271428571428571,2.9039714285714284,4.43,2.2071428571428573
13-2031.00,Budget Analysts,2.422142857142857,2.596342857142857,2.096342857142857,2.524285714285714,2.4035714285714285,2.748571428571428,2.4732142857142856,3.0232,1.8571428571428568,1.4464285714285716,3.0511,1.0,2.0028571428571427,1.5614285714285714,2.596342857142857,2.571428571428571,2.645714285714285,1.8571428571428568,1.25,1.0089285714285714,2.894114285714286,1.0942857142857143,1.0942857142857143,2.8466714285714287,4.49,2.4971428571428573
13-2041.00,Credit Analysts,1.8571428571428568,2.645714285714285,1.75,2.7678571428571432,2.6950857142857143,2.6185714285714288,2.1357142857142857,3.0260714285714285,1.78,1.51,3.92,1.0,2.354914285714286,1.4928571428571429,2.6950857142857143,2.4971428571428573,2.6950857142857143,1.7734857142857143,1.22,1.0206285714285714,2.5525,1.0885714285714283,1.0,2.791428571428572,4.2,2.36
13-2052.00,Personal Financial Advisors,2.4035714285714285,2.6185714285714288,2.2308,2.8150000000000004,2.645714285714285,2.354914285714286,2.4522285714285714,3.868342857142856,2.19,1.51,3.965028571428571,1.0,2.044642857142857,1.8571428571428568,2.7142857142857144,2.782857142857143,2.7142857142857144,2.023657142857143,1.268571428571429,1.0206285714285714,3.0065142857142857,1.0549142857142857,1.0357142857142856,3.7086857142857146,4.32,2.571428571428571
13-2053.00,Insurance Underwriters,1.9449142857142856,2.524285714285714,1.75,2.3392857142857144,2.524285714285714,1.7734857142857143,2.25,3.4217285714285715,1.75,1.22,3.3372999999999995,1.0,2.023657142857143,1.75,2.3857142857142857,2.4732142857142856,2.748571428571428,1.7385714285714284,1.302857142857143,1.0206285714285714,2.3981000000000003,1.0535714285714286,1.0549142857142857,2.807157142857143,4.07,2.524285714285714
13-2061.00,Financial Examiners,2.645714285714285,3.005714285714286,2.4522285714285714,3.0592,3.005714285714286,2.3857142857142857,2.6950857142857143,3.408657142857143,2.4971428571428573,1.8057142857142856,3.755657142857143,1.0,2.542057142857143,2.3192,2.98,2.894285714285714,3.205357142857143,1.9657142857142855,1.4179428571428572,1.0089285714285714,2.4037428571428574,1.0885714285714283,1.0206285714285714,3.2928571428571427,3.59,2.765714285714286
13-2071.00,Credit Counselors,2.1607142857142856,2.524285714285714,1.8057142857142856,2.4732142857142856,2.4732142857142856,1.9449142857142856,2.1607142857142856,2.9522285714285714,1.7857142857142856,1.1257142857142857,2.4854857142857143,1.0,2.31,1.9449142857142856,2.7142857142857144,2.596342857142857,2.645714285714285,2.096342857142857,1.32,1.0,2.4334857142857143,1.0535714285714286,1.1071428571428572,2.937142857142857,4.04,2.571428571428571
13-2072.00,Loan Officers,2.0028571428571427,2.571428571428571,1.5508,2.524285714285714,2.524285714285714,2.0028571428571427,2.596342857142857,2.8172,1.4017857142857142,1.147857142857143,3.188857142857143,1.0,1.9449142857142856,1.655,2.765714285714286,2.645714285714285,2.7142857142857144,1.7485714285714289,1.1408,1.0,2.5135428571428573,1.077942857142857,1.1106285714285715,2.8816,4.39,2.645714285714285
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",1.8571428571428568,2.5428571428571427,1.4821428571428572,2.7142857142857144,2.7142857142857144,1.9449142857142856,1.9842857142857144,2.745828571428571,1.5357142857142858,1.1071428571428572,2.484342857142857,1.0,2.205357142857143,1.8057142857142856,2.765714285714286,2.765714285714286,2.765714285714286,1.7200000000000002,1.3392000000000002,1.0,2.7449714285714286,1.0664285714285715,1.0357142857142856,2.7470714285714286,4.12,2.4522285714285714
13-2082.00,Tax Preparers,1.8057142857142856,2.2928571428571427,1.542142857142857,2.524285714285714,1.9642857142857144,1.8914285714285717,1.8914285714285717,2.809971428571428,1.2857142857142856,1.1071428571428572,2.985842857142857,1.0,1.9085714285714288,1.7200000000000002,2.7142857142857144,2.7142857142857144,2.645714285714285,1.8571428571428568,1.25,1.0,3.044714285714286,1.0357142857142856,1.0271428571428571,3.8188,3.57,1.8571428571428568
13-2099.01,Financial Quantitative Analysts,2.6950857142857143,3.117142857142857,2.205357142857143,2.954285714285714,2.7678571428571432,3.414285714285714,2.6696428571428568,3.746114285714286,2.2471428571428573,1.268571428571429,4.137142857142857,1.0020571428571428,2.524285714285714,1.8571428571428568,3.057142857142857,3.0357142857142856,3.091428571428572,2.4522285714285714,1.2857142857142856,1.1734857142857142,3.6811428571428566,1.6063428571428573,1.1734857142857142,3.4578571428571423,4.0,2.645714285714285
