O*NET-SOC Code,Title,E-Mail,Written Letters and Memos,Quality Control Analysis ,Evaluating Information to Determine Compliance with Standards ,Documenting/Recording Information ,Processing Information ,Monitoring and Controlling Resources ,Operations Monitoring ,"Monitoring Processes, Materials, or Surroundings ",Monitoring ,"Estimating the Quantifiable Characteristics of Products, Events, or Information ",Number Facility ,Mathematics ,Equipment Maintenance ,Repairing and Maintaining Mechanical Equipment ,Repairing and Maintaining Electronic Equipment ,Repairing ,"Operating Vehicles, Mechanized Devices, or Equipment ",Controlling Machines and Processes ,Operation and Control ,Installation ,Equipment Selection ,"Inspecting Equipment, Structures, or Materials ",Getting Information ,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment ","Organizing, Planning, and Prioritizing Work ",Management of Material Resources ,Management of Financial Resources ,Time Management ,Coordination ,Writing ,Depth Perception ,Far Vision ,Near Vision ,Visual Color Discrimination ,Glare Sensitivity ,Night Vision ,Peripheral Vision ,Sound Localization ,Hearing Sensitivity ,Speech Clarity ,Speech Recognition ,Rate Control ,Response Orientation ,Spatial Orientation ,Staffing Organizational Units ,"Identifying Objects, Actions, and Events ","Judging the Qualities of Objects, Services, or People "
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",5.0,2.64,1.231428571428571,1.5655714285714286,2.060771428571429,1.9758,2.476,1.32,2.439228571428571,2.25,1.932,1.75,1.4691999999999998,1.0,1.156,1.198742857142857,1.0,1.3620571428571429,1.2375,1.1222285714285714,1.0,1.0,1.6741142857142857,3.4624,1.1081571428571428,3.671928571428571,1.6875,1.8057142857142856,2.3392857142857144,2.524285714285714,2.4971428571428573,1.1339285714285714,1.7200000000000002,2.25,1.2857142857142856,1.0020571428571428,1.0042857142857142,1.0135714285714286,1.0042857142857142,1.1339285714285714,2.375,2.337142857142857,1.0089285714285714,1.0042857142857142,1.0336571428571428,2.996857142857143,2.924,2.0108571428571427
11-9081.00,Lodging Managers,4.92,4.32,1.5508,2.185714285714285,2.1662,2.3568,2.1509714285714283,1.4179428571428572,2.2569142857142857,2.4732142857142856,1.3437714285714284,1.6875,1.6665142857142858,1.0407142857142857,1.2709428571428572,1.1722285714285714,1.0407142857142857,1.415285714285714,1.5420571428571428,1.32,1.0,1.0407142857142857,1.6996000000000002,3.089828571428572,1.0992,3.0355000000000003,2.0342857142857143,1.94,2.524285714285714,2.5428571428571427,2.645714285714285,1.3706285714285715,1.8057142857142856,2.1357142857142857,1.3706285714285715,1.0664285714285715,1.0442857142857145,1.077942857142857,1.0664285714285715,1.3785714285714286,2.662857142857143,2.7142857142857144,1.2142857142857144,1.231428571428571,1.2592,3.077371428571429,3.204914285714285,2.0074
11-9111.00,Medical and Health Services Managers,5.0,3.71,1.2592,3.493171428571429,2.9560285714285714,3.5004,3.2500000000000004,1.268571428571429,3.314728571428572,2.765714285714286,2.022142857142857,1.837942857142857,1.75,1.0,1.1014857142857142,1.1085285714285713,1.0,1.1078285714285714,1.4188285714285715,1.0,1.0,1.0,1.5258,3.520514285714286,1.1978,3.6508,2.1635714285714283,2.1635714285714283,2.7142857142857144,2.6950857142857143,2.7142857142857144,1.1785714285714286,1.8057142857142856,2.524285714285714,1.302857142857143,1.0,1.0,1.0,1.0,1.2857142857142856,2.7142857142857144,2.645714285714285,1.0,1.0,1.0,3.2742571428571425,2.9032714285714287,2.7457714285714285
11-9121.00,Natural Sciences Managers,5.0,3.14,1.32,3.0988,3.3870000000000005,3.518857142857143,2.833342857142857,1.3392000000000002,3.6901142857142855,2.765714285714286,2.403657142857143,2.1750857142857143,2.211428571428572,1.0,1.3342857142857143,1.3247,1.0,1.4920571428571427,1.9825714285714289,1.2142857142857144,1.0,1.0042857142857142,2.2514142857142856,3.280771428571428,1.3467714285714285,4.014100000000001,1.75,1.8377714285714288,2.2477714285714288,2.36,3.057142857142857,1.231428571428571,1.8057142857142856,2.524285714285714,1.268571428571429,1.0206285714285714,1.0206285714285714,1.0442857142857145,1.0442857142857145,1.25,2.954285714285714,2.524285714285714,1.0535714285714286,1.0664285714285715,1.077942857142857,2.6157142857142857,3.682257142857143,2.766285714285715
11-9121.01,Clinical Research Coordinators,4.9,4.06,1.12,2.9888,3.279371428571429,2.668685714285714,1.7760285714285715,1.1339285714285714,3.3028571428571425,2.4035714285714285,1.7517999999999998,1.8571428571428568,1.8057142857142856,1.0,1.1654714285714285,1.2194285714285715,1.0,1.0451428571428572,1.3562857142857143,1.0020571428571428,1.0,1.0020571428571428,1.9588857142857143,3.3245714285714283,1.235,3.8371,1.6875,1.4435714285714285,2.2928571428571427,2.6950857142857143,2.7142857142857144,1.0803571428571428,1.8571428571428568,2.354914285714286,1.4179428571428572,1.0,1.0,1.0,1.0,1.25,2.4732142857142856,2.4732142857142856,1.0,1.0,1.0020571428571428,1.0928285714285717,2.7731714285714286,2.093114285714286
11-9121.02,Water Resource Specialists,4.91,3.8,1.822857142857143,3.164285714285714,2.8692571428571427,3.457428571428571,1.865,1.8057142857142856,2.845371428571429,2.205357142857143,2.6575,2.205357142857143,2.205357142857143,1.0,1.1222142857142856,1.1839142857142857,1.0,1.2147142857142856,1.1804142857142856,1.32,1.0,1.0,1.742757142857143,3.824071428571429,2.1714285714285717,3.106942857142857,1.4192,1.4192,2.596342857142857,2.044642857142857,2.7142857142857144,1.25,2.0342857142857143,2.524285714285714,1.6875,1.0,1.0,1.0,1.0,1.268571428571429,2.4522285714285714,2.1635714285714283,1.0,1.0,1.0020571428571428,1.6535714285714285,3.100057142857142,2.194285714285714
11-9131.00,Postmasters and Mail Superintendents,4.88,4.5,1.335714285714286,2.703742857142857,2.477557142857143,2.619485714285714,2.342714285714286,1.4821428571428572,2.6050142857142857,2.422142857142857,1.9696,1.7200000000000002,1.625,1.0,1.1626857142857143,1.1454857142857142,1.0,1.3844285714285711,1.570128571428571,1.1107142857142858,1.0,1.0,1.9208571428571428,3.2339857142857142,1.1984571428571429,3.2275000000000005,1.6875,1.6875,2.662857142857143,2.5,2.205357142857143,1.25,1.6875,2.1677714285714287,1.51,1.0,1.0,1.0,1.0,1.4179428571428572,2.283657142857143,2.337142857142857,1.077942857142857,1.0,1.0,2.763314285714286,2.7384714285714287,2.4472
11-9141.00,"Property, Real Estate, and Community Association Managers",4.95,4.55,1.2857142857142856,2.3668571428571425,2.0495714285714284,2.533214285714285,2.7085714285714286,1.0942857142857143,2.039642857142857,1.9449142857142856,1.601142857142857,1.8571428571428568,1.8571428571428568,1.0,1.1114285714285714,1.162,1.0,1.2121428571428572,1.0825,1.0357142857142856,1.0,1.0020571428571428,1.96,3.2342857142857144,1.06,3.374642857142857,1.7734857142857143,1.8571428571428568,2.0,2.4035714285714285,2.4971428571428573,1.077942857142857,1.7734857142857143,2.071428571428571,1.2036571428571428,1.0,1.0020571428571428,1.0,1.0,1.0885714285714283,2.31,2.31,1.0,1.0,1.0089285714285714,2.435,2.057142857142857,2.189285714285714
11-9151.00,Social and Community Service Managers,5.0,4.1,1.231428571428571,2.6633142857142857,2.756742857142857,2.4859142857142857,1.5,1.36,2.624,2.645714285714285,1.3338571428571426,1.9077714285714285,1.722057142857143,1.0,1.0089571428571429,1.0235714285714286,1.0,1.2174571428571428,1.0676571428571429,1.231428571428571,1.0,1.0,1.4486857142857144,3.2968,1.039928571428571,3.5256000000000003,1.4691999999999998,1.722057142857143,2.645714285714285,2.645714285714285,2.571428571428571,1.1339285714285714,1.7734857142857143,2.096342857142857,1.4179428571428572,1.0,1.0,1.0,1.0,1.2857142857142856,2.748571428571428,2.645714285714285,1.0,1.0,1.0,1.8365714285714287,2.9710571428571426,2.269342857142857
11-9161.00,Emergency Management Directors,4.91,3.71,1.4017857142857142,2.7703,3.1476571428571427,2.878685714285714,3.278785714285714,1.32,2.8798000000000004,2.98,2.265657142857143,1.7734857142857143,1.8571428571428568,1.0,1.3978285714285716,1.4699285714285717,1.0,1.927,1.4921,1.147857142857143,1.0,1.0,2.1933714285714285,3.419928571428572,1.3631714285714285,3.803028571428572,1.7200000000000002,1.6364285714285711,2.524285714285714,3.142857142857143,2.821428571428571,1.268571428571429,1.8571428571428568,2.354914285714286,1.22,1.1071428571428572,1.12,1.0942857142857143,1.0549142857142857,1.1885714285714286,2.894285714285714,2.6950857142857143,1.0549142857142857,1.1339285714285714,1.268571428571429,2.6983,3.0271428571428576,2.5892857142857144
11-9171.00,Funeral Home Managers,4.86,3.82,1.3392000000000002,3.0662857142857143,2.945071428571428,3.3334857142857146,2.276,1.32,2.9595714285714285,2.1492,1.6331285714285713,1.6364285714285711,1.6063428571428573,1.0,1.2574,1.1669142857142858,1.0,2.3316857142857144,2.0353,1.268571428571429,1.0,1.0020571428571428,2.0825142857142858,3.153114285714285,1.135,3.601899999999999,1.6063428571428573,1.6364285714285711,2.354914285714286,2.19,2.096342857142857,1.3785714285714286,1.8057142857142856,2.4035714285714285,1.5357142857142858,1.0664285714285715,1.0942857142857143,1.1408,1.0549142857142857,1.3008,2.31,2.2071428571428573,1.0206285714285714,1.1071428571428572,1.1785714285714286,1.617142857142857,3.0851428571428574,2.7683714285714287
11-9179.01,Fitness and Wellness Coordinators,5.0,2.96,1.3785714285714286,1.9802857142857144,2.056,1.8009142857142857,2.2485,1.1607142857142858,2.0336,2.275,1.5709,1.542142857142857,1.3808,1.0357142857142856,1.2730857142857144,1.1563428571428571,1.0020571428571428,1.1232,1.3593142857142857,1.0549142857142857,1.0,1.1408,2.057142857142857,2.7832857142857144,1.1366142857142858,3.3885714285714283,1.8057142857142856,1.75,2.023657142857143,2.422142857142857,2.2928571428571427,1.25,1.8571428571428568,2.2071428571428573,1.2142857142857144,1.0,1.0,1.0089285714285714,1.0,1.147857142857143,2.375,2.375,1.0357142857142856,1.0206285714285714,1.1257142857142857,2.9008000000000003,1.867657142857143,1.832
11-9179.02,Spa Managers,4.11,3.2,1.4542857142857144,2.9103142857142856,1.8658428571428571,2.5846,2.4235285714285717,1.4628571428571429,3.311114285714286,2.765714285714286,2.1311714285714287,1.8571428571428568,1.7200000000000002,1.0,1.1742,1.0820285714285711,1.0,1.0861714285714286,1.4434857142857145,1.231428571428571,1.0,1.0271428571428571,2.2271714285714284,3.3725000000000005,1.1167857142857145,2.558542857142857,2.0,2.1357142857142857,2.571428571428571,2.7142857142857144,2.096342857142857,1.1885714285714286,1.625,2.125,1.4542857142857144,1.0,1.0,1.0,1.0,1.3008,2.4893714285714283,2.596342857142857,1.077942857142857,1.157142857142857,1.0042857142857142,2.12,3.004342857142857,2.9414285714285717
11-9199.01,Regulatory Affairs Managers,5.0,3.45,1.0135714285714286,4.133257142857143,3.253428571428572,3.594028571428572,1.783442857142857,1.1106285714285715,2.291428571428571,2.542057142857143,1.9571428571428573,1.5165142857142857,1.5165142857142857,1.0,1.0007428571428572,1.0063142857142855,1.0,1.0016714285714283,1.0289714285714286,1.0,1.0,1.0,1.3961428571428574,3.951771428571428,1.0638857142857143,3.389142857142857,1.2857142857142856,1.3392000000000002,2.4035714285714285,2.25,2.912857142857143,1.0357142857142856,1.6875,2.524285714285714,1.231428571428571,1.0,1.0,1.0,1.0,1.16,2.4732142857142856,2.524285714285714,1.0,1.0,1.0,1.9437571428571427,3.468285714285714,2.240028571428572
11-9199.02,Compliance Managers,5.0,3.82,1.3008,3.9459857142857135,3.3869714285714285,3.3095714285714286,1.3501571428571428,1.2142857142857144,2.7932571428571427,2.8150000000000004,2.0329,1.3392000000000002,1.36,1.0,1.090342857142857,1.058971428571429,1.0,1.395857142857143,1.3394285714285714,1.0442857142857145,1.0,1.0020571428571428,1.6958285714285717,3.513828571428571,1.1178571428571429,3.5055571428571435,1.1734857142857142,1.1885714285714286,1.9449142857142856,2.4732142857142856,2.6950857142857143,1.157142857142857,1.822857142857143,2.4035714285714285,1.231428571428571,1.0135714285714286,1.0135714285714286,1.0089285714285714,1.0089285714285714,1.24,2.354914285714286,2.2928571428571427,1.0089285714285714,1.0135714285714286,1.0135714285714286,1.4412142857142858,3.2338857142857145,3.050428571428571
11-9199.08,Loss Prevention Managers,5.0,3.62,1.51,2.9175714285714283,2.951714285714285,2.7766,2.2902142857142858,1.6665142857142858,2.677828571428572,2.645714285714285,1.5624,1.75,1.6875,1.0,1.165,1.279,1.0,1.3356142857142856,1.1496,1.25,1.0,1.0,2.0889714285714285,3.4412,1.3631714285714285,3.3354285714285714,1.4249999999999998,1.3785714285714286,2.596342857142857,2.354914285714286,2.524285714285714,1.25,2.023657142857143,2.7142857142857144,1.5508,1.0,1.0,1.0020571428571428,1.0,1.3785714285714286,2.524285714285714,2.524285714285714,1.0,1.24,1.0042857142857142,1.987742857142857,3.240614285714285,2.5346571428571427
11-9199.09,Wind Energy Operations Managers,4.02,3.61,1.8571428571428568,3.2327714285714286,2.724457142857143,2.6644,2.905514285714286,2.044642857142857,3.4162285714285714,2.6950857142857143,2.4997142857142856,1.8057142857142856,1.9285714285714288,1.36,3.967814285714286,3.3403857142857136,1.302857142857143,2.549428571428572,3.390857142857143,1.5357142857142858,1.0,1.4435714285714285,3.0790428571428574,3.1037714285714286,2.6744714285714286,3.698685714285715,1.837942857142857,1.9722285714285717,2.044642857142857,2.4522285714285714,2.571428571428571,1.3392000000000002,1.8571428571428568,2.571428571428571,1.5677714285714286,1.268571428571429,1.197142857142857,1.1785714285714286,1.1785714285714286,1.3392000000000002,2.7142857142857144,2.607142857142857,1.2142857142857144,1.268571428571429,1.268571428571429,2.853142857142857,3.036914285714286,2.902171428571428
11-9199.10,Wind Energy Development Managers,4.85,3.4,1.4928571428571429,3.154285714285714,2.338857142857143,2.7024,2.655342857142857,1.3008,2.7262000000000004,2.3857142857142857,2.718628571428572,1.8914285714285717,2.0,1.0065142857142857,1.1604571428571429,1.029,1.0065142857142857,1.3073714285714286,1.1179,1.1734857142857142,1.0,1.0135714285714286,2.181714285714286,3.2862,1.2700714285714283,3.693828571428572,2.0,2.06,2.2308,2.4522285714285714,2.596342857142857,1.231428571428571,1.8057142857142856,2.571428571428571,1.3785714285714286,1.0,1.0,1.0042857142857142,1.0042857142857142,1.3008,2.4893714285714283,2.5428571428571427,1.0042857142857142,1.0135714285714286,1.0178571428571428,1.464457142857143,2.9234285714285715,2.9832
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,4.91,3.91,1.7200000000000002,3.34,2.706785714285714,3.0828571428571427,2.6317,1.6063428571428573,2.5107142857142857,2.765714285714286,2.3616,2.096342857142857,2.4522285714285714,1.0,1.0514285714285714,1.0615,1.0,1.3138714285714286,1.1457142857142857,1.25,1.0,1.0135714285714286,1.5832000000000002,3.6728,1.3338571428571429,3.507514285714285,1.837942857142857,2.1357142857142857,2.19,2.765714285714286,2.6950857142857143,1.2857142857142856,2.023657142857143,2.3392857142857144,1.4691999999999998,1.0,1.0,1.0020571428571428,1.0,1.22,2.4732142857142856,2.375,1.0,1.0020571428571428,1.0664285714285715,1.4366,2.8018,2.0777142857142854
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",5.0,3.38,1.0,1.4462857142857142,1.6966857142857144,1.4522,1.524,1.0089285714285714,1.3387285714285715,1.8057142857142856,1.2925714285714285,1.4435714285714285,1.32,1.0,1.0055714285714286,1.0014,1.0,1.0066857142857142,1.0062142857142855,1.0089285714285714,1.0,1.0,1.0349714285714289,3.1862285714285714,1.0169714285714286,3.0513000000000003,1.0535714285714286,1.2036571428571428,2.327857142857143,2.4732142857142856,2.4522285714285714,1.0089285714285714,1.7385714285714284,2.3392857142857144,1.1885714285714286,1.0,1.0,1.0,1.0,1.0992,2.4893714285714283,2.5428571428571427,1.0,1.0,1.0,1.1230142857142855,2.176228571428571,1.782257142857143
13-1021.00,"Buyers and Purchasing Agents, Farm Products",4.95,3.19,1.4249999999999998,2.4623142857142857,2.1729,2.650114285714285,2.4228571428571426,1.3785714285714286,2.218171428571429,1.9449142857142856,2.063028571428571,1.9842857142857144,1.8571428571428568,1.0,1.036857142857143,1.067942857142857,1.0042857142857142,1.1078285714285714,1.384,1.22,1.0,1.0,1.2656,3.117714285714286,1.0802571428571428,2.9363,1.837942857142857,1.7200000000000002,1.9085714285714288,1.9449142857142856,1.9449142857142856,1.2036571428571428,1.8571428571428568,2.2308,1.6063428571428573,1.0,1.0,1.0,1.0,1.2857142857142856,2.216428571428572,2.1492,1.0,1.0020571428571428,1.0020571428571428,1.5464285714285717,2.7931,2.4387142857142856
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",5.0,3.84,1.3125,1.6945714285714286,1.9408285714285716,2.6018285714285714,2.596785714285714,1.1071428571428572,2.4059285714285714,2.211428571428572,1.8407571428571428,2.086428571428572,2.023657142857143,1.0,1.0204285714285717,1.0003,1.0,1.0827857142857142,1.3555714285714284,1.0206285714285714,1.0,1.0,1.466157142857143,2.7158,1.0839142857142856,2.717542857142857,1.837942857142857,2.086428571428572,1.8914285714285717,2.023657142857143,1.9657142857142855,1.0549142857142857,1.75,1.9449142857142856,1.6942857142857144,1.0,1.0,1.0,1.0,1.147857142857143,2.265085714285714,2.2928571428571427,1.0,1.0,1.0,1.3677428571428571,2.564,2.0576428571428576
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",5.0,4.11,1.4435714285714285,3.200357142857143,2.910428571428572,3.1306428571428566,2.1605,1.1428571428571428,2.429142857142857,2.524285714285714,2.1839285714285714,1.9642857142857144,1.8914285714285717,1.0,1.034357142857143,1.051,1.0,1.0719285714285711,1.087,1.0,1.0,1.0,1.648,3.787285714285714,1.3647142857142855,3.5505714285714287,2.125,2.422142857142857,2.125,1.8571428571428568,2.7142857142857144,1.0206285714285714,1.4017857142857142,2.596342857142857,1.32,1.0,1.0,1.0,1.0,1.1071428571428572,2.216428571428572,2.4732142857142856,1.0,1.0,1.0,2.100357142857143,2.8785,2.7943857142857143
13-1031.00,"Claims Adjusters, Examiners, and Investigators",5.0,4.93,1.5785714285714287,2.7670000000000003,3.0660285714285718,2.976,1.7581428571428572,1.157142857142857,2.429942857142857,2.3192,2.085114285714286,1.9285714285714288,1.7734857142857143,1.0,1.0038,1.0048,1.0,1.163042857142857,1.0616571428571429,1.0042857142857142,1.0,1.0065142857142857,1.5585714285714285,3.3292571428571422,1.0325,3.3486714285714285,1.147857142857143,1.3008,1.8571428571428568,2.0028571428571427,2.4522285714285714,1.062857142857143,1.8057142857142856,2.645714285714285,1.28,1.0,1.0,1.0,1.0,1.1734857142857142,2.31,2.2928571428571427,1.0,1.0,1.0336571428571428,1.2579142857142858,3.212285714285714,2.5955714285714286
13-1032.00,"Insurance Appraisers, Auto Damage",5.0,3.91,1.4435714285714285,2.4823000000000004,2.9712,2.7807142857142857,1.910642857142857,1.4435714285714285,2.213142857142857,1.6171428571428572,2.4127,1.625,1.6364285714285711,1.0535714285714286,1.049057142857143,1.526757142857143,1.077942857142857,1.843,1.351,1.2857142857142856,1.0,1.0442857142857145,2.54,3.240228571428572,1.2672,3.021742857142857,1.062857142857143,1.231428571428571,1.9642857142857144,1.7734857142857143,2.2767857142857144,1.394285714285714,1.5165142857142857,2.205357142857143,1.4249999999999998,1.2142857142857144,1.1071428571428572,1.1408,1.077942857142857,1.3571428571428572,2.1142857142857143,2.1607142857142856,1.0535714285714286,1.0535714285714286,1.2208,1.1588857142857143,2.7769142857142857,2.577
13-1041.00,Compliance Officers,3.96,3.66,1.2000000000000002,3.3981285714285714,2.9425428571428576,3.3832857142857145,1.2192142857142856,1.28,2.8826285714285715,2.2308,1.6687714285714286,1.3785714285714286,1.3008,1.0,1.1173,1.1634142857142855,1.0,1.4996285714285713,1.4716714285714287,1.1885714285714286,1.0,1.0,1.7839428571428573,3.5688,1.096,2.683885714285714,1.157142857142857,1.1734857142857142,2.0028571428571427,1.9449142857142856,2.422142857142857,1.25,1.7036571428571428,2.25,1.5508,1.1885714285714286,1.077942857142857,1.1339285714285714,1.077942857142857,1.4285714285714286,2.2071428571428573,2.2928571428571427,1.12,1.12,1.1734857142857142,1.1275285714285714,2.998857142857143,1.8500142857142856
13-1041.01,Environmental Compliance Inspectors,4.95,3.9,2.086428571428572,3.346428571428572,2.8571428571428568,3.0814285714285714,1.2442857142857142,2.1492,2.4850000000000003,2.7207142857142856,1.842857142857143,1.9842857142857144,1.8914285714285717,1.0020571428571428,1.1060714285714286,1.1864285714285714,1.0,1.6685714285714286,1.1311428571428572,1.6063428571428573,1.0,1.0,2.3817857142857144,3.282142857142857,1.217142857142857,2.8,1.0549142857142857,1.0664285714285715,1.8571428571428568,1.8571428571428568,2.6950857142857143,1.5357142857142858,2.205357142857143,2.596342857142857,1.7200000000000002,1.1071428571428572,1.077942857142857,1.0942857142857143,1.157142857142857,1.4821428571428572,2.354914285714286,2.4035714285714285,1.1885714285714286,1.2036571428571428,1.3008,1.3071428571428572,2.512142857142857,1.7125
