O*NET-SOC Code,Title,Thinking Creatively ,Originality ,Category Flexibility ,Flexibility of Closure ,Dynamic Flexibility ,Extent Flexibility 
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",1.6852142857142858,1.6875,1.8571428571428568,1.7385714285714284,1.0,1.4691999999999998
51-9195.05,"Potters, Manufacturing",3.0502857142857143,2.06,1.9449142857142856,1.625,1.0178571428571428,1.7734857142857143
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",1.8824285714285716,1.3785714285714286,1.837942857142857,1.7385714285714284,1.0135714285714286,1.8057142857142856
51-9197.00,Tire Builders,1.7839428571428573,1.2857142857142856,1.51,1.5785714285714287,1.0020571428571428,2.125
51-9198.00,Helpers--Production Workers,1.4199000000000002,1.2036571428571428,1.7385714285714284,1.3785714285714286,1.0206285714285714,1.8914285714285717
53-1041.00,Aircraft Cargo Handling Supervisors,2.0535,1.8057142857142856,1.9085714285714288,2.0028571428571427,1.0942857142857143,1.8914285714285717
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",2.140857142857143,1.6942857142857144,1.8571428571428568,1.6063428571428573,1.0357142857142856,1.4249999999999998
53-1042.01,Recycling Coordinators,2.508457142857143,1.5785714285714287,1.9257142857142855,1.655,1.0,1.0
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,2.316,1.8914285714285717,1.9085714285714288,1.9085714285714288,1.0,1.157142857142857
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",1.6981714285714289,1.8057142857142856,1.9657142857142855,2.765714285714286,1.0,1.5357142857142858
53-2012.00,Commercial Pilots,3.275714285714286,1.8571428571428568,1.9449142857142856,2.3857142857142857,1.0,1.3785714285714286
53-2021.00,Air Traffic Controllers,3.1065714285714283,2.19,2.4971428571428573,3.0892857142857144,1.0,1.0020571428571428
53-2022.00,Airfield Operations Specialists,1.9787857142857144,1.8057142857142856,1.9449142857142856,2.0028571428571427,1.0,1.157142857142857
53-2031.00,Flight Attendants,1.757285714285714,1.5693714285714286,1.8571428571428568,1.7857142857142856,1.0,1.9449142857142856
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",2.1568,1.3808,1.8571428571428568,1.8571428571428568,1.0,1.8057142857142856
53-3031.00,Driver/Sales Workers,1.609085714285714,1.394285714285714,1.8571428571428568,1.5300000000000002,1.0,1.6171428571428572
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,1.5576857142857143,1.22,1.8571428571428568,1.7857142857142856,1.0942857142857143,1.6875
53-3033.00,Light Truck Drivers,1.5086285714285714,1.3008,1.7036571428571428,1.4179428571428572,1.0206285714285714,1.8571428571428568
53-3051.00,"Bus Drivers, School",1.6726,1.4017857142857142,1.5357142857142858,1.655,1.0336571428571428,1.28
53-3052.00,"Bus Drivers, Transit and Intercity",1.5639142857142856,1.25,1.4285714285714286,1.604285714285714,1.0020571428571428,1.4285714285714286
53-3053.00,Shuttle Drivers and Chauffeurs,1.6535714285714287,1.5357142857142858,1.6364285714285711,1.6875,1.0089285714285714,1.5614285714285714
53-4011.00,Locomotive Engineers,1.7435999999999998,1.2857142857142856,1.6875,2.31,1.0,1.3785714285714286
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2.131342857142857,1.2857142857142856,1.7734857142857143,1.9449142857142856,1.0020571428571428,1.837942857142857
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",1.5691000000000002,1.5357142857142858,1.7036571428571428,1.9085714285714288,1.0271428571428571,1.837942857142857
53-4031.00,Railroad Conductors and Yardmasters,1.3231428571428572,1.6364285714285711,1.9449142857142856,1.8571428571428568,1.0,1.5892857142857142
53-4041.00,Subway and Streetcar Operators,1.2873714285714286,1.268571428571429,1.8571428571428568,2.071428571428572,1.0,1.3125
53-5011.00,Sailors and Marine Oilers,2.326714285714286,1.4435714285714285,1.8571428571428568,2.2471428571428573,1.0042857142857142,2.023657142857143
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",2.2246428571428574,1.655,2.0028571428571427,2.1492,1.1071428571428572,1.822857142857143
53-5022.00,Motorboat Operators,1.5232,1.5785714285714287,1.7734857142857143,2.023657142857143,1.0,1.6171428571428572
53-5031.00,Ship Engineers,2.1385428571428573,1.8571428571428568,1.9449142857142856,1.9449142857142856,1.0271428571428571,1.9657142857142855
53-6011.00,Bridge and Lock Tenders,1.18,1.3785714285714286,1.7734857142857143,1.6875,1.0,1.32
53-6021.00,Parking Attendants,1.266657142857143,1.25,1.5614285714285714,1.75,1.0020571428571428,1.7036571428571428
53-6031.00,Automotive and Watercraft Service Attendants,1.9106,1.3008,1.595,1.595,1.0,2.023657142857143
53-6041.00,Traffic Technicians,1.9946857142857144,1.8571428571428568,1.9842857142857144,1.9449142857142856,1.0,1.0992
53-6051.00,Transportation Inspectors,1.9304285714285716,1.6364285714285711,2.086428571428572,2.086428571428572,1.0,1.3785714285714286
53-6051.01,Aviation Inspectors,3.0178857142857143,1.7734857142857143,2.044642857142857,2.044642857142857,1.0,1.4249999999999998
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",1.3332285714285712,1.2857142857142856,1.7734857142857143,1.9085714285714288,1.0,1.837942857142857
53-6061.00,Passenger Attendants,1.2907857142857142,1.3785714285714286,1.7734857142857143,1.625,1.0,1.3392000000000002
53-7011.00,Conveyor Operators and Tenders,1.9193,1.3392000000000002,1.8057142857142856,1.872228571428572,1.0089285714285714,1.5914285714285714
53-7021.00,Crane and Tower Operators,1.9733714285714283,1.4179428571428572,1.625,1.7036571428571428,1.0,1.7036571428571428
53-7031.00,Dredge Operators,1.4395714285714285,1.25,1.5207142857142857,1.8057142857142856,1.0042857142857142,1.3008
53-7041.00,Hoist and Winch Operators,1.5874857142857142,1.4564285714285714,1.7514285714285711,1.625,1.0024142857142857,2.065
53-7051.00,Industrial Truck and Tractor Operators,1.7972285714285716,1.2036571428571428,1.4691999999999998,1.5508,1.077942857142857,1.837942857142857
53-7061.00,Cleaners of Vehicles and Equipment,1.8262,1.0664285714285715,1.4435714285714285,1.3125,1.0549142857142857,2.0028571428571427
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",1.4284571428571429,1.2857142857142856,1.7385714285714284,1.3392000000000002,1.16,2.1357142857142857
53-7062.04,Recycling and Reclamation Workers,1.529828571428571,1.268571428571429,1.9642857142857144,1.8328571428571427,1.0206285714285714,1.6665142857142858
53-7063.00,Machine Feeders and Offbearers,1.239842857142857,1.25,1.7734857142857143,1.7734857142857143,1.0135714285714286,1.5892857142857142
53-7064.00,"Packers and Packagers, Hand",1.6574,1.0549142857142857,1.4179428571428572,1.32,1.0357142857142856,1.7200000000000002
53-7065.00,Stockers and Order Fillers,1.5645714285714285,1.3785714285714286,1.7734857142857143,1.4017857142857142,1.077942857142857,2.023657142857143
53-7071.00,Gas Compressor and Gas Pumping Station Operators,2.066057142857143,1.4542857142857144,1.8571428571428568,1.9085714285714288,1.0,1.4435714285714285
53-7072.00,"Pump Operators, Except Wellhead Pumpers",2.3737000000000004,1.32,1.8914285714285717,1.9085714285714288,1.0,1.8914285714285717
53-7073.00,Wellhead Pumpers,2.176685714285714,1.28,1.8057142857142856,1.4435714285714285,1.0664285714285715,1.6685714285714286
53-7081.00,Refuse and Recyclable Material Collectors,1.0798,1.0714285714285714,1.595,1.394285714285714,1.0,1.822857142857143
53-7121.00,"Tank Car, Truck, and Ship Loaders",2.3036571428571437,1.4179428571428572,1.7734857142857143,1.8571428571428568,1.0271428571428571,2.1357142857142857
