O*NET-SOC Code,Title,Importance of Repeating Same Tasks,Spend Time Making Repetitive Motions,Pace Determined by Speed of Equipment,Degree of Automation,Memorization ,Time Sharing ,Perceptual Speed ,Speed of Closure ,Speed of Limb Movement ,Wrist-Finger Speed ,Reaction Time ,Scheduling Work and Activities ,Performing Administrative Activities ,Importance of Being Exact or Accurate,Selective Attention ,Auditory Attention ,Problem Sensitivity ,Information Ordering 
13-2099.04,"Fraud Examiners, Investigators and Analysts",3.76,2.96,1.36,2.44,1.6063428571428573,1.7200000000000002,1.5300000000000002,1.595,1.0,1.0357142857142856,1.0,2.644342857142857,2.28,4.6,1.9449142857142856,1.32,2.782857142857143,2.2928571428571427
15-1211.00,Computer Systems Analysts,4.03,3.6,1.31,2.71,1.5892857142857142,1.4906285714285716,1.8571428571428568,1.9285714285714288,1.0,1.077942857142857,1.0089285714285714,1.718457142857143,1.4494285714285715,4.52,1.8057142857142856,1.2857142857142856,2.6950857142857143,2.7142857142857144
15-1211.01,Health Informatics Specialists,3.48,2.7,1.35,2.2,1.5892857142857142,1.51,1.8571428571428568,1.6063428571428573,1.0,1.0803571428571428,1.0,2.6448,2.2793142857142854,4.35,1.8571428571428568,1.2857142857142856,2.7142857142857144,2.571428571428571
15-1212.00,Information Security Analysts,3.33,2.81,1.25,2.03,1.4910714285714284,1.7200000000000002,1.8571428571428568,1.8057142857142856,1.0,1.0206285714285714,1.0,1.7498,2.138242857142857,4.07,1.9449142857142856,1.1607142857142858,2.765714285714286,2.596342857142857
15-1221.00,Computer and Information Research Scientists,2.22,2.45,1.63,2.32,1.7734857142857143,1.4542857142857144,1.8571428571428568,1.8057142857142856,1.0,1.1257142857142857,1.0,2.3464,1.4314285714285713,3.96,1.8057142857142856,1.197142857142857,2.748571428571428,2.6696428571428568
15-1231.00,Computer Network Support Specialists,3.71,3.33,1.75,2.28,1.5892857142857142,1.4017857142857142,1.5785714285714287,1.6063428571428573,1.0,1.0271428571428571,1.0,2.1615714285714285,1.6110142857142855,4.45,1.9449142857142856,1.4249999999999998,2.44,2.3392857142857144
15-1232.00,Computer User Support Specialists,3.5,4.05,1.32,2.06,1.6063428571428573,1.625,1.8571428571428568,1.542142857142857,1.0,1.32,1.0549142857142857,2.165714285714285,2.0486,4.04,1.822857142857143,1.22,2.354914285714286,2.354914285714286
15-1241.00,Computer Network Architects,3.25,2.75,1.7,2.45,1.6364285714285711,1.5508,1.8571428571428568,1.5892857142857142,1.0,1.231428571428571,1.0089285714285714,2.4678857142857145,2.010357142857143,4.1,1.8571428571428568,1.268571428571429,2.662857142857143,2.765714285714286
15-1241.01,Telecommunications Engineering Specialists,2.86,1.9,1.33,2.24,1.4,1.5357142857142858,1.8571428571428568,1.4464285714285716,1.0,1.0271428571428571,1.0020571428571428,2.855714285714286,2.0535,4.1,1.8571428571428568,1.4821428571428572,2.4522285714285714,2.275
15-1242.00,Database Administrators,3.39,3.89,1.2,2.63,1.5614285714285714,1.3571428571428572,1.8571428571428568,1.8057142857142856,1.0,1.0357142857142856,1.0020571428571428,2.551,1.4096714285714285,4.34,1.8571428571428568,1.22,2.596342857142857,2.6950857142857143
15-1243.00,Database Architects,3.48,2.33,1.33,2.67,1.51,1.302857142857143,1.9085714285714288,1.7200000000000002,1.0,1.1885714285714286,1.0,2.112857142857143,1.6230714285714285,4.19,1.9642857142857144,1.1785714285714286,2.524285714285714,2.6185714285714288
15-1243.01,Data Warehousing Specialists,3.39,3.09,1.0,2.39,1.4464285714285716,1.22,1.6665142857142858,1.5357142857142858,1.0020571428571428,1.1734857142857142,1.0,1.9571428571428573,1.6601142857142857,4.43,1.8571428571428568,1.1339285714285714,2.19,2.645714285714285
15-1244.00,Network and Computer Systems Administrators,3.3,3.13,1.32,2.58,1.6875,1.5207142857142857,1.8571428571428568,1.6665142857142858,1.0,1.335714285714286,1.1785714285714286,2.2064000000000004,1.402114285714286,4.0,2.06,1.3785714285714286,2.7142857142857144,2.645714285714285
15-1251.00,Computer Programmers,3.15,3.28,1.13,2.29,1.3785714285714286,1.3785714285714286,1.7734857142857143,1.302857142857143,1.0,1.0336571428571428,1.0,1.5969285714285717,1.3193714285714286,4.22,1.9449142857142856,1.2142857142857144,2.4732142857142856,2.571428571428571
15-1252.00,Software Developers,3.23,2.79,1.33,2.24,1.3785714285714286,1.268571428571429,1.6364285714285711,1.51,1.0,1.1607142857142858,1.0,2.249485714285714,1.3337714285714286,4.26,1.872228571428572,1.147857142857143,2.524285714285714,2.4522285714285714
15-1253.00,Software Quality Assurance Analysts and Testers,3.66,3.26,1.61,2.88,1.4017857142857142,1.625,1.9449142857142856,1.4464285714285716,1.0,1.1257142857142857,1.0,2.3068714285714287,1.5729714285714285,4.44,1.8571428571428568,1.2857142857142856,2.765714285714286,2.571428571428571
15-1254.00,Web Developers,4.17,4.04,1.04,2.0,1.51,1.22,1.8914285714285717,1.837942857142857,1.0,1.1428571428571428,1.0,2.479514285714286,1.6771428571428573,4.25,1.9842857142857144,1.22,2.4035714285714285,2.3392857142857144
15-1255.01,Video Game Designers,3.4,4.05,1.1,1.79,1.6364285714285711,1.6063428571428573,1.822857142857143,1.7200000000000002,1.0,1.0442857142857145,1.0,1.85,1.392857142857143,3.16,2.275,1.16,2.524285714285714,2.596342857142857
15-1299.01,Web Administrators,3.55,3.2,1.35,2.7,1.6942857142857144,1.335714285714286,1.7200000000000002,1.7734857142857143,1.0,1.0206285714285714,1.0,2.039642857142857,2.3504285714285715,4.05,1.8057142857142856,1.147857142857143,2.645714285714285,2.275
15-1299.02,Geographic Information Systems Technologists and Technicians,3.98,3.73,1.58,2.9,1.4435714285714285,1.4542857142857144,1.625,1.5165142857142857,1.0,1.2592,1.0,2.337285714285714,1.6364285714285716,4.68,1.9257142857142855,1.231428571428571,2.25,2.354914285714286
15-1299.03,Document Management Specialists,3.37,2.2,1.89,3.0,1.51,1.6063428571428573,1.7385714285714284,1.655,1.0,1.0042857142857142,1.0,2.3754285714285714,2.6635714285714283,4.05,1.8571428571428568,1.1734857142857142,2.422142857142857,2.524285714285714
15-1299.05,Information Security Engineers,3.0,2.78,1.5,3.11,1.7200000000000002,1.4542857142857144,1.9842857142857144,1.4691999999999998,1.0,1.25,1.0135714285714286,1.9527142857142856,1.797914285714286,4.37,2.044642857142857,1.1885714285714286,2.4035714285714285,2.524285714285714
15-1299.08,Computer Systems Engineers/Architects,3.7,3.27,1.55,2.71,1.7734857142857143,1.3392000000000002,1.8571428571428568,1.7200000000000002,1.0,1.0549142857142857,1.0206285714285714,2.0045,1.8229857142857144,4.18,1.8571428571428568,1.268571428571429,2.765714285714286,2.645714285714285
15-1299.09,Information Technology Project Managers,3.52,2.24,1.86,2.14,1.5892857142857142,1.32,1.6875,1.6665142857142858,1.0,1.0020571428571428,1.0,3.932500000000001,2.696,3.95,1.7734857142857143,1.3008,2.645714285714285,2.596342857142857
15-2011.00,Actuaries,3.22,2.15,1.11,2.26,1.5357142857142858,1.4542857142857144,1.7200000000000002,1.6063428571428573,1.0,1.0357142857142856,1.0,1.9282,1.4360714285714284,4.43,2.086428571428572,1.231428571428571,2.6950857142857143,2.645714285714285
15-2021.00,Mathematicians,2.1,2.0,1.3,1.74,1.7734857142857143,1.1885714285714286,1.7734857142857143,1.9077714285714285,1.0,1.0089285714285714,1.0,1.9910714285714288,1.5775714285714284,4.3,1.9085714285714288,1.0664285714285715,2.524285714285714,3.0077714285714285
15-2031.00,Operations Research Analysts,2.1,1.65,1.33,2.29,1.7385714285714284,1.2857142857142856,1.625,1.5357142857142858,1.0,1.0206285714285714,1.0,2.916357142857142,1.4570285714285716,4.24,1.8571428571428568,1.0803571428571428,2.765714285714286,2.6950857142857143
15-2041.00,Statisticians,2.9,2.56,1.0,2.1,1.6875,1.2857142857142856,1.7734857142857143,1.7734857142857143,1.0,1.0664285714285715,1.0,1.7285,1.5914285714285714,4.52,1.8057142857142856,1.1257142857142857,2.125,2.571428571428571
15-2041.01,Biostatisticians,2.71,2.42,1.33,1.92,1.7734857142857143,1.22,1.7734857142857143,1.8571428571428568,1.0,1.0271428571428571,1.0,2.1286,1.4349142857142858,4.33,1.7734857142857143,1.0664285714285715,2.645714285714285,2.748571428571428
15-2051.01,Business Intelligence Analysts,2.91,2.82,1.0,2.5,1.3214285714285714,1.3392000000000002,1.5892857142857142,1.7200000000000002,1.0,1.0549142857142857,1.0,1.897642857142857,1.604285714285714,4.41,1.75,1.0664285714285715,2.125,2.4971428571428573
15-2051.02,Clinical Data Managers,3.8,2.9,1.15,2.5,1.6063428571428573,1.3125,1.8057142857142856,1.6364285714285711,1.0,1.0942857142857143,1.0,2.7095,1.7842857142857145,4.45,1.8571428571428568,1.1106285714285715,2.596342857142857,2.782857142857143
15-2099.01,Bioinformatics Technicians,3.13,2.92,1.11,2.94,1.7734857142857143,1.6875,1.9285714285714288,1.7200000000000002,1.0,1.0135714285714286,1.0,1.6837999999999995,1.4200000000000002,4.26,2.1607142857142856,1.1885714285714286,2.3192,2.354914285714286
17-1011.00,"Architects, Except Landscape and Naval",3.1,3.1,1.16,2.05,1.7734857142857143,1.6875,2.0028571428571427,1.8914285714285717,1.0,1.0442857142857145,1.0,3.135,2.1342,3.95,1.9449142857142856,1.3008,2.98,2.7142857142857144
17-1012.00,Landscape Architects,2.3,2.1,1.1,2.05,1.4928571428571429,1.6875,1.4928571428571429,1.3392000000000002,1.0,1.0549142857142857,1.0,2.4000000000000004,1.872142857142857,3.95,1.8057142857142856,1.2142857142857144,2.645714285714285,2.3392857142857144
17-1021.00,Cartographers and Photogrammetrists,3.51,3.5,1.0,2.68,1.6171428571428572,1.6063428571428573,1.8571428571428568,1.7200000000000002,1.0,1.0336571428571428,1.0020571428571428,2.550442857142857,1.7960857142857145,4.87,1.822857142857143,1.3571428571428572,2.023657142857143,2.125
17-1022.00,Surveyors,3.75,2.8,1.8,2.35,1.6364285714285711,1.6875,1.9449142857142856,1.8914285714285717,1.0664285714285715,1.2857142857142856,1.3008,3.16,2.320428571428572,4.79,1.8571428571428568,1.2857142857142856,2.265085714285714,2.4971428571428573
17-1022.01,Geodetic Surveyors,3.2,2.31,1.67,2.8,1.8571428571428568,1.655,1.8914285714285717,1.8914285714285717,1.0089285714285714,1.1071428571428572,1.25,2.5732,1.9342857142857144,4.85,1.8571428571428568,1.22,2.4285714285714284,2.7142857142857144
17-2011.00,Aerospace Engineers,2.34,2.06,1.31,1.55,1.6063428571428573,1.6875,1.8914285714285717,1.655,1.0,1.0089285714285714,1.0,2.3039,1.495957142857143,4.0,1.8914285714285717,1.655,2.765714285714286,2.7142857142857144
17-2021.00,Agricultural Engineers,2.75,2.0,2.05,1.95,1.4464285714285716,1.7734857142857143,1.8057142857142856,1.4249999999999998,1.0,1.0357142857142856,1.2857142857142856,3.2875,1.95,4.15,1.8571428571428568,1.6063428571428573,2.748571428571428,2.6696428571428568
17-2031.00,Bioengineers and Biomedical Engineers,2.43,2.26,1.74,2.35,1.6875,1.5207142857142857,1.8571428571428568,1.6875,1.0,1.1071428571428572,1.0135714285714286,2.4852142857142856,1.9282,4.35,1.9449142857142856,1.32,3.0357142857142856,2.6950857142857143
17-2041.00,Chemical Engineers,2.48,1.86,1.3,2.35,1.6364285714285711,1.4542857142857144,2.096342857142857,1.8571428571428568,1.0,1.0942857142857143,1.0803571428571428,2.3485714285714288,1.4148714285714286,4.04,1.9285714285714288,1.6063428571428573,2.98,2.877142857142857
17-2051.00,Civil Engineers,3.19,2.3,1.14,2.33,1.6665142857142858,1.6364285714285711,2.4035714285714285,1.9722285714285717,1.0,1.0271428571428571,1.0,3.2395714285714283,1.744,4.38,1.8914285714285717,1.6063428571428573,3.0357142857142856,2.645714285714285
17-2051.01,Transportation Engineers,2.77,2.41,1.36,2.23,1.6875,1.4821428571428572,1.8571428571428568,1.78,1.0,1.0942857142857143,1.0,3.1830000000000003,1.8477,4.27,1.8571428571428568,1.3392000000000002,2.98,2.748571428571428
17-2051.02,Water/Wastewater Engineers,2.39,2.23,1.3,1.87,1.5677714285714286,1.7734857142857143,1.8057142857142856,1.75,1.0,1.0042857142857142,1.0,3.0336,1.9428571428571428,3.86,1.9449142857142856,1.32,2.8020571428571426,2.7142857142857144
17-2061.00,Computer Hardware Engineers,3.11,2.38,1.32,2.71,1.7200000000000002,1.3008,1.8057142857142856,1.36,1.0,1.0535714285714286,1.0,2.5168,1.682,4.41,1.8057142857142856,1.2857142857142856,2.645714285714285,2.765714285714286
17-2071.00,Electrical Engineers,3.78,2.71,2.33,2.18,1.655,1.7734857142857143,1.9449142857142856,1.3392000000000002,1.0,1.077942857142857,1.0020571428571428,3.8282,1.8410857142857144,4.54,1.9449142857142856,1.3392000000000002,2.877142857142857,2.748571428571428
17-2072.00,"Electronics Engineers, Except Computer",2.51,1.67,1.41,1.33,1.7200000000000002,1.625,1.8571428571428568,1.8571428571428568,1.0,1.25,1.1607142857142858,2.066,1.4717714285714285,4.15,1.8057142857142856,1.22,2.6950857142857143,2.765714285714286
17-2072.01,Radio Frequency Identification Device Specialists,3.14,2.33,1.61,1.97,1.3392000000000002,1.3785714285714286,1.4928571428571429,1.3392000000000002,1.0020571428571428,1.231428571428571,1.1071428571428572,2.6205,2.091942857142857,4.32,1.7734857142857143,1.3392000000000002,2.5,2.4732142857142856
17-2081.00,Environmental Engineers,2.75,1.95,1.47,2.11,1.8571428571428568,1.625,1.8571428571428568,1.8057142857142856,1.0,1.0942857142857143,1.0,2.991142857142857,1.9453714285714283,4.05,1.8571428571428568,1.147857142857143,2.821428571428571,2.542057142857143
17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2.85,2.11,1.69,1.97,1.4928571428571429,1.655,1.9285714285714288,1.75,1.0042857142857142,1.2036571428571428,1.1885714285714286,2.4666571428571427,2.252957142857143,4.27,2.1492,1.5357142857142858,2.5428571428571427,2.19
17-2111.02,Fire-Prevention and Protection Engineers,2.35,1.62,1.16,1.77,1.5785714285714287,1.4542857142857144,1.9085714285714288,1.9285714285714288,1.0,1.1106285714285715,1.0,2.853485714285714,2.0450285714285714,3.85,1.7734857142857143,1.4691999999999998,3.1149142857142853,2.645714285714285
17-2112.00,Industrial Engineers,3.17,1.87,1.74,2.16,1.36,1.6875,1.6875,1.3392000000000002,1.0,1.1071428571428572,1.268571428571429,1.9555,1.9161142857142852,4.25,2.02,1.6364285714285711,2.645714285714285,2.4971428571428573
17-2112.01,Human Factors Engineers and Ergonomists,2.7,2.15,1.35,1.74,1.75,1.3785714285714286,1.8571428571428568,1.8571428571428568,1.0,1.0549142857142857,1.0,2.1142857142857143,2.0442857142857145,3.74,1.7734857142857143,1.28,2.6950857142857143,2.748571428571428
17-2112.02,Validation Engineers,3.6,2.0,1.7,1.89,1.3392000000000002,1.7200000000000002,1.822857142857143,1.4249999999999998,1.0,1.197142857142857,1.0803571428571428,2.213214285714286,1.891,4.65,1.8571428571428568,1.3785714285714286,2.765714285714286,2.571428571428571
17-2112.03,Manufacturing Engineers,2.54,2.19,2.19,2.56,1.78,1.5357142857142858,2.1357142857142857,2.0342857142857143,1.0042857142857142,1.32,1.4,2.1917142857142857,1.9156,4.2,2.1357142857142857,1.8057142857142856,2.877142857142857,2.6950857142857143
17-2121.00,Marine Engineers and Naval Architects,3.33,2.61,1.72,1.89,1.6875,1.6875,1.7857142857142856,1.9449142857142856,1.0020571428571428,1.4435714285714285,1.4435714285714285,2.700228571428571,1.8832,4.33,2.0028571428571427,1.5508,2.98,2.98
17-2131.00,Materials Engineers,2.19,1.86,1.86,2.28,1.36,1.3785714285714286,2.0028571428571427,1.6364285714285711,1.0,1.197142857142857,1.268571428571429,2.5942857142857143,2.128571428571429,4.1,1.9085714285714288,1.3392000000000002,2.748571428571428,2.524285714285714
17-2141.00,Mechanical Engineers,3.05,2.37,1.73,2.01,1.8571428571428568,1.6364285714285711,1.9285714285714288,1.7734857142857143,1.0,1.0942857142857143,1.1885714285714286,2.176685714285714,1.4691999999999998,4.3,1.9285714285714288,1.5357142857142858,2.765714285714286,2.748571428571428
17-2141.01,Fuel Cell Engineers,2.05,1.73,1.95,2.27,1.7734857142857143,1.6875,2.0342857142857143,1.8571428571428568,1.0,1.157142857142857,1.0442857142857145,2.401942857142857,1.7144,3.95,2.105,1.3392000000000002,2.821428571428571,2.571428571428571
17-2141.02,Automotive Engineers,2.67,1.71,1.67,2.24,1.6063428571428573,1.467857142857143,1.7734857142857143,1.75,1.0357142857142856,1.0442857142857145,1.231428571428571,2.7990000000000004,1.8020571428571428,4.43,1.8571428571428568,1.3392000000000002,2.821428571428571,2.7678571428571432
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",3.47,2.29,1.69,1.79,1.6875,1.51,1.9842857142857144,1.9657142857142855,1.0,1.0942857142857143,1.231428571428571,2.637657142857143,2.1429142857142853,4.08,2.19,1.3008,2.928571428571429,2.765714285714286
17-2161.00,Nuclear Engineers,3.21,2.24,1.25,1.7,1.6364285714285711,1.7200000000000002,2.125,1.8057142857142856,1.0,1.0271428571428571,1.0803571428571428,2.312,1.6618857142857144,4.67,1.9449142857142856,1.4542857142857144,3.4564285714285714,2.765714285714286
17-2171.00,Petroleum Engineers,2.87,2.01,1.53,1.94,1.4628571428571429,1.7734857142857143,1.8571428571428568,1.75,1.0,1.0042857142857142,1.0042857142857142,2.614514285714286,1.8467714285714285,3.82,1.9085714285714288,1.2857142857142856,2.7142857142857144,2.571428571428571
17-2199.03,"Energy Engineers, Except Wind and Solar",2.73,1.86,1.27,2.05,1.5357142857142858,1.6875,1.8057142857142856,1.625,1.0,1.0020571428571428,1.0,2.716,1.91,3.95,2.0028571428571427,1.3571428571428572,2.8363428571428573,2.7142857142857144
17-2199.05,Mechatronics Engineers,3.22,1.72,1.86,1.83,1.7734857142857143,1.7385714285714284,1.7200000000000002,1.7734857142857143,1.0,1.1408,1.1339285714285714,2.4658285714285717,1.6278857142857144,4.53,1.9449142857142856,1.7200000000000002,2.6950857142857143,2.6185714285714288
17-2199.06,Microsystems Engineers,2.93,2.47,1.41,1.93,1.8728571428571428,1.9285714285714288,2.086428571428572,1.8057142857142856,1.0,1.2142857142857144,1.12,2.088814285714286,1.3517714285714286,4.19,2.2071428571428573,1.4928571428571429,2.6696428571428568,2.542057142857143
17-2199.07,Photonics Engineers,2.39,1.87,1.55,2.26,1.6875,1.4017857142857142,1.8914285714285717,1.8057142857142856,1.0,1.0803571428571428,1.1071428571428572,2.343857142857143,1.3858142857142857,4.39,1.8057142857142856,1.2036571428571428,2.6185714285714288,2.877142857142857
17-2199.08,Robotics Engineers,2.6,2.0,2.53,2.7,1.8571428571428568,1.822857142857143,2.275,1.9077714285714285,1.0271428571428571,1.268571428571429,1.6942857142857144,2.8837,1.6990142857142856,4.53,1.9449142857142856,1.5614285714285714,3.005714285714286,2.928571428571429
17-2199.09,Nanosystems Engineers,2.7,1.76,1.95,2.33,1.8057142857142856,1.36,1.8057142857142856,1.75,1.0,1.2857142857142856,1.2000000000000002,2.4016,1.9117857142857144,4.52,2.044642857142857,1.3392000000000002,2.7207142857142856,2.748571428571428
17-2199.10,Wind Energy Engineers,2.62,1.99,1.23,1.8,1.5614285714285714,1.28,1.7200000000000002,1.5357142857142858,1.0020571428571428,1.0664285714285715,1.077942857142857,2.316342857142857,1.7558571428571428,4.15,1.6063428571428573,1.1885714285714286,2.275,2.1357142857142857
17-2199.11,Solar Energy Systems Engineers,2.46,2.32,1.29,2.0,1.5892857142857142,1.7200000000000002,1.8057142857142856,1.6364285714285711,1.0,1.12,1.0357142857142856,2.5877714285714286,1.8346,3.89,1.8571428571428568,1.4017857142857142,2.821428571428571,2.542057142857143
17-3011.00,Architectural and Civil Drafters,3.59,3.41,1.28,2.48,1.5614285714285714,1.4691999999999998,1.5508,1.78,1.0135714285714286,1.3392000000000002,1.0135714285714286,1.997657142857143,1.5800285714285711,4.63,1.9842857142857144,1.3571428571428572,2.023657142857143,2.19
17-3012.00,Electrical and Electronics Drafters,3.33,3.17,1.69,2.49,1.6063428571428573,1.4691999999999998,1.7734857142857143,1.7734857142857143,1.0020571428571428,1.3125,1.0065142857142857,2.155428571428572,1.552,4.44,1.7734857142857143,1.335714285714286,2.1492,2.2308
