O*NET-SOC Code,Title,Active Learning Combined,Active Listening Combined,Assisting and Caring for Others Combined,Auditory Attention Combined,Category Flexibility Combined,Complex Problem Solving Combined,Controlling Machines and Processes Combined,Coordinating the Work and Activities of Others Combined,Coordination Combined,Critical Thinking Combined,Deductive Reasoning Combined,"Determine Tasks, Priorities and Goals",Developing Objectives and Strategies Combined,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Dynamic Flexibility Combined,Equipment Maintenance Combined,Equipment Selection Combined,Establishing and Maintaining Interpersonal Relationships Combined,Explosive Strength Combined,Extent Flexibility Combined,Flexibility of Closure Combined,Fluency of Ideas Combined,Glare Sensitivity Combined,"Guiding, Directing, and Motivating Subordinates Combined","Identifying Objects, Actions, and Events Combined",In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Inductive Reasoning Combined,"Inspecting Equipment, Structures, or Materials Combined",Installation Combined,"Judging the Qualities of Objects, Services, or People Combined",Judgment and Decision Making Combined,Learning Strategies Combined,Level of Competition,Making Decisions and Solving Problems Combined,Management of Financial Resources Combined,Management of Material Resources Combined,Management of Personnel Resources Combined,Mathematical Reasoning Combined,Mathematics Combined,Memorization Combined,Monitoring Combined,"Monitoring Processes, Materials, or Surroundings Combined",Monitoring and Controlling Resources Combined,Night Vision Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Operation and Control Combined,Operations Analysis Combined,Operations Monitoring Combined,Oral Comprehension Combined,Oral Expression Combined,"Organizing, Planning, and Prioritizing Work Combined",Performing Administrative Activities Combined,Performing General Physical Activities Combined,Physical Proximity,Problem Sensitivity Combined,Providing Consultation and Advice to Others Combined,Quality Control Analysis Combined,Rate Control Combined,Reading Comprehension Combined,Repairing Combined,Repairing and Maintaining Electronic Equipment Combined,Repairing and Maintaining Mechanical Equipment Combined,Response Orientation Combined,Scheduling Work and Activities Combined,Science Combined,Selective Attention Combined,Selling or Influencing Others Combined,Sound Localization Combined,Speaking Combined,Speech Clarity Combined,Speech Recognition Combined,Speed of Closure Combined,Speed of Limb Movement Combined,Spend Time Keeping or Regaining Balance,Staffing Organizational Units Combined,Systems Analysis Combined,Systems Evaluation Combined,Telephone Conversations,Time Management Combined,Time Sharing Combined,Troubleshooting Combined,Updating and Using Relevant Knowledge Combined,Visual Color Discrimination Combined,Work Outcomes and Results of Other Workers,Wrist-Finger Speed Combined,Written Comprehension Combined,Written Expression Combined,Written Letters and Memos
19-3094.00,Political Scientists,2.8363428571428573,3.0592,1.4975714285714286,1.1885714285714286,2.023657142857143,2.4035714285714285,1.0630857142857142,1.9378285714285712,1.8571428571428568,3.0357142857142856,2.571428571428571,4.81,2.486542857142857,1.000457142857143,1.0,1.0,1.0,2.6884,1.0,1.0,1.7734857142857143,2.1357142857142857,1.0,1.988342857142857,3.956799999999999,1.0,4.68,1.38,2.765714285714286,1.060342857142857,1.0,3.353828571428571,2.4522285714285714,2.3392857142857144,4.32,2.995428571428572,1.0549142857142857,1.0664285714285715,1.32,1.8914285714285717,1.8914285714285717,1.7734857142857143,1.94,2.6896000000000004,1.5258714285714283,1.0,1.36,1.0075,1.0,1.51,1.0206285714285714,3.1750857142857143,3.1750857142857143,3.2230000000000003,1.975542857142857,1.0049285714285714,2.32,2.4035714285714285,2.6763142857142856,1.0271428571428571,1.0,3.265714285714286,1.0,1.0274571428571428,1.0040714285714285,1.0,2.28,1.6942857142857144,1.7734857142857143,1.3328,1.0,3.117142857142857,3.091428571428572,2.596342857142857,1.4249999999999998,1.0,1.0,1.5342142857142858,2.0,2.023657142857143,3.72,1.7734857142857143,1.4435714285714285,1.0,4.2841000000000005,1.077942857142857,2.24,1.0135714285714286,3.523657142857143,3.091428571428572,3.6
19-3099.01,Transportation Planners,2.6185714285714288,2.765714285714286,1.5142857142857142,1.25,2.2471428571428573,2.765714285714286,1.0278571428571428,2.760357142857143,2.4035714285714285,2.821428571428571,2.877142857142857,3.85,3.385,1.2625,1.0,1.0,1.008571428571429,3.4835714285714285,1.0,1.0,2.023657142857143,2.7142857142857144,1.0,2.5892857142857144,2.9385714285714286,1.05,4.45,1.8,2.765714285714286,1.2185714285714286,1.0,2.225714285714286,2.6950857142857143,1.8571428571428568,3.0,3.4499285714285715,1.32,1.4435714285714285,1.6875,2.096342857142857,2.4008000000000003,1.7734857142857143,2.06,2.3635714285714284,2.245,1.0,1.9285714285714288,1.0835714285714286,1.077942857142857,2.125,1.22,2.765714285714286,2.765714285714286,3.381071428571429,2.213214285714286,1.0903571428571428,2.55,2.6950857142857143,3.1,1.0442857142857145,1.0,2.821428571428571,1.0,1.0178571428571428,1.0126,1.0,2.356,1.4435714285714285,1.8914285714285717,2.4457142857142857,1.0,2.765714285714286,2.524285714285714,2.3857142857142857,1.822857142857143,1.0,1.05,2.3577142857142857,2.4285714285714284,2.6185714285714288,4.74,2.125,1.6364285714285711,1.0,3.4607142857142854,1.4691999999999998,3.47,1.0549142857142857,2.765714285714286,2.765714285714286,3.63
19-4012.00,Agricultural Technicians,1.9449142857142856,2.044642857142857,1.5029714285714286,1.3785714285714286,1.9842857142857144,1.8057142857142856,2.227942857142857,1.6301285714285711,1.8571428571428568,2.125,2.1492,3.49,1.6704285714285714,1.444257142857143,1.0271428571428571,1.231428571428571,1.2142857142857144,2.460714285714286,1.077942857142857,1.3571428571428572,1.8571428571428568,1.8571428571428568,1.2857142857142856,1.624142857142857,2.7324,3.59,3.28,3.81,2.1635714285714283,2.2510857142857144,1.0,1.6175000000000002,1.9085714285714288,1.8057142857142856,2.26,2.5219,1.2036571428571428,1.231428571428571,1.75,1.8571428571428568,1.8057142857142856,1.302857142857143,1.9449142857142856,2.499428571428571,1.6910285714285715,1.077942857142857,1.8571428571428568,2.54,1.7200000000000002,1.0089285714285714,1.8571428571428568,2.571428571428571,2.571428571428571,2.7278714285714285,1.495,2.698057142857144,3.16,2.422142857142857,1.64,1.1785714285714286,1.302857142857143,2.19,1.3008,1.772042857142857,2.312114285714286,1.36,2.2478857142857143,1.75,1.822857142857143,1.1373142857142855,1.197142857142857,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.32,1.077942857142857,2.02,1.179657142857143,1.6364285714285711,1.5357142857142858,3.55,1.8571428571428568,1.7200000000000002,1.3392000000000002,2.476514285714286,1.9085714285714288,3.17,1.268571428571429,2.3857142857142857,2.275,2.22
19-4012.01,Precision Agriculture Technicians,2.275,2.524285714285714,1.8895142857142857,1.3392000000000002,2.096342857142857,2.105,2.1191,1.8757857142857144,1.8571428571428568,2.422142857142857,2.7142857142857144,4.09,2.1526,1.8254714285714284,1.0,1.51,1.3392000000000002,2.788828571428572,1.0089285714285714,1.25,2.096342857142857,1.9449142857142856,1.157142857142857,1.886242857142857,2.402485714285714,3.0,3.35,3.48,2.765714285714286,2.0437,1.1734857142857142,2.0633,2.125,1.8571428571428568,3.14,2.856142857142857,1.0803571428571428,1.1257142857142857,1.3785714285714286,1.9842857142857144,2.044642857142857,1.7200000000000002,2.125,2.4335142857142857,1.7556571428571428,1.0664285714285715,1.9285714285714288,2.700271428571429,1.8057142857142856,1.7734857142857143,1.8057142857142856,2.645714285714285,2.645714285714285,2.379371428571429,1.7780285714285715,2.278514285714285,3.35,2.275,2.636842857142857,1.6665142857142858,1.22,2.645714285714285,1.4179428571428572,1.98,1.8627142857142855,1.2857142857142856,2.2672,1.7036571428571428,1.8571428571428568,2.578642857142857,1.0549142857142857,2.375,1.9842857142857144,1.8571428571428568,1.8571428571428568,1.0089285714285714,1.91,1.3519142857142856,1.9842857142857144,1.9842857142857144,4.86,1.822857142857143,1.6875,1.5508,3.171428571428572,1.6875,3.43,1.25,2.596342857142857,2.596342857142857,3.05
19-4013.00,Food Science Technicians,1.8914285714285717,2.1142857142857143,1.9267714285714288,1.3785714285714286,1.9449142857142856,1.9085714285714288,1.8210714285714285,2.326,1.9449142857142856,2.086428571428572,2.31,3.76,1.3955714285714285,1.0745714285714285,1.0,1.231428571428571,1.0992,2.104385714285714,1.0020571428571428,1.0206285714285714,1.9085714285714288,1.7200000000000002,1.0089285714285714,2.0360285714285715,2.8006857142857147,1.02,4.91,3.41,2.31,2.3172,1.0,2.051428571428572,1.8571428571428568,1.8057142857142856,2.31,2.4025,1.0357142857142856,1.231428571428571,1.6063428571428573,1.8571428571428568,1.78,1.302857142857143,1.9449142857142856,2.799314285714286,2.063885714285714,1.0,1.8571428571428568,1.0913142857142857,1.32,1.0206285714285714,1.7200000000000002,2.6185714285714288,2.571428571428571,2.477314285714286,1.9436714285714287,1.449657142857143,3.47,2.1142857142857143,1.6891142857142856,1.9085714285714288,1.2000000000000002,2.524285714285714,1.147857142857143,1.4606857142857144,1.2025,1.0442857142857145,1.4517714285714285,2.044642857142857,1.9085714285714288,1.375142857142857,1.0089285714285714,2.2071428571428573,1.9642857142857144,1.9642857142857144,1.32,1.0206285714285714,1.43,1.3814714285714285,1.3785714285714286,1.4435714285714285,4.04,1.8571428571428568,1.5785714285714287,1.2592,2.4690571428571424,2.0028571428571427,4.05,1.16,2.4732142857142856,2.4732142857142856,3.34
19-4021.00,Biological Technicians,2.3857142857142857,2.4732142857142856,1.1562142857142856,1.3785714285714286,2.3857142857142857,2.125,1.8575714285714284,1.5464571428571428,1.655,2.645714285714285,2.4971428571428573,3.74,1.983714285714285,1.057742857142857,1.0,1.28,1.1885714285714286,2.1875285714285715,1.0206285714285714,1.197142857142857,2.1357142857142857,1.9285714285714288,1.0020571428571428,1.2218714285714285,3.6781,1.17,4.35,1.51,2.6950857142857143,2.1725714285714286,1.0,1.2531571428571429,2.06,1.7385714285714284,3.13,2.9522,1.1257142857142857,1.3571428571428572,1.3392000000000002,2.0,2.0342857142857143,1.4542857142857144,2.205357142857143,2.875314285714285,1.4964285714285714,1.0020571428571428,1.8914285714285717,1.1528571428571428,1.6364285714285711,1.2036571428571428,1.8571428571428568,2.9008000000000003,2.571428571428571,2.8600000000000003,1.3509,1.6924571428571429,3.02,2.4285714285714284,1.3520285714285714,1.837942857142857,1.0664285714285715,2.98,1.0942857142857143,1.5110714285714286,1.177142857142857,1.25,2.039642857142857,2.422142857142857,2.19,1.0092285714285714,1.0020571428571428,2.205357142857143,2.1142857142857143,2.1607142857142856,1.6875,1.0020571428571428,1.38,1.0331142857142857,1.8571428571428568,1.7200000000000002,3.0,1.7734857142857143,1.4542857142857144,1.6063428571428573,3.184,1.8571428571428568,3.06,1.3785714285714286,2.542057142857143,2.4522285714285714,3.03
19-4031.00,Chemical Technicians,2.105,2.596342857142857,1.5302857142857142,1.4906285714285716,2.4971428571428573,1.9449142857142856,2.4056714285714285,2.0075000000000003,1.8571428571428568,2.765714285714286,2.4971428571428573,3.11,1.8451,1.8376714285714288,1.0,1.8057142857142856,1.6875,1.931914285714286,1.0089285714285714,1.268571428571429,1.9449142857142856,1.8914285714285717,1.0,1.3206285714285717,2.613857142857143,1.35,4.91,2.63,2.571428571428571,2.9656857142857147,1.0,2.4387142857142856,1.9842857142857144,1.9842857142857144,3.16,3.120828571428571,1.1071428571428572,1.335714285714286,1.5357142857142858,1.9449142857142856,1.8914285714285717,1.7200000000000002,2.596342857142857,3.0931428571428574,1.624428571428571,1.0,1.8914285714285717,1.4672,1.8571428571428568,1.5614285714285714,2.044642857142857,2.6185714285714288,2.542057142857143,3.007942857142857,1.6461714285714284,2.0540000000000003,3.02,2.571428571428571,1.8602,2.023657142857143,1.3392000000000002,2.765714285714286,1.6875,2.0243714285714285,1.4617,1.22,1.7935714285714286,2.8363428571428573,1.9449142857142856,1.1338857142857144,1.0,2.1492,2.0608,1.9642857142857144,1.8571428571428568,1.1885714285714286,1.92,1.2142857142857144,1.8571428571428568,1.9449142857142856,3.33,1.9085714285714288,1.5785714285714287,1.8057142857142856,2.7457714285714285,1.8571428571428568,3.08,1.32,2.765714285714286,2.645714285714285,2.88
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.9449142857142856,2.645714285714285,1.3566571428571428,1.5357142857142858,2.205357142857143,2.125,1.885857142857143,2.1800571428571427,1.8571428571428568,2.4732142857142856,2.645714285714285,3.73,1.8449714285714285,1.3550285714285717,1.0,1.157142857142857,1.147857142857143,2.951714285714286,1.0442857142857145,1.22,1.9449142857142856,1.8914285714285717,1.2036571428571428,1.7435999999999998,2.591285714285714,1.68,4.14,3.55,2.4522285714285714,2.4490285714285718,1.0,1.7114285714285713,2.044642857142857,1.8914285714285717,2.86,2.4285714285714284,1.1734857142857142,1.25,1.5914285714285714,1.8914285714285717,1.9449142857142856,1.5892857142857142,2.275,2.4945000000000004,1.6514285714285717,1.2036571428571428,1.9449142857142856,1.890057142857143,1.8057142857142856,1.6364285714285711,1.822857142857143,2.765714285714286,2.765714285714286,2.817828571428572,2.065,2.202114285714286,3.05,2.4971428571428573,2.1977857142857142,1.7200000000000002,1.22,2.765714285714286,1.1339285714285714,1.411085714285714,1.4620000000000002,1.268571428571429,2.8018,2.1492,1.822857142857143,1.5206857142857144,1.157142857142857,2.645714285714285,2.1677714285714287,2.1142857142857143,1.7734857142857143,1.0089285714285714,1.57,1.4602,1.9449142857142856,1.8914285714285717,4.64,1.8914285714285717,1.7734857142857143,1.3214285714285714,2.8974571428571427,1.7734857142857143,3.0,1.2857142857142856,2.765714285714286,2.645714285714285,3.95
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.78,2.06,1.2405142857142857,1.3785714285714286,2.125,1.9842857142857144,2.371085714285714,1.5986,1.8571428571428568,2.1607142857142856,2.086428571428572,4.04,1.6155142857142857,1.3394285714285716,1.0,1.2036571428571428,1.3571428571428572,2.272857142857143,1.12,1.28,2.06,1.8057142857142856,1.12,1.3159,2.4337142857142857,1.79,4.39,2.54,2.1492,2.0176,1.0,1.9415714285714287,1.9085714285714288,1.5508,2.91,1.9805714285714284,1.1339285714285714,1.2208,1.51,1.9285714285714288,1.75,1.4928571428571429,2.044642857142857,2.458685714285714,1.6688285714285715,1.12,1.8125,1.6291999999999998,1.595,1.062857142857143,1.7485714285714289,2.6185714285714288,2.3192,2.5178857142857143,1.610742857142857,1.9283571428571429,2.75,1.9285714285714288,1.5614285714285714,1.4249999999999998,1.32,2.571428571428571,1.268571428571429,1.8096,1.7965714285714287,1.231428571428571,1.7405714285714289,1.5207142857142857,1.7857142857142856,1.243142857142857,1.157142857142857,1.9285714285714288,1.9642857142857144,1.9842857142857144,1.4928571428571429,1.0135714285714286,1.5,1.0779857142857143,1.5785714285714287,1.4821428571428572,4.27,2.0028571428571427,1.5892857142857142,1.32,2.7057,1.7734857142857143,3.21,1.4542857142857144,2.645714285714285,2.1492,3.21
19-4051.00,Nuclear Technicians,1.9792,2.4035714285714285,1.3430285714285717,1.5614285714285714,2.0028571428571427,2.0028571428571427,3.4731428571428573,1.9314285714285715,1.9449142857142856,2.265085714285714,2.2928571428571427,3.32,1.6019285714285714,1.324,1.0135714285714286,1.837942857142857,1.5785714285714287,2.017085714285715,1.2592,1.4691999999999998,2.1635714285714283,1.655,1.1408,1.512457142857143,3.5676,1.7,4.47,4.36,2.265085714285714,4.056628571428572,1.0336571428571428,1.9051428571428568,2.044642857142857,1.7734857142857143,2.47,2.7446,1.1071428571428572,1.157142857142857,1.5165142857142857,1.7734857142857143,1.75,1.5357142857142858,2.375,3.915028571428571,1.2958,1.1071428571428572,1.6364285714285711,1.8349714285714287,2.125,1.1107142857142858,2.6950857142857143,2.748571428571428,2.4971428571428573,2.3398571428571424,1.9225,2.4508,3.89,2.607142857142857,1.5530714285714289,2.2928571428571427,1.4906285714285716,2.354914285714286,1.8057142857142856,1.6284571428571428,1.9077714285714285,1.4028571428571428,1.8365714285714287,1.7200000000000002,2.125,1.0520714285714283,1.0885714285714283,2.125,2.105,2.105,1.6875,1.0206285714285714,1.96,1.1151428571428572,1.7200000000000002,1.8914285714285717,4.77,1.8914285714285717,1.9842857142857144,2.044642857142857,3.499428571428572,2.0028571428571427,3.24,1.7036571428571428,2.645714285714285,2.2308,2.95
19-4051.02,Nuclear Monitoring Technicians,1.8914285714285717,2.596342857142857,1.9715,1.7734857142857143,2.2928571428571427,1.9449142857142856,1.7945142857142855,2.3124,1.8571428571428568,2.645714285714285,2.7142857142857144,3.64,1.9118857142857144,1.4183285714285714,1.0,1.2000000000000002,1.0357142857142856,2.465457142857143,1.0,1.3008,2.0608,1.8057142857142856,1.16,1.5451,3.3004,1.62,4.54,3.82,2.7142857142857144,2.7615,1.0,1.9849,2.1492,1.9842857142857144,2.61,2.9,1.16,1.16,1.6875,1.9085714285714288,1.9449142857142856,1.6665142857142858,2.645714285714285,3.4811428571428573,1.4926285714285714,1.0,1.9085714285714288,1.3788571428571428,1.7200000000000002,1.0089285714285714,2.422142857142857,2.7142857142857144,2.7142857142857144,2.7460142857142857,1.8208,2.3280000000000003,3.8,2.894285714285714,2.038,1.9449142857142856,1.25,2.571428571428571,1.0664285714285715,1.8932,1.5054,1.32,2.3327857142857145,1.9449142857142856,2.524285714285714,1.3291428571428572,1.0,2.2071428571428573,2.1142857142857143,1.9842857142857144,1.6875,1.1339285714285714,1.51,1.0805714285714283,1.8571428571428568,1.6171428571428572,4.84,1.8914285714285717,1.822857142857143,1.6875,3.1553714285714287,1.9285714285714288,3.54,1.25,2.645714285714285,2.524285714285714,3.3
19-4061.00,Social Science Research Assistants,2.096342857142857,2.6185714285714288,1.2403,1.1885714285714286,1.8914285714285717,2.0608,1.0648428571428572,1.9793714285714288,1.8057142857142856,2.524285714285714,2.3392857142857144,3.89,2.4212,1.0172,1.0,1.0,1.0271428571428571,2.4373428571428573,1.0,1.0,1.837942857142857,1.8571428571428568,1.0,1.512142857142857,2.5348571428571427,1.0,4.18,1.17,2.125,1.0549,1.0,1.5747142857142855,1.9449142857142856,1.8914285714285717,2.66,2.238785714285714,1.1607142857142858,1.2857142857142856,1.4691999999999998,1.9449142857142856,2.1750857142857143,1.542142857142857,1.837942857142857,1.801257142857143,1.4638857142857145,1.0,1.8914285714285717,1.0077142857142858,1.0549142857142857,1.2857142857142856,1.3008,2.765714285714286,2.821428571428571,3.0008285714285714,2.007314285714286,1.0067857142857142,2.87,2.06,1.784157142857143,1.6171428571428572,1.0,3.0357142857142856,1.0,1.0153571428571428,1.0,1.0,1.7718857142857145,2.086428571428572,1.9449142857142856,1.3759142857142856,1.0,2.275,2.125,1.9085714285714288,1.4928571428571429,1.0,1.07,1.2900142857142858,1.822857142857143,1.8057142857142856,3.36,1.7734857142857143,1.2857142857142856,1.147857142857143,2.500571428571429,1.25,2.45,1.0357142857142856,2.821428571428571,2.524285714285714,2.98
19-4071.00,Forest and Conservation Technicians,1.8571428571428568,2.4732142857142856,1.9927857142857144,1.5357142857142858,1.9449142857142856,1.8571428571428568,2.3827857142857143,3.010228571428572,1.9842857142857144,2.327857142857143,2.4035714285714285,3.95,2.792714285714286,1.7001428571428572,1.0357142857142856,1.268571428571429,1.3008,3.2815000000000003,1.077942857142857,1.7734857142857143,1.9077714285714285,1.7734857142857143,1.51,2.317571428571428,3.1775857142857142,2.71,4.0,4.19,2.216428571428572,2.6914857142857143,1.0089285714285714,2.1984142857142857,2.086428571428572,1.8571428571428568,3.31,3.3405142857142858,1.197142857142857,1.25,1.837942857142857,1.7200000000000002,1.6875,1.5614285714285714,2.096342857142857,2.676,2.078042857142857,1.197142857142857,1.6875,2.9088571428571437,1.7200000000000002,1.1408,1.7734857142857143,2.524285714285714,2.524285714285714,3.2924,1.9462857142857144,3.008,3.7,2.4732142857142856,2.3344571428571426,1.6364285714285711,1.51,2.275,1.268571428571429,1.4998,2.1294142857142857,1.5785714285714287,2.822228571428571,1.5625,1.9449142857142856,1.4821428571428572,1.197142857142857,2.125,1.9842857142857144,1.9842857142857144,1.6063428571428573,1.3125,2.37,1.9044,1.8571428571428568,1.75,4.56,2.044642857142857,1.7734857142857143,1.2857142857142856,3.0662714285714285,1.8571428571428568,3.63,1.268571428571429,2.354914285714286,1.9842857142857144,3.66
19-4092.00,Forensic Science Technicians,2.3192,2.765714285714286,1.854,1.5357142857142858,2.6185714285714288,2.354914285714286,1.8349571428571427,1.7367142857142857,1.9449142857142856,2.765714285714286,2.748571428571428,4.21,1.5814857142857144,1.3546285714285715,1.0,1.0885714285714283,1.268571428571429,2.763,1.062857142857143,1.4017857142857142,2.765714285714286,2.205357142857143,1.268571428571429,1.408,2.6140714285714286,2.05,4.72,3.48,2.765714285714286,1.8438571428571429,1.0,2.1533714285714285,2.1635714285714283,1.9285714285714288,2.85,2.559285714285714,1.0206285714285714,1.0442857142857145,1.6942857142857144,1.7200000000000002,1.7200000000000002,1.6875,2.044642857142857,2.463714285714285,1.456,1.1339285714285714,1.6665142857142858,1.5993142857142857,1.5785714285714287,1.0992,1.655,3.0357142857142856,2.98,2.5922285714285715,1.984657142857143,2.400628571428572,3.94,2.596342857142857,1.7921285714285715,1.5357142857142858,1.2036571428571428,2.765714285714286,1.062857142857143,1.1850857142857143,1.1668857142857143,1.268571428571429,1.3666,2.125,1.8571428571428568,1.0658,1.0942857142857143,2.765714285714286,2.524285714285714,2.422142857142857,2.1357142857142857,1.157142857142857,2.0,1.1733714285714285,1.8571428571428568,1.822857142857143,4.21,1.8571428571428568,1.625,1.25,3.1709285714285715,2.19,3.4,1.25,2.877142857142857,2.765714285714286,3.95
19-4099.01,Quality Control Analysts,1.9449142857142856,2.275,1.2418428571428572,1.32,1.8914285714285717,2.105,1.8858,1.4031,1.6875,2.1635714285714283,2.4971428571428573,4.22,1.5798142857142858,1.240371428571429,1.0,1.2592,1.1408,1.6494428571428572,1.0135714285714286,1.231428571428571,1.9842857142857144,1.7734857142857143,1.0,1.1669285714285715,2.7287,1.46,4.69,2.63,2.1492,2.6113,1.0357142857142856,1.9152,1.8914285714285717,1.7200000000000002,2.44,2.092371428571428,1.0535714285714286,1.147857142857143,1.2514285714285711,1.9449142857142856,1.9285714285714288,1.6875,2.524285714285714,2.820485714285714,1.2157857142857142,1.0,1.8057142857142856,1.1217142857142857,1.75,1.268571428571429,2.044642857142857,2.645714285714285,2.571428571428571,2.3284,1.4026857142857143,1.6010857142857144,3.4,2.4035714285714285,1.3276,2.7142857142857144,1.157142857142857,2.524285714285714,1.1734857142857142,1.8334857142857144,1.6456000000000002,1.0664285714285715,1.3459857142857143,1.7200000000000002,1.9449142857142856,1.0276571428571428,1.0,2.096342857142857,1.9085714285714288,1.9449142857142856,1.655,1.0549142857142857,1.87,1.0824,1.8571428571428568,1.8571428571428568,3.34,1.8571428571428568,1.5785714285714287,1.8571428571428568,2.497942857142857,1.7734857142857143,3.21,1.1885714285714286,2.7142857142857144,2.596342857142857,2.31
19-4099.03,Remote Sensing Technicians,2.0,2.275,1.1550571428571428,1.51,2.2471428571428573,2.086428571428572,2.0917714285714286,2.1833714285714283,2.023657142857143,2.524285714285714,2.524285714285714,3.49,2.0012857142857143,1.6661714285714289,1.0,1.32,1.3808,2.635628571428572,1.0,1.0,2.4008000000000003,2.275,1.0020571428571428,1.7358571428571428,2.74,1.08,4.84,1.46,2.4035714285714285,1.7842285714285713,1.0020571428571428,2.293214285714286,2.2308,1.75,3.12,2.704,1.1734857142857142,1.3008,1.5785714285714287,2.3242857142857147,2.3857142857142857,1.6063428571428573,2.2308,2.635628571428572,1.8375,1.0089285714285714,2.1357142857142857,1.1932571428571428,1.4435714285714285,1.268571428571429,1.78,2.684285714285714,2.684285714285714,2.829728571428572,1.6687714285714286,1.3088,2.92,2.4732142857142856,2.009114285714286,1.7734857142857143,1.157142857142857,2.4714285714285715,1.1885714285714286,1.6942857142857144,1.2785714285714285,1.2592,2.363885714285714,1.6364285714285711,2.086428571428572,1.496414285714286,1.0,2.2928571428571427,2.071428571428572,2.02,1.6942857142857144,1.0,1.12,1.324971428571429,2.0608,1.75,3.8,1.7385714285714284,1.5892857142857142,1.4691999999999998,3.311728571428571,1.75,2.75,1.1071428571428572,2.517857142857143,2.4714285714285715,3.18
